,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2020,2030,2050,2099
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55582425,2.610591913,2.804731984,2.903889176,3.092836029,3.170888673,3.342220082,3.40262165,3.563648648,3.60514674,3.748414427,3.780452157,3.909236792,3.925708296,4.049428328,4.167121029,4.178696365,4.290189103,4.400776274,4.400776274,4.497980184,4.580934062,4.655243294,4.616232875,4.674040874,4.728897075,4.794620956,4.879060543,4.98330695,5.108547516,5.248584913,5.396288436,5.529035654,5.645958821,5.722619722,5.675194697,5.669001362,5.609782884,5.439050361,5.297890864,5.11601021,4.900836793,4.651621108,4.335242466,4.065003098,3.803730982,3.543370321,3.293464891,3.0637701,2.864395276,2.678286003,2.514732289,2.375265388,2.241428322,2.132122122,2.009477929,1.92586676,1.840483505,1.773170166,1.715971129,1.675805226,1.37005718,1.233027999,1.50686065,1.936376418
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.543945235,2.546721933,2.549498631,2.552275328,2.555052026,2.557828724,2.560605422,2.56338212,2.566158818,2.568935516,2.571712213,2.574488911,2.577265609,2.580042307,2.582819005,2.585595703,2.5883724,2.591149098,2.593925796,2.596702494,2.599479192,2.60225589,2.605032588,2.607809285,2.610585983,2.613362681,2.621529439,2.641946335,2.658279852,2.67052999,2.682780127,2.695030265,2.707280402,2.71953054,2.727697298,2.735864057,2.748114194,2.865182014,2.873671442,2.88216087,3.004165611,3.012975481,3.130884707,3.14001265,3.253300231,3.258022002,3.370898574,3.483157074,3.493224002,3.60514674,3.615521263,3.72705594,3.737735184,3.854331781,3.859822282,3.976109988,3.98174986,4.091881343,4.097669011,4.207114902,4.207114902,4.315678391,4.30959997,4.30959997,4.404661093,4.392218548,4.485497936,4.472773119,4.453685894,4.440961077,4.525208565,4.505703356,4.486198146,4.56117341,4.541255622,4.521337834,4.586623667,4.566298895,4.532424274,4.594269359,4.559725981,4.525182602,4.569278922,4.527035973,4.560263626,4.510072046,4.256053797,3.788635977,2.960172213,2.021032662
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72009702,3.711260685,3.675915346,3.640570006,3.596388331,3.543370321,3.481515976,3.445196336,3.364867924,3.266688754,3.180914251,3.045747923,2.883548329,2.737088819,2.546129134,2.355169449,2.182396401,2.054575564,1.935336803,1.852786892,1.816098043,1.812086502,1.830577181,1.849067859,1.890897544,1.918841843,1.937471376,1.946786142,1.969455848,1.969455848,1.960077487,1.950699126,1.931942403,1.943438749,1.93400458,1.943438749,1.943438749,1.954327845,1.963814874,1.954327845,1.944840817,1.944767279,1.925700933,1.906634587,1.878035068,1.839902377,1.800293614,1.742837435,1.675805226,1.608773017,1.532164778,1.46141923,1.403731628,1.355658627,1.317200227,1.288356426,1.28322257,1.27357428,1.26392599,1.26392599,1.2542777,1.281572408,1.450650159,1.692772029,1.975894304
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256652697,4.348076582,4.378750844,4.462254351,4.54489826,4.54489826,4.610573951,4.658558829,4.634168469,4.663462254,4.690371514,4.640296373,4.647345235,4.596646923,4.583214915,4.514808722,4.48015235,4.433314041,4.319639322,4.232604448,4.073550419,3.927166808,3.721883088,3.514324526,3.262014047,3.028075006,2.782555411,2.577391667,2.375602996,2.219675386,2.117182699,2.033974645,2.002674739,1.97473044,1.978834209,1.978834209,1.978834209,1.990609592,1.981175423,1.962307086,1.944840817,1.916379732,1.897101414,1.868501895,1.839902377,1.829021704,1.829021704,1.829021704,1.836388637,1.846003237,1.865232438,1.874847038,1.89106484,1.90071313,1.90071313,1.897279964,1.877919964,1.858559965,1.848879965,1.829519965,1.810159965,1.689345447,1.694047836,1.810189742,1.992421924
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.792728735,2.788852392,2.78497605,2.781099707,2.777223364,2.773347022,2.769470679,2.765594336,2.761717993,2.757841651,2.753965308,2.750088965,2.746212623,2.74233628,2.738459937,2.734583594,2.730707252,2.726830909,2.722954566,2.719078223,2.715201881,2.809215969,2.998392329,3.089338852,3.179168826,3.267848475,3.393129688,3.459015701,3.513920712,3.660277137,3.705396116,3.837223947,3.871949956,3.895100628,4.011297142,4.023164885,4.127247362,4.127247362,4.133325783,4.230465457,4.230465457,4.230465457,4.326437725,4.421180782,4.414679045,4.501420047,4.586623667,4.579848743,4.656447441,4.724169732,4.703048258,4.76102995,4.725178821,4.772842965,4.818007933,4.773465487,4.807602425,4.769866142,4.724582603,4.762179114,4.731504852,4.700830591,4.662487764,4.703667762,4.664730115,4.625792468,4.579067292,4.524554586,4.54489826,4.481664893,4.426335697,4.36310233,4.299868963,4.244539766,4.181306399,4.125977203,4.070648007,4.015318811,3.959989614,3.904660418,3.857235393,3.801906197,3.800716613,3.744587887,3.688459161,3.632330434,3.24653829,2.906044768,2.439808482,1.876901853
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.132968832,2.122730582,2.112492332,2.102254081,2.092015831,2.08177758,2.073814497,2.065851413,2.057888329,2.049925246,2.041962162,2.054475579,2.066988996,2.079502414,2.092015831,2.104529248,2.122730582,2.140931916,2.15913325,2.177334584,2.195535918,2.179609751,2.163683584,2.147757416,2.131831249,2.115905082,2.084052747,2.052200413,2.020348078,1.988495743,1.956643409,2.229663419,2.167096334,2.104529248,2.041962162,1.979395076,1.982807827,1.986220577,1.989633327,1.993046077,1.996458827,2.08177758,2.167096334,2.252415087,2.33773384,2.423052594,2.384655565,2.254798084,2.124940602,2.067114142,1.932568251,1.947245985,1.961923718,2.044942366,2.060127582,2.075312798,2.095733011,2.047359885,1.998986759,2.012660773,1.962748944,2.088203,2.145413519,2.194263653,2.234684933,2.510173039,2.762984461,3.023816621,3.375328529,3.73417385,4.098829127,4.138296761,4.153889929,4.187411883,4.247392364,4.328041025,4.430239597,4.555127848,4.766215045,4.899235972,5.016284115,5.091907549,5.107664353,4.999168215,4.892387074,4.655794953,4.437851756,4.147125436,3.864949891,3.599875894,3.377555768,3.197989512,3.096321508,2.97523631,2.888746882,2.81955534,2.771914302,2.68447221,2.606718815,2.516956908,2.383076222,2.258120914,2.171672335,2.099583627,2.045517096,2.027494919,2.055089944,2.064183262,2.082369899,2.091463217,2.082369899,2.091264413,2.063747776,2.036231139,1.99954229,1.96285344,1.926164591,1.898647954,1.886049216,1.858313199,1.83982252,1.812086502,1.797749882,1.760490817,1.723231752,1.688105012,1.641213207,1.594321401,1.556807956,1.528672872,1.50991615,1.470489398,1.544374016,1.7366922,1.966746693
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92102673,5.03266506,5.142873527,5.358965023,5.464762501,5.569028701,5.67164863,5.772658694,5.87217916,5.969879934,6.065835232,6.159935762,6.252199172,6.342546078,6.430925016,6.430925016,6.517312089,6.601572718,6.601572718,6.683727419,6.76366231,6.772213084,6.858611609,6.867260552,6.951646277,6.951646277,7.016049962,6.989540958,7.0064226,6.943944946,6.92051599,6.830405105,6.792708797,6.692682295,6.649853945,6.530615185,6.383859787,6.240604025,6.000225203,5.722865025,5.477082542,5.197639556,4.946140867,4.773585841,4.623532062,4.520370089,4.490664293,4.452927618,4.415190944,4.401981166,4.354546024,4.297623854,4.270861475,4.223195611,4.185062919,4.175149021,4.146420931,4.127268871,4.117692842,4.098540782,4.079388722,3.52162585,2.942719944,2.248994541,1.745608343
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.443424254,2.331125526,2.105084411,1.991485508,2.443424254,2.776697849,2.666260272,2.331125526,2.443424254,2.218326252,2.555153934,2.341195696,2.341347671,2.437902921,2.43264882,2.224522187,2.321207046,2.316171889,2.38746355,2.358040584,2.134000505,2.203384389,2.175187513,2.242450359,2.215129034,2.278427586,2.2499746,2.221521614,2.362760675,2.416227093,2.562914471,2.618399031,2.770422208,2.853555097,2.745959319,2.638467915,2.815592058,3.347941008,2.899772813,2.903694958,3.000105603,3.186878451,3.191171507,3.084822914,3.159689098,3.320734264,3.128206688,3.023654726,3.216599096,3.828196411,3.24897109,3.614787906,3.370613295,3.68160798,3.730508871,3.868231852,4.007172071,4.147230117,4.375991275,4.251843056,4.573543332,4.587360684,4.71008875,4.825561982,4.933397316,5.033296423,5.1245872,5.214624473,5.295519997,5.287732468,5.359027861,5.436468067,5.428449678,5.504091322,5.504091322,5.504091322,5.578028172,5.586267505,5.658490901,5.641799188,5.60841576,5.610613156,5.517666251,5.438292325,5.267276843,5.128823057,4.912599488,4.739361362,4.559548842,4.347476803,4.20385356,4.025345978,3.864689154,3.757623917,3.631468677,3.546394151,3.437274331,3.37537414,3.283652017,3.201102106,3.143415361,3.060207307,2.990039959,2.896892297,2.803744635,2.729103103,2.635319492,2.560292602,2.50948887,2.471752195,2.43401552,2.428679264,2.409705207,2.400218179,2.381244122,2.364226888,2.345160542,2.307027851,2.278428332,2.259943048,2.221638928,1.922920039,1.742399967,1.655104208,1.91630195
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.509497285,5.494402772,5.449119232,5.498361392,5.467687131,5.52135835,5.490208233,5.459058115,5.517111279,5.501302937,5.556743909,5.54872552,5.54070713,5.609782884,5.601652764,5.676900164,5.685139496,5.693378829,5.775332896,5.79202461,5.864104714,5.855654996,5.891483352,5.848729481,5.788874063,5.777493764,5.699653279,5.674991741,5.596293859,5.517595976,5.438898094,5.360200211,5.264013911,5.150339192,5.080892605,4.948347581,4.815802556,4.683257532,4.568385177,4.462349157,4.382822143,4.312131463,4.259113453,4.257405835,4.212778939,4.159226664,4.114599769,4.052122115,3.989644461,3.918241428,3.837913016,3.748659225,3.703557385,3.6134465,3.523335615,3.442235818,3.37014711,3.298058402,3.234980782,3.200848054,3.137194826,2.687458215,2.400860462,2.001966317,1.801142814
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.750651469,2.798417928,2.806436318,2.853672163,2.853672163,2.883766411,2.875527079,2.850809081,2.862628878,2.820899594,2.77917031,2.754608266,2.687010518,2.642189195,2.556681455,2.471173714,2.421703973,2.352512431,2.300618774,2.257374061,2.256005962,2.238517543,2.221029125,2.203540707,2.186052289,2.16856387,2.159819661,2.151075452,2.142331243,2.151075452,2.16856387,2.194796498,2.229773334,2.264750171,2.315119761,2.332792431,2.365225464,2.347374705,2.30274781,2.240270156,2.171672335,2.08156145,1.954658025,1.856478854,1.767225063,1.677971272,1.606568239,1.544090586,1.490538311,1.436986036,1.40128452,1.374508383,1.347732245,1.351663279,1.342652191,1.342652191,1.342652191,1.342652191,1.342652191,1.345811114,1.345811114,1.340574198,1.463024344,1.685381256,1.952239894
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.616531339,2.608778653,2.601025968,2.593273282,2.585520597,2.577767911,2.570015226,2.562262541,2.554509855,2.54675717,2.539004484,2.531251799,2.523499113,2.515746428,2.507993742,2.500241057,2.492488372,2.484735686,2.476983001,2.469230315,2.46147763,2.630215328,2.794981879,2.955587398,3.193403748,3.343131148,3.343131148,3.367444829,3.490134002,3.552346729,3.728371334,3.842894685,4.063585277,4.302242168,4.552749046,4.801529631,5.048032337,5.270115983,5.363328919,5.517231318,5.634619447,5.642043188,5.728367725,5.812772574,5.812772574,5.895159762,5.879584703,5.928128165,5.856990627,5.762140577,5.643578013,5.509207108,5.359027861,5.200944444,5.050765197,4.908490121,4.766215045,4.706794624,4.578500393,4.450206161,4.374004625,4.211402223,4.078469639,3.864246991,3.625306345,3.421801282,3.163079722,2.912704018,2.695711742,2.503757036,2.345185757,2.211652048,2.120879371,2.019482747,1.958127268,1.889721075,1.859522694,1.850873751,1.888749177,1.923726014,2.005848037,2.09746409,2.151016365,2.20456864,2.252772132,2.252772132,2.200390753,2.166401433,2.12587863,2.079135488
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.878191257,2.857865047,2.837538838,2.817212629,2.796886419,2.77656021,2.756234,2.735907791,2.715581582,2.695255372,2.674929162,2.654602953,2.634276744,2.632244122,2.630211502,2.628178881,2.62614626,2.624113639,2.622081018,2.620048397,2.618015776,2.615983155,2.613950534,2.611917913,2.609885292,2.607852671,2.605820051,2.603787429,2.601754808,2.599722188,2.597689567,2.595656946,2.593624325,2.591591704,2.589559083,2.587526462,2.585493841,2.58346122,2.581428599,2.579395978,2.577363357,2.575330736,2.573298115,2.571265494,2.569232874,2.567200252,2.565167631,2.563135011,2.56110239,2.559069769,2.557037148,2.555004527,2.552971906,2.550939285,2.548906664,2.546874043,2.544841422,2.542808801,2.54077618,2.538743559,2.536710938,2.51573429,2.494757642,2.473780994,2.452804346,2.431827698,2.410851049,2.389874401,2.368897753,2.347921105,2.326944457,2.379318423,2.429713285,2.478118427,2.455158053,2.500923257,2.544710392,2.586508872,2.561621899,2.600815884,2.638034396,2.673280892,2.646529419,2.679210185,2.70992375,2.738695825,2.765524049,2.736391875,2.760706821,2.783106252,2.803558299,2.772726328,2.790726529,2.806916486,2.8211645,2.788711297,2.800560084,2.810519363,2.818627338,2.784639404,2.790399539,2.734270812,2.65854928,2.560987838,2.504757111,2.422363785,2.378569184,2.320148187,2.298323462,2.256074868,2.222275994,2.223201265,2.197548943,2.196831461,2.203540707,2.177308079,2.173738401,2.177792502,2.159941744,2.162661247,2.164209764,2.182986536,2.173814324,2.191145413,2.191145413,2.216914362,2.207599596,2.213293239,2.203914877,2.175779794,2.160424628,2.122687954,2.07551711,2.028346267,1.990609592,1.943438749,1.916379732,1.878431618,1.840483505,1.802535391,1.782703339,1.75410382,1.744570647,1.735037474,1.725504301,1.735037474,1.735037474,1.744570647,1.736126193,1.736126193,1.726639164,1.717152136,1.698178079,1.669847857,1.660413688,1.641545351,1.622677013,1.603808676,1.584940339,1.57550617,1.566072001,1.515774497,1.567179832,1.723039967,1.961357689
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.254585874,4.254585874,4.364305753,4.364305753,4.473095093,4.473095093,4.574571654,4.568209245,4.668246767,4.668246767,4.760351288,4.760351288,4.85084571,4.844070786,4.93279447,4.93279447,5.019870371,5.01282988,5.098030564,5.090860338,5.152335067,5.108547516,5.122381316,5.025872682,4.981189326,4.845338708,4.777516245,4.719242821,4.594642351,4.560706602,4.530390056,4.442187772,4.406525106,4.350367615,4.273078675,4.122853252,4.022066058,3.853071686,3.745239054,3.632555959,3.485523933,3.392753152,3.252845805,3.154571583,3.030862893,2.936449727,2.811494419,2.695464491,2.622226762,2.523104788,2.455195951,2.382449404,2.327889494,2.293053084,2.256364235,2.228847598,2.218881431,2.191145413,2.172654735,2.151710999,2.1237667,1.849097062,1.68737161,1.60161614,1.888468218
