Female 5-9 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Madagascar,12.56306761,12.4831005,14.29715659,14.55830389,14.63565891,14.70905172,15.09478118,15.21873075,13.74777975,14.62077368,14.89945155,14.77375566,13.97923875,13.26477253,12.59207568,11.92896936,11.24510671,10.57192374,9.94295463,9.36151213,8.828317596
Malawi,14.27613941,14.72019465,14.19213974,14.52784504,14.75479744,14.93958257,14.57098284,15.19055287,14.65140479,13.87103059,14.88364306,15.44609125,15.03549696,14.38386525,13.95190342,13.55346184,12.92675357,12.14512152,11.36143567,10.70981584,10.16170119
Malaysia,12.57585974,14.07752842,15.35964036,15.39282664,15.18704634,13.67816092,13.2572432,11.48804934,12.68221574,11.8239242,11.2442074,10.24746193,9.653717445,8.923388458,8.333333333,7.7328226,7.101606724,6.523770267,6.312098188,6.145338019,5.948406677
Maldives,10.81081081,9.756097561,15.2173913,14.28571429,14.28571429,13.84615385,14.47368421,14.77272727,16.19047619,15.70247934,14.07407407,10.41666667,8.280254777,8.383233533,8.333333333,7.772020725,7.462686567,6.63507109,5.963302752,5.752212389,5.676855895
Mali,13.07063912,12.85903668,12.39935588,13.27953045,13.42933691,13.75838926,13.86331939,13.67673179,14.35132032,14.60277951,14.4922095,14.00200267,13.95728271,14.13488188,13.79432624,13.10006401,12.3592233,11.58016353,10.99844632,10.53507909,10.0422833
Malta,9.493670886,14.19753086,12.88343558,11.04294479,8.860759494,6.962025316,7.228915663,8,7.692307692,7.329842932,6.666666667,5.911330049,4.854368932,4.347826087,4.265402844,4.716981132,4.205607477,4.205607477,4.245283019,3.80952381,3.846153846
Martinique,11.30434783,12.5984252,14.28571429,14.46540881,13.01775148,13.52941176,9.523809524,8.571428571,7.52688172,7.772020725,7.425742574,6.730769231,6.074766355,5.504587156,5.02283105,5.04587156,4.977375566,5.069124424,4.608294931,4.716981132,4.368932039
Mauritania,14.19939577,14.09574468,13.25581395,14.02805611,14.26086957,14.35045317,14.32325887,14.35132032,14.25682508,14.108252,13.67521368,13.15254237,12.85455643,12.45919478,11.86104218,10.95390233,10.19027484,9.617658652,9.164818921,8.694134078,8.183632735
Mauritius,14.63414634,14.63414634,15.10574018,15.1193634,15.70048309,12.83185841,11.6089613,10.37181996,9.505703422,8.480565371,8.955223881,8.095238095,7.219662058,6.342182891,6.465517241,6.293706294,6.077348066,5.850340136,5.563093623,5.427408412,5.427408412
Mayotte,33.33333333,16.66666667,25,16.66666667,18.75,19.04761905,19.23076923,17.64705882,15.90909091,14.75409836,14.86486486,14.94252874,13,10.61946903,9.523809524,9.285714286,9.150326797,8.536585366,7.471264368,6.989247312,6.666666667
Mexico,13.55130136,13.47530864,15.10435834,15.2996633,15.03921267,15.02361373,15.28039142,13.91001101,12.42658423,11.502454,11.03172392,9.914722144,9.101103596,8.241046785,7.435475916,6.680893759,6.269291021,6.031427311,5.729284178,5.402972985,5.120895365
"Micronesia, Fed. Sts.",13.33333333,11.11111111,15,16,14.28571429,16.12903226,16.66666667,14.28571429,15.2173913,13.7254902,12.96296296,12.96296296,12.72727273,11.11111111,10.71428571,9.836065574,9.677419355,8.064516129,7.936507937,6.779661017,6.557377049
Moldova,8.086469175,7.428571429,10.26282854,11.28668172,10.2456874,8.255528256,8.41607565,8.355916893,8.923884514,9.038800705,7.336448598,5.38071066,4.63505594,5.503577325,5.746478873,5.54592721,4.94636472,4.458204334,4.434447301,4.822505023,5.112044818
Mongolia,13.43669251,13.65740741,13.63636364,13.84335155,14.10459588,14.08839779,14.11338963,13.68421053,13.29739443,13.92070485,11.35986733,9.175738725,7.75988287,8.01658604,7.828947368,7.503152585,7.020757021,6.313281715,5.789473684,5.648414986,5.714285714
Montenegro,11.05769231,11.21076233,11.61825726,11.49425287,10.56603774,9.352517986,8.620689655,8.650519031,8.445945946,8.064516129,6.481481481,6.603773585,5.974842767,5.660377358,5.625,5.607476636,5.590062112,5.329153605,5.362776025,5.079365079,5.128205128
Morocco,14.28252123,14.35340573,14.41100602,15.0210084,15.78947368,14.78743068,13.96728016,13.30345137,13.47483518,12.31370813,10.93567653,9.679710706,8.747346072,8.66807611,8.442015261,7.931586834,7.24522293,6.628047309,6.234978086,6.018411435,5.923997442
Mozambique,13.05403764,13.04347826,13.14578005,13.48418379,13.71736428,13.84019192,13.78587552,14.30872876,14.82319661,13.67398345,13.59417844,13.78509017,14.50108279,13.91744784,13.15771278,12.50477039,11.9894211,11.52836996,11.00245751,10.41485769,9.846097639
Myanmar,10.34921369,11.02156165,13.97819139,13.77916281,13.4442446,13.28523201,13.50777935,12.68483312,12.32770711,10.96007562,9.77086951,8.808143071,8.587793645,8.299915382,7.914731954,7.345168722,6.777879942,6.353069263,6.08477237,5.916573833,5.820625326
Namibia,12.24489796,12.82051282,13.81578947,13.91304348,13.92405063,14.22319475,15.13409962,15.39763113,13.95027624,13.88888889,13.62660944,12.6223092,11.78571429,11.42152835,10.88280061,10.47008547,9.986595174,9.43275972,8.880778589,8.454810496,8.085345312
Nepal,13.7249805,12.45256167,13.07808131,13.40446169,13.55697735,13.64405476,13.73858525,13.87248403,13.75013313,13.3975725,13.30882353,12.89639047,11.68485494,10.29115547,9.707484139,9.43916004,8.977035491,8.324942792,7.679269883,7.18737017,6.82417846
Netherlands,8.947575877,10.693106,9.335415582,9.124857931,9.079773388,8.571428571,7.210998878,5.941811228,5.738463573,5.980279165,6.043272818,5.870936439,5.836807624,5.35840188,5.115415845,5.147311705,5.282290128,5.301232056,5.257207462,5.145972964,5.062857143
Netherlands Antilles,10.52631579,12.6984127,12.85714286,13.51351351,12.5,10.84337349,10,9.677419355,8.080808081,7.920792079,8.421052632,7,6.603773585,6.194690265,5.309734513,5.357142857,4.310344828,4.504504505,3.669724771,3.80952381,3.883495146
New Caledonia,13.33333333,12.5,13.88888889,13.95348837,13.7254902,13.1147541,13.04347826,11.84210526,10.84337349,10.52631579,9.433962264,9.322033898,7.936507937,7.352941176,6.944444444,6.622516556,6.211180124,5.952380952,5.780346821,5.555555556,5.405405405
New Zealand,9.167544784,10.74458058,10.60220526,10.99236641,10.50390348,9.637774903,9.159823121,7.650273224,7.176196033,7.498660953,7.480916031,6.711409396,6.379072969,6.305114638,6.199575372,5.993431856,5.748502994,5.540382364,5.398162328,5.350414469,5.321920357
Nicaragua,13.82488479,12.53298153,15.87837838,16.39185257,15.25,14.98207885,15.41307028,15.53398058,15.47733848,14.28571429,13.8227255,12.304332,10.91465488,10.41666667,9.790002958,9.093452714,8.328884143,7.674537988,7.123287671,6.674786845,6.272530642
Niger,15.99081867,15.52542373,13.19402985,13.80384017,14.47191011,14.85959438,14.84848485,15.04065041,15.10234648,15.01386223,15.10322347,15.43747137,15.4311649,16.64397193,16.09768908,15.56191735,15.1764197,14.86429844,14.42316338,13.67588314,12.71192305
Nigeria,13.17070561,12.848567,13.56020942,13.68404572,13.76885125,13.7698425,14.11203242,14.72083586,14.78303506,14.40375248,14.05262737,13.85743311,13.73883292,13.58462996,12.93061292,12.02540741,11.16866731,10.52967348,10.05080953,9.579569451,9.043913246
Norway,7.832422587,8.943089431,8.180300501,8.034279593,7.802874743,7.986111111,7.378640777,6.142857143,5.824790308,6.306715064,6.669611307,6.418485237,5.940188447,5.905667856,5.64516129,5.582433941,5.639913232,5.57122708,5.425017277,5.298913043,5.254350736
Oman,13.4529148,13.65461847,14.73684211,15.03067485,15,14.97797357,15.24822695,15.71428571,16.42156863,16.16161616,14.14441147,13.26259947,11.16352201,10.38135593,10.23672425,9.660421546,8.997289973,8.198380567,7.548972766,7.039055404,6.721595837
Pakistan,12.6465616,12.56669825,12.77150695,13.13559322,13.54347675,14.3611625,14.80347116,14.25286867,14.21889616,15.03365744,13.76195462,12.70009211,12.07942883,11.68203689,11.33179803,10.53823274,9.720857163,9.036909797,8.542574016,8.148579696,7.736650115
Panama,13.42925659,13.56993737,14.13043478,14.4200627,14.69387755,14.57345972,13.75,12.31343284,11.51260504,11.11951589,10.34246575,10.068793,9.597701149,8.983957219,8.358358358,7.866227037,7.468694097,7.100085543,6.688687036,6.290064103,5.951448708
Papua New Guinea,12.70588235,13.26086957,14.57085828,13.81165919,14.41223833,14.31639227,16.47765177,14.3847487,13.86934673,13.56893543,13.4469697,13.67265469,12.89465919,12.22222222,11.51355241,10.75810692,10.23002421,9.730033746,9.18510713,8.624979267,8.124309828
Paraguay,15.08678238,15.1586369,15.92554292,15.46860783,15.18072289,14.89971347,13.55611602,13.5445112,14.0952381,13.47935973,12.71763815,11.88356164,11.09721788,10.37952846,9.738527215,9.081811359,8.453364817,7.889413351,7.436947618,7.06566916,6.740665994
Peru,13.06413302,13.35966543,13.98133117,14.2028476,14.49740299,14.1432939,13.70977112,13.40471533,12.45042885,12.00939282,11.31696773,10.48573076,9.800856386,9.201823669,8.454562055,7.836663771,7.357265716,6.946005244,6.561720698,6.224614135,5.925519169
Philippines,13.75982489,13.67506666,15.24896266,15.05602241,14.82439723,14.48914034,14.02045435,13.77249899,13.32212921,13.06716633,12.5519103,11.70132503,10.86792778,10.4495651,9.817506846,9.258431602,8.696920583,8.154466788,7.679613367,7.260412081,6.873553081
Poland,7.695859628,10.14973866,11.20407896,10.41834023,8.153791215,7.092970002,7.670376665,8.263812372,8.487330433,7.232625044,6.087703344,4.910555922,4.370336531,4.573963592,4.614515963,4.440746711,4.093319194,3.795541055,3.706606943,3.830796829,3.998561237
Portugal,8.963778083,8.995300962,9.045661112,8.938428875,9.27880387,8.497279196,8.290564548,7.551531497,6.327399381,5.227753219,4.950869237,4.851157663,4.878930249,4.584681769,4.341560079,4.134929271,3.967093236,3.987446926,4.076290202,4.145274767,4.16828228
Puerto Rico,14.22101449,13.89380531,13.59060403,12.27272727,12.12121212,10.7712766,9.87804878,9.375,8.530544854,7.72845953,7.525252525,6.981317601,6.006727535,5.790960452,5.705009276,5.555555556,5.34490635,5.132905591,4.935424354,4.888268156,4.896421846
Qatar,18.18181818,13.33333333,15,15.38461538,18.42105263,15.78947368,14.45783133,13.67521368,13.7254902,13.33333333,12.09302326,10.87866109,10.78167116,10.16548463,11.03752759,10.6122449,9.541984733,8.765652952,8.55704698,8.372827804,8.270676692
Reunion,12.40310078,13.33333333,15.51724138,15.15151515,15.12605042,14.45783133,12.01550388,10.56338028,10.03236246,9.411764706,8.943089431,8.436724566,8.604651163,8.149779736,7.531380753,7.185628743,6.936416185,6.493506494,6.352087114,6.071428571,5.799648506
Romania,8.041212695,8.648288128,9.432360743,8.946772367,6.703531238,9.160022251,8.285917496,8.419497784,7.059023643,7.408048464,5.210173084,4.922022897,4.718193501,4.745889387,4.599123976,4.420050515,4.156722355,3.999591878,4.007553504,4.103508012,4.189537359
Russia,6.246694983,7.741358094,9.177805877,9.428966152,8.302710313,6.322217648,6.633676608,6.861368894,7.308092735,7.304275086,5.109563793,4.09931092,4.505923622,4.952703429,5.158572777,4.942758495,4.514611158,4.232000354,4.3521146,4.714372745,4.978271366
Rwanda,14.68978102,14.64968153,14.75409836,15.16646116,15.38461538,15.45006717,14.19593346,14.34892541,16.71180932,17.30225989,13.68802902,13.31182796,13.57628399,13.81480868,13.93225331,12.98856687,11.74972717,10.85434952,10.4160278,10.14287066,9.690539346
Saint Lucia,11.62790698,13.95348837,13.04347826,16,16.98113208,15.51724138,15.25423729,14.0625,12.5,12,11.11111111,9.302325581,7.954545455,7.692307692,7.216494845,6.930693069,6.796116505,6.542056075,5.607476636,5.405405405,5.405405405
Saint Vincent and the Grenadines,13.88888889,16.21621622,16.27906977,15.2173913,17.0212766,16.32653061,14,13.20754717,12.72727273,11.53846154,11.11111111,9.433962264,8.928571429,7.547169811,7.407407407,7.547169811,7.142857143,6.779661017,6.666666667,6.451612903,6.666666667
Samoa,15.78947368,14.89361702,16.66666667,16.12903226,15.71428571,15.06849315,13.33333333,11.84210526,12.82051282,13.75,13.25301205,13.95348837,12.94117647,10.46511628,10.22727273,10.11235955,10.75268817,10.86956522,9.574468085,8.602150538,6.666666667
Sao Tome and Principe,11.11111111,11.53846154,11.11111111,13.33333333,14.28571429,14.63414634,14.28571429,15.38461538,15.51724138,14.51612903,13.88888889,13.15789474,13.25301205,12.22222222,11,11.11111111,10.43478261,9.523809524,8.888888889,8.333333333,7.432432432
Saudi Arabia,13.33333333,13.54401806,13.82396818,14.0911026,14.65949821,14.89114659,15.01358696,16.16547888,15.24415548,16.04463732,14.38570044,12.67392333,11.76421123,10.67250359,10.02600602,9.372647428,8.652894967,7.909388646,7.197145959,6.623658032,6.442629915
Senegal,13.10116086,12.81669151,12.43455497,13.56125356,13.84690395,14.56512692,15.14716439,15.43458088,15.22896699,15.01383764,14.83417085,14.3284633,13.86276022,13.87070376,13.05728594,12.01726237,11.08864854,10.40312094,9.890015467,9.3897843,8.8144291
Serbia,7.510109763,9.685295714,9.963674105,8.471177945,7.766755383,7.683379759,7.603635558,7.665952891,7.578903654,7.099786034,6.335549472,5.599036725,5.724040972,5.482765571,5.411430888,5.308289098,5.165671949,5.067497404,5.084033613,5.091606306,5.044381901
Sierra Leone,12.28600201,12.46485473,11.9687771,12.28070175,12.64619883,12.95681063,13.37313433,13.70449679,13.74045802,13.46621293,13.14704535,13.66057839,14.24272818,14.01729794,13.58885017,12.87272727,12.2660207,11.69484702,11.15427303,10.6208312,10.06679389
Singapore,13.13131313,13.10679612,14.69072165,15.77217963,13.52418559,10.31674208,9.121621622,7.432432432,6.809078772,6.886574074,7.915831663,6.465313827,4.819277108,3.922345483,3.751914242,3.97473997,4.256093125,4.183195096,3.812636166,3.466076696,3.432666918
Slovak Republic,8.87142055,9.579918033,11.12158341,10.23339318,8.718395815,7.708333333,8.498023715,8.9763178,8.119180633,7.280669822,6.365280289,5.07925072,4.520990312,4.751697035,4.846756949,4.657828735,4.346251358,4.048582996,3.944402705,4.070660522,4.255319149
Slovenia,8.051948052,9,8.96969697,7.882352941,7.77262181,7.366071429,7.286166843,7.289527721,6.64652568,5.841584158,4.808635918,4.39453125,4.247104247,4.606525912,4.775549188,4.597701149,4.331087584,4.097560976,4.137931034,4.369414101,4.618473896
Solomon Islands,17.5,14.58333333,14.81481481,15.625,15.58441558,15.38461538,15.74074074,15.38461538,15.13157895,14.36781609,14.14141414,13.59649123,12.79069767,12.15277778,11.28526646,10.57142857,9.921671018,9.268292683,8.863636364,8.405172414,7.802874743
Somalia,12.64266901,12.96150825,14.39606742,14.41048035,14.38769907,14.60134486,14.68509985,15.31279178,13.38535414,14.05159332,13.89558233,14.38063598,14.61293743,14.35707678,14.12337662,13.67338191,13.33586146,12.9283138,12.33126966,11.59313273,10.85081191
South Africa,12.40535818,12.52596054,13.02748074,13.6765001,13.50203504,13.76609276,13.81741035,13.30477282,12.91747468,11.93254894,10.88366792,10.20031953,10.02462188,9.659047473,9.446658146,8.97606383,8.586189333,8.285385501,8.021542961,7.742484402,7.394614409
Spain,8.66593012,8.746510701,8.292402883,8.849718335,9.168209162,8.724022591,8.372555172,7.75047259,6.152836665,5.079096607,4.594568286,4.407058608,4.769371488,5.104915689,5.143560295,4.82171799,4.42133162,4.279288245,4.432526224,4.712287986,4.835809226
Sri Lanka,13.04464047,14.24133811,13.82284873,14.29633761,13.2498352,12.68401487,11.78145336,11.60512434,10.88022414,9.452462267,8.806969085,7.33164557,8.130787037,7.975914775,7.49235474,6.77442148,6.108004194,5.805666609,5.768226901,5.687992989,5.529380389
Sudan,13.88286334,14.18918919,13.87559809,14.03084366,14.08806705,14.27590155,14.4309738,14.42050768,14.29631278,13.96713615,13.8153722,13.53727694,12.67139259,11.93380894,11.19201726,10.57702563,10.04658231,9.520569131,8.975256769,8.453436807,7.982191127
Suriname,12.03703704,13.70967742,15.17241379,16.16766467,16.4893617,17.12707182,13.33333333,10.86956522,11.5,10.69767442,9.523809524,10.48387097,9.615384615,8.363636364,7.746478873,7.482993197,7.3089701,6.818181818,6.389776358,5.78778135,5.769230769
Swaziland,13.57142857,14.375,14.44444444,14.70588235,14.52991453,14.7601476,15.14195584,15.05376344,14.87964989,15.87301587,14.490161,13.32179931,12.39804241,12.0795107,11.97691198,11.69188446,11.11111111,10.43256997,9.950859951,9.642857143,9.259259259
Sweden,8.148779103,8.262421082,6.906666667,6.585743802,6.828904892,6.87727825,6.488549618,5.581835383,5.44908797,6.203807391,6.516402589,5.048076923,5.235042735,5.635868427,5.538461538,5.605786618,5.575326216,5.350517477,5.193050193,5.246089279,5.354449472
Switzerland,7.685984381,8.004640371,7.322404372,7.423435419,7.848101266,7.415384615,6.097936557,5.336147121,5.411696247,5.580233204,5.658324266,5.103920021,4.655349794,4.611895161,4.539847027,4.642166344,4.744958482,4.759682688,4.697213907,4.725124943,4.824955117
Syria,13.13309776,13.47444502,15.49358123,15.53544495,15.63196434,15.75415996,15.89225589,16.16029823,16.55041218,15.29428019,13.07005746,11.79080824,11.50704605,11.68034486,10.98461538,9.534652056,8.424202128,7.731797408,7.323157332,6.898313746,6.57952308
Tajikistan,9.125475285,9.705561614,12.58215962,14.54261142,15.95174263,14.34308663,13.98496241,13.22889469,13.79310345,15.17145826,14.00259909,12.73113065,11.47403685,10.85961343,10.72680533,10.14555725,9.197050389,8.180398282,7.392120075,6.901561932,6.537102473
Tanzania,14.50089354,14.81647269,14.249562,14.54759502,14.68035869,14.80750247,14.88145639,14.97234062,14.78484165,14.70218814,14.44270016,14.28571429,14.54770975,14.81296758,14.61685759,13.80120787,12.98846297,12.29170657,11.69336434,11.09807042,10.45578868
Thailand,12.90039918,13.21470737,14.30542444,14.59385325,14.78903637,14.35284067,13.20730725,11.14465789,9.781386194,8.660587906,8.262090287,7.227548308,6.830451225,6.650004212,6.454535471,6.164882285,5.915395469,5.722366126,5.601878727,5.5484964,5.512146991
Timor-Leste,12.5,13.27433628,13.30645161,13.23529412,13.71237458,13.25301205,13.02816901,10.2484472,13.12849162,13.10679612,16.29072682,16.04938272,13.73913043,14.2228739,14.46540881,14.48801743,13.71045062,12.56410256,11.51189563,10.81830791,10.41009464
Togo,13.07578009,13.42465753,13.67628607,13.82488479,14.08839779,14.49275362,14.89361702,15.18015357,15.05538771,14.59170013,14.03244059,13.54029062,13.05490654,12.40552515,11.88909774,11.16338751,10.4498134,9.836363636,9.28971012,8.768300446,8.28313253
Tonga,17.39130435,14.81481481,15.625,15,17.77777778,17.39130435,14.58333333,13.33333333,13.04347826,12.5,12.5,12,11.76470588,12,11.11111111,8.928571429,8.928571429,10.34482759,10,8.196721311,8.474576271
Trinidad and Tobago,13.47962382,14.16666667,14.18439716,13.90728477,15.24390244,11.81102362,11.0701107,10.47297297,11.97411003,10.71428571,7.993966817,6.656804734,6.376811594,6.562054208,6.573426573,6.241331484,5.694444444,5.329593268,5.263157895,5.23255814,5.357142857
Tunisia,11.98417185,13.41212744,14.16945907,14.95368328,15.43209877,14.52593918,13.59497645,13.18043658,12.63235656,11.71415649,9.974369927,7.991845056,7.173322993,7.105943152,7.096204766,6.81393373,6.442021804,5.839534131,5.420918367,5.319652723,5.358265242
Turkey,12.08066165,13.25556734,14.20352391,14.55009572,13.75301848,13.48509646,13.47635727,12.94748462,12.22946451,10.65379292,10.19338021,9.564455499,8.490766292,8.059012445,7.560736724,7.079402876,6.62999293,6.251608476,6.012691365,5.824003951,5.666558151
Turkmenistan,8.57605178,9.682080925,12.17712177,14.34511435,15.37769784,13.76075059,13.42050929,12.85801341,12.91711518,13.4088763,12.45067953,9.743171627,9.444021325,9.012875536,8.623605005,7.983193277,7.122774133,6.430087959,6.220379147,6.13372093,6.041426928
Uganda,13.84912959,14.07832546,14.91793669,14.87726258,14.98947368,15.20905605,15.33501101,15.2469385,15.44249775,15.72595971,16.12244898,16.00111506,15.86031068,15.82642958,15.43260691,14.81105852,13.97633253,13.06141557,12.18295437,11.37045682,10.59116529
Ukraine,6.933157969,6.811940827,7.83054121,8.200984118,7.764742204,6.413035354,6.555808991,6.503326184,6.654163811,6.544445256,5.232868359,4.054000554,3.916203855,4.577908442,4.984652631,4.941691613,4.565046114,4.242307507,4.24691111,4.620496314,4.998651928
United Arab Emirates,14.70588235,12.82051282,13.95348837,14.75409836,14.28571429,14.81481481,14.55696203,12.90322581,13.81987578,14.09477521,11.88212928,9.724349158,9.941897999,9.022988506,8.63422292,7.68115942,7.024608501,6.846473029,6.896551724,6.817353263,6.615864219
United Kingdom,6.789554531,7.913723416,6.848708487,7.157661521,7.944985513,7.672855757,6.526701716,5.686861389,6.029911625,6.285829227,6.119477081,5.620350216,5.340822544,5.607621648,5.553195363,5.58921359,5.550537572,5.395487515,5.256316057,5.25024397,5.307201057
United States,8.534856043,9.762888033,10.02656466,10.16065528,9.414576986,7.872596154,6.986959271,6.693404417,6.914262833,7.056407726,7.000006837,6.513402478,6.419685544,6.439344262,6.192446053,5.998114149,5.788300656,5.620440636,5.562304889,5.55298566,5.530042759
Uruguay,9.132007233,9.252971138,8.983451537,9.17838638,9.284195606,8.531468531,8.821548822,8.932038835,7.927590512,7.882069795,7.930029155,7.491289199,7.048710602,6.715575621,6.496390894,6.246575342,5.965292842,5.761981691,5.623995715,5.460385439,5.314009662
Uzbekistan,8.476658477,9.308510638,12.19457014,14.53543606,15.21809896,13.63955612,13.19684262,12.69961977,13.25556734,13.64620313,12.7939642,10.43524256,8.999213105,8.495276653,8.482455582,8.170073391,7.529645423,6.74585133,6.100411889,5.881386562,5.898283053
Vanuatu,14.28571429,15.38461538,16.12903226,16.21621622,15.78947368,14.89361702,14.81481481,14.51612903,15.06849315,14.28571429,13.97849462,13.08411215,12.29508197,11.94029851,11.18421053,10.71428571,10,9.137055838,9.047619048,8.444444444,7.983193277
Venezuela,13.8424821,14.66361855,15.06591337,14.94304222,15.61261091,14.41742171,12.95427115,13.04246384,12.51405787,12.14416058,11.05245793,10.20607702,9.655792093,9.172431463,8.617798539,8.036823676,7.498658078,7.043339674,6.650466177,6.287944493,5.950475473
Vietnam,9.718688668,9.93504772,12.95134367,14.03187876,14.6567718,14.11652656,13.28984768,12.85504167,12.39398725,12.22189578,11.3182158,8.833029069,7.956463794,7.362716457,7.090890668,6.765290609,6.486149663,6.057646235,5.717856302,5.523505805,5.440345215
Virgin Islands (U.S.),15.38461538,13.33333333,11.76470588,13.04347826,12.90322581,11.11111111,11.32075472,9.433962264,9.259259259,7.01754386,9.090909091,7.01754386,6.779661017,5.263157895,5.357142857,5.555555556,5.555555556,5.882352941,4.347826087,4.651162791,5
West Bank and Gaza,14.69979296,14.77045908,14.06844106,13.96551724,14.79400749,14.82084691,15.73033708,15.10957324,15.41389153,15.46231546,14.97740478,15.55915721,14.85925242,13.97677213,13.05263158,12.22395023,11.46674089,10.79788573,10.0921659,9.417517007,8.788598575
Western Sahara,16.66666667,12.5,12.5,13.63636364,15.15151515,17.14285714,11.5942029,12.94117647,14.42307692,13.6,12.08053691,10.73170732,9.561752988,9.459459459,9.064327485,8.943089431,8.121827411,7.194244604,6.728538283,6.222222222,6.25
"Yemen, Rep.",13.24286383,13.87702818,14.77756286,14.93732591,15.15815847,15.66433566,15.85714286,16.11881188,16.76764369,16.40951883,16.10925307,15.11795859,13.97248854,13.77006319,13.24909056,12.52698557,11.57096758,10.62190681,9.835502298,9.182981778,8.54397248
Zambia,14.01869159,14.31784108,14.05228758,14.37394722,14.84863047,15.20681265,15.29452291,15.28307422,14.60532931,14.54466041,14.3834315,15.03223617,15.11820509,15.01401308,14.47679924,13.81837493,13.05184188,12.28809838,11.63166397,11.05129355,10.47426701
Zimbabwe,13.95348837,12.57000622,15.21276596,15.34988713,15.6202144,15.55124475,15.79234973,15.86765699,15.53527287,14.65430017,13.87928324,13.01913206,12.40808824,11.87055377,11.57160963,11.41201514,10.62291435,9.667228307,8.961038961,8.546196942,8.207265151
