,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2030,2050,2099
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04417575,3.109408087,3.135268016,3.246110824,3.247163971,3.329111327,3.297779918,3.35737835,3.306351352,3.34485326,3.271585573,3.299547843,3.210763208,3.224291704,3.130571672,3.032878971,3.041303635,2.939810897,2.839223726,2.839223726,2.732019816,2.619065938,2.504756706,2.483767125,2.365959126,2.251102925,2.145379044,2.050939457,1.96669305,1.891452484,1.821415087,1.753711564,1.680964346,1.604041179,1.517380278,1.504805303,1.400998638,1.290217116,1.250949639,1.132109136,1.01398979,0.899163207,0.7883788921,0.7347575336,0.6349969025,0.546269018,0.4666296789,0.3965351091,0.3362299002,0.2856047243,0.2417139973,0.2052677114,0.1747346117,0.1485716779,0.1278778777,0.1205220706,0.1041332399,0.09951649527,0.08682983388,0.08402887149,0.07419477378,0.03697200113,0.03313934959,0.02362358181
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.686054765,3.690078067,3.694101369,3.698124672,3.702147974,3.706171276,3.710194578,3.71421788,3.718241182,3.722264484,3.726287787,3.730311089,3.734334391,3.738357693,3.742380995,3.746404297,3.7504276,3.754450902,3.758474204,3.762497506,3.766520808,3.77054411,3.774567412,3.778590715,3.782614017,3.786637319,3.798470561,3.828053665,3.851720148,3.86947001,3.887219873,3.904969735,3.922719598,3.94046946,3.952302702,3.964135943,3.981885806,3.884817986,3.896328558,3.90783913,3.815834389,3.827024519,3.729115293,3.73998735,3.636699769,3.641977998,3.539101426,3.436842926,3.446775998,3.34485326,3.354478737,3.25294406,3.262264816,3.165668219,3.170177718,3.073890012,3.07825014,2.978118657,2.982330989,2.882885098,2.882885098,2.784321609,2.78040003,2.78040003,2.675338907,2.667781452,2.564502064,2.557226881,2.546314106,2.539038923,2.434791435,2.424296644,2.413801854,2.30882659,2.298744378,2.288662166,2.183376333,2.173701105,2.157575726,2.055730641,2.040274019,2.024817398,1.920721078,1.902964027,1.799736374,1.779927954,0.8713640235,0.3898277866,0.09896733754
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4899029796,0.4887393146,0.4840846544,0.4794299943,0.4736116691,0.4666296789,0.4584840237,0.4148036643,0.4051320763,0.3933112465,0.3490857493,0.3342520772,0.3164516707,0.272911181,0.253870866,0.2348305511,0.2176035995,0.1854244363,0.1746631967,0.1672131077,0.1639019571,0.1479134979,0.1494228193,0.1509321407,0.1391024556,0.1411581569,0.1425286245,0.1432138582,0.1305441521,0.1305441521,0.1299225133,0.1293008745,0.1280575968,0.1165612514,0.11599542,0.1165612514,0.1165612514,0.1056721548,0.1061851264,0.1056721548,0.1051591831,0.09523272103,0.0942990669,0.09336541277,0.09196493158,0.09009762332,0.07970638554,0.07716256473,0.07419477378,0.07122698283,0.06783522174,0.05858077043,0.0562683716,0.05434137257,0.05279977335,0.05164357393,0.04677742985,0.04642571985,0.04607400985,0.04607400985,0.04572229985,0.03934984146,0.03722797064,0.02410569572
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383347303,1.321923418,1.331249156,1.267745649,1.20510174,1.20510174,1.139426049,1.071441171,1.065831531,0.9965377465,0.9296284861,0.9197036268,0.8526547653,0.8433530769,0.7767850848,0.7651912776,0.69984765,0.6366859589,0.6203606779,0.5573955516,0.536449581,0.4728331925,0.4481169119,0.3856754737,0.3579859525,0.3019249942,0.2774445893,0.2326083331,0.2143970045,0.2003246142,0.1728173011,0.1660253548,0.1473252609,0.1452695595,0.1311657909,0.1311657909,0.1311657909,0.1193904079,0.1188245766,0.117692914,0.1051591831,0.1036202683,0.09289858571,0.09149810452,0.09009762332,0.08097829595,0.08097829595,0.08097829595,0.07361136285,0.07399676265,0.07476756226,0.07515296207,0.06893515977,0.06928686977,0.06928686977,0.06272003616,0.06208003579,0.06144003542,0.06112003524,0.06048003487,0.0598400345,0.04595216386,0.03981025762,0.02757807644
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.547271265,3.542347608,3.53742395,3.532500293,3.527576636,3.522652978,3.517729321,3.512805664,3.507882007,3.502958349,3.498034692,3.493111035,3.488187377,3.48326372,3.478340063,3.473416406,3.468492748,3.463569091,3.458645434,3.453721777,3.448798119,3.345984031,3.148007671,3.048261148,2.949631174,2.852151525,2.786870312,2.840984299,2.886079288,2.829722863,2.864603884,2.792776053,2.818050044,2.834899372,2.748702858,2.756835115,2.662752638,2.662752638,2.666674217,2.569534543,2.569534543,2.569534543,2.473562275,2.378819218,2.375320955,2.278579953,2.183376333,2.180151257,2.083552559,1.985830268,1.976951742,1.87897005,1.864821179,1.767157035,1.671992067,1.656534513,1.562397575,1.550133858,1.535417397,1.447820886,1.438495148,1.429169409,1.417512236,1.336332238,1.325269885,1.314207532,1.300932708,1.285445414,1.20510174,1.188335107,1.173664303,1.15689767,1.140131037,1.125460234,1.108693601,1.094022797,1.079351993,1.064681189,1.050010386,1.035339582,1.022764607,1.008093803,0.9392833868,0.9254121131,0.9115408395,0.8976695658,0.4539552324,0.2201915181,0.08309814663
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.892031168,2.878149418,2.864267668,2.850385919,2.836504169,2.82262242,2.811825503,2.801028587,2.790231671,2.779434754,2.768637838,2.785604421,2.802571004,2.819537586,2.836504169,2.853470752,2.878149418,2.902828084,2.92750675,2.952185416,2.976864082,2.955270249,2.933676416,2.912082584,2.890488751,2.868894918,2.825707253,2.782519587,2.739331922,2.696144257,2.652956591,3.023136581,2.938303666,2.853470752,2.768637838,2.683804924,2.688432173,2.693059423,2.697686673,2.702313923,2.706941173,2.82262242,2.938303666,3.053984913,3.16966616,3.285347406,3.028944435,2.864001916,2.699059398,2.462085858,2.301831749,2.319314015,2.336796282,2.285937634,2.302912418,2.319887202,2.200306989,2.149520115,2.098733241,1.985899227,1.936651056,2.060437,2.252466481,2.452856347,2.661675067,2.635426961,2.563495539,2.483543379,2.312911471,2.13494615,1.951170873,1.851703239,1.746110071,1.652588117,1.572607636,1.501958975,1.439760403,1.384872152,1.263784955,1.210764028,1.153715885,1.088092451,1.012335647,0.990831785,0.8976129256,0.8542050467,0.7521482445,0.7028745637,0.6550501089,0.6101241058,0.5724442323,0.5420104883,0.4836784917,0.4647636903,0.4512531179,0.44044466,0.3980856982,0.3855277897,0.3432811852,0.3030430915,0.2869237782,0.2718790857,0.2383276645,0.2304163728,0.2244829039,0.222505081,0.2049100562,0.2058167378,0.2076301011,0.2085367828,0.2076301011,0.188735587,0.186252224,0.183768861,0.1804577103,0.1771465597,0.173835409,0.1713520461,0.1539507835,0.1516868014,0.15017748,0.1479134979,0.1322501179,0.1295091828,0.1267682477,0.1118949875,0.1087867934,0.1056785993,0.1031920441,0.1013271276,0.10008385,0.07562598434,0.06330779979,0.04325330693
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98897327,2.87733494,2.767126473,2.551034977,2.445237499,2.340971299,2.23835137,2.137341306,2.03782084,1.940120066,1.844164768,1.750064238,1.657800828,1.567453922,1.479074984,1.479074984,1.392687911,1.308427282,1.308427282,1.226272581,1.14633769,1.147786916,1.071388391,1.072739448,0.9983537225,0.9983537225,0.9239500376,0.9204590425,0.8435774002,0.8360550539,0.7594840098,0.7495948951,0.6772912033,0.667317705,0.600146055,0.5893848154,0.5761402128,0.5093959749,0.4897747966,0.4671349755,0.4029174576,0.3823604445,0.3638591326,0.3164141592,0.3064679381,0.2996299111,0.269335707,0.2670723818,0.2648090565,0.238018834,0.2354539759,0.2323761462,0.2091385246,0.2068043893,0.204937081,0.1848509792,0.1835790688,0.1827311286,0.1823071584,0.1814592182,0.1806112779,0.09728005609,0.06100545891,0.03439165663
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.356575746,4.468874474,4.694915589,4.808514492,4.356575746,4.023302151,4.133739728,4.468874474,4.356575746,4.581673748,4.244846066,4.174304304,3.889652329,3.779697079,3.77155118,3.966277813,3.856192954,3.847828111,3.70149645,3.655879416,3.804879495,3.660455611,3.613612487,3.476669641,3.434310966,3.301332414,3.2601054,3.218878386,3.203599325,3.276092907,3.255365529,3.325840969,3.299777792,3.189844903,3.270640681,3.351332085,3.147407942,2.588258992,3.044467187,3.048585042,2.960214397,2.781481549,2.785228493,2.862097086,2.757750902,2.567225736,2.730273312,2.805345274,2.641880904,2.059763589,2.66846891,2.332132094,2.605786705,2.37524202,2.406791129,2.349518148,2.291027929,2.231419883,2.083108725,2.287706944,2.046456668,2.052639316,1.97991125,1.904438018,1.826602684,1.746703577,1.6654128,1.585375527,1.504480003,1.502267532,1.420972139,1.343531933,1.341550322,1.265908678,1.265908678,1.265908678,1.191971828,1.193732495,1.121509099,1.118200812,1.11158424,1.029386844,1.012333749,0.9217076753,0.8927231572,0.8011769429,0.7674005119,0.6806386385,0.6004511579,0.5725231971,0.5061464401,0.4846540223,0.4653108462,0.4123760834,0.3985313228,0.3536058491,0.3427256691,0.3046258597,0.296347983,0.2888978941,0.2565846392,0.2497926929,0.2199600406,0.2131077029,0.2062553652,0.1808968965,0.1746805083,0.1697073978,0.1505111304,0.1482478051,0.1459844799,0.131320736,0.1302947928,0.1297818212,0.1287558779,0.1157731118,0.1148394577,0.1129721495,0.1115716683,0.1000569521,0.09836107152,0.05760003321,0.04489579227,0.03369805007
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.790502715,1.785597228,1.770880768,1.671638608,1.662312869,1.56864165,1.559791767,1.550941885,1.462888721,1.458697063,1.373256091,1.37127448,1.36929287,1.290217116,1.288347236,1.213099836,1.214860504,1.216621171,1.144667104,1.14797539,1.075895286,1.074345004,0.9985166482,0.9912705187,0.9811259374,0.9025062359,0.8903467207,0.815008259,0.8037061414,0.7924040238,0.7811019062,0.7697997886,0.7559860893,0.7396608083,0.669107395,0.6516524194,0.6341974439,0.6167424684,0.6016148229,0.5876508425,0.5771778572,0.5678685369,0.5608865467,0.5125941655,0.507221061,0.5007733357,0.4954002312,0.4878778849,0.4803555387,0.4717585716,0.4620869835,0.4513407746,0.4064426146,0.3965534999,0.3866643852,0.3777641819,0.3698528902,0.3619415984,0.3550192181,0.3191519459,0.3128051742,0.1591395378,0.09803368341,0.04885718571
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7293485313,0.6915820717,0.6935636822,0.6563278374,0.6563278374,0.6162335888,0.6144729214,0.6091909192,0.5673711223,0.5591004062,0.5508296901,0.5053917336,0.4929894825,0.4478108045,0.4333185455,0.4188262864,0.378296027,0.3674875691,0.3593812257,0.3526259395,0.3239940383,0.3214824566,0.3189708749,0.3164592932,0.3139477115,0.3114361298,0.3101803389,0.3089245481,0.3076687573,0.3089245481,0.3114361298,0.3152035023,0.3202266657,0.3252498291,0.3048802391,0.3072075692,0.2847745364,0.2826252946,0.2772521901,0.2697298439,0.2383276645,0.2284385498,0.2353419753,0.2235211455,0.2127749366,0.2020287277,0.1934317606,0.1859094143,0.179461689,0.1730139636,0.16871548,0.1654916174,0.1622677547,0.1483367207,0.1473478092,0.1473478092,0.1473478092,0.1473478092,0.1473478092,0.1341888863,0.1341888863,0.09697565587,0.07461874391,0.04776010555
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.323468661,3.313621347,3.303774032,3.293926718,3.284079403,3.274232089,3.264384774,3.254537459,3.244690145,3.23484283,3.224995516,3.215148201,3.205300887,3.195453572,3.185606258,3.175758943,3.165911628,3.156064314,3.146216999,3.136369685,3.12652237,2.940184672,2.757818121,2.579612602,2.324196252,2.156868852,2.156868852,2.172555171,2.119865998,2.157653271,2.131628666,2.197105315,2.186414723,2.177757832,2.167250954,2.148470369,2.121967663,2.079884017,2.116671081,2.042768682,1.955380553,1.957956812,1.861632275,1.767227426,1.767227426,1.674840238,1.670415297,1.571871835,1.553009373,1.527859423,1.496421987,1.460792892,1.420972139,1.379055556,1.339234803,1.301509879,1.263784955,1.163205376,1.131499607,1.099793839,1.005995375,0.9685977772,0.8715303613,0.825753009,0.7746936545,0.6781987176,0.626920278,0.5772959816,0.534288258,0.4962429641,0.464814243,0.4383479516,0.3891206292,0.3705172526,0.3318727321,0.3202789249,0.2904773065,0.2891262492,0.2712508227,0.2762739861,0.2641519629,0.2525359096,0.258983635,0.2654313603,0.2472278678,0.2472278678,0.1435985673,0.09412137016,0.05086451241
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.021808743,3.000468286,2.979127829,2.957787371,2.936446914,2.915106457,2.893766,2.872425542,2.851085085,2.829744628,2.808404171,2.787063714,2.765723256,2.763589211,2.761455165,2.759321119,2.757187073,2.755053028,2.752918982,2.750784936,2.748650891,2.746516845,2.744382799,2.742248754,2.740114708,2.737980662,2.735846616,2.733712571,2.731578525,2.729444479,2.727310433,2.725176387,2.723042342,2.720908296,2.71877425,2.716640205,2.714506159,2.712372113,2.710238068,2.708104022,2.705969976,2.703835931,2.701701885,2.699567839,2.697433793,2.695299748,2.693165702,2.691031656,2.68889761,2.686763564,2.684629519,2.682495473,2.680361427,2.678227382,2.676093336,2.67395929,2.671825245,2.669691199,2.667557153,2.665423108,2.663289062,2.64126571,2.619242358,2.597219006,2.575195654,2.553172302,2.531148951,2.509125599,2.487102247,2.465078895,2.443055543,2.347681577,2.254286715,2.162881573,2.142841947,2.054076743,1.967289608,1.882491128,1.864378101,1.782184116,1.701965604,1.623719108,1.607470581,1.531789815,1.45807625,1.386304175,1.316475951,1.302608125,1.235293179,1.169893748,1.106441701,1.094273672,1.033273471,0.9740835139,0.9168355,0.9062887032,0.8514399156,0.7984806367,0.7473726617,0.7383605965,0.6896004612,0.6757291875,0.6114507203,0.5890121618,0.5352428886,0.5176362146,0.4714308159,0.4598518134,0.4216765385,0.4139251315,0.4077240059,0.3767987352,0.3724510575,0.3431685388,0.3164592932,0.3126919206,0.2862615985,0.2622074976,0.2600582559,0.2373387531,0.2157902361,0.1970134636,0.1961856759,0.1788545867,0.1788545867,0.1630856376,0.1624004038,0.1467067614,0.1460851226,0.1442202062,0.1295753717,0.1273120464,0.1244828898,0.1216537332,0.1193904079,0.1165612514,0.1036202683,0.1015683818,0.09951649527,0.09746460877,0.08729666094,0.08589617975,0.08542935269,0.08496252562,0.08449569856,0.08496252562,0.08496252562,0.08542935269,0.09387380739,0.09387380739,0.09336083577,0.09284786414,0.09182192089,0.1001521432,0.09958631184,0.09845464921,0.09732298657,0.09619132394,0.0950596613,0.09449382999,0.09392799867,0.06282016829,0.05696003284,0.03864231082
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915414126,2.915414126,2.815694247,2.815694247,2.716904907,2.716904907,2.615428346,2.611790755,2.511753233,2.511753233,2.409648712,2.409648712,2.30915429,2.305929214,2.20720553,2.20720553,2.110129629,2.10717012,2.011969436,2.009139662,1.907664933,1.891452484,1.777618684,1.744127318,1.618810674,1.574661292,1.452483755,1.340757179,1.305357649,1.209293398,1.119609944,1.097812228,1.013474894,0.9296323854,0.8469213254,0.8171467475,0.7379339423,0.7069283145,0.6347609462,0.5674440405,0.5444760675,0.4872468482,0.4671541947,0.4154284174,0.3991371069,0.3535502735,0.338505581,0.3245355094,0.2877732381,0.2768952119,0.2448040494,0.2375505961,0.2321105061,0.2069469155,0.2036357649,0.2011524019,0.1811185688,0.1788545867,0.1773452653,0.1582890012,0.1562332999,0.0826283903,0.05838385981,0.04153178228
