East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.580431,1356.042174,1322.707595,1360,1494.131011,1474.188791,1443.365696,1574.483,1699.93188,1880.344713,1860.824742,1862.932888,1835.115481,2008.874667,1998.302856,2103.331964,2101.291407,2120.505386,2156.27645,2158.686334,2211.390268,2288.519179,2278.827776,2330.5602,2320.27222,2410.972471,2565.761437,2555.646233,2611.725447,2675.218982,2738.844611,2845.310667,2921.802068,3012.073538,3290.201577,3383.020875,3459.406976,3686.717651,3809.796746,3960.781004,4059.672539,4129.285289,4181.387281,4114.465356,3921.8041,3974.810751,4035.68263,4047.700682,3696.952947,3988.106336,3893.524258,3902.583786,4016.68425,4051.675069,4053.654291,4145.681746,4184.209063,4181.618047,4237.472044,4174.476615,3804.643564,3203.386366,3315.110513,3292.719565,3419.131072,3650.844874,3827.451843,3934.094977,4026.788775
"Egypt, Arab Rep.",475.1111111,474.9642346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.7445028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.6798419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.9025846,904.6541686,900.02275,894.2667669,889.1168181,884.5283614,904.9383104,925.4554293,946.780815,968.8127732,991.4551849,1030.866797,1074.158924,1120.301486,1166.423647,1213.410078,1192.014059,1151.260293,1145.774931,1201.165922,1254.104624,1283.072476,1283.9192,1294.357285,1316.520686,1420.783035,1606.425465,1766.963585,1843.938085,1929.825058,2069.289934,2075.588782,2222.572946,2321.845538,2389.617921,2470.883263,2460.259514,2464.722097,2509.863197,2527.255036,2522.294393,2380.906637,2407.183519,2394.315997,2437.01774,2496.222403,2564.716488,2647.236495,2738.282592,2838.476722,2920.10585,2963.079583,2999.03595,3033.814905,3102.799198,3182.248039,3339.673983,3509.80277
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.4786325,919.3277311,950,974.1935484,1017.322835,925.3846154,1069.172932,925.9259259,1054.676259,1041.134752,1045.138889,923.9726027,823.1292517,922.147651,939.7350993,1020.915033,985.1612903,1064.968153,977.3584906,1035.403727,1111.042945,1073.939394,1145.833333,1234.911243,1151.162791,1090.804598,1095.454545,1362.359551,1707.18232,1525,1488.81328,1480.080975,1549.784249,1615.907543,1589.490001,1624.39181,1701.438067,1739.532771,1724.542,1747.798473,1763.646569,1768.587809,1920.160484,1940.700048,2057.889031,2100.831982,2171.851854,2215.948582,2209.528817,2205.998714,2186.793388,2222.171313,2298.133189,2342.32557,2435.933685,2503.697332,2532.375093,2612.673744,2714.798324,2605.114623,2353.817694,2185.779521,2083.634552,2076.019104,2091.492497,2105.111504,2089.236894,2105.03751,2106.118432,2091.706506,2118.67564,2142.084124,2259.48684,2361.671529,2458.794792,2563.555985,2561.139901,2620.759033,2668.57418,2707.562601,2715.550717,2710.951635,2720.785006,2720.087958,2731.950906,2777.239281,2853.240657,2944.495868
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7625045,560.5800135,571.5233864,586.6249511,610.1938263,619.7459927,636.4900625,648.2856922,659.5804054,687.0333898,746.3084386,806.3605722,886.7667121,1006.313419,1144.569455,1285.433468,1322.415925,1393.036357,1423.814532,1363.816889,1309.002163,1186.135716,1023.043699,1065.237504,1128.216618,1294.000713,1451.721102,1458.414428,1572.480562,1540.901676,1476.510591,1423.956317,1411.642725,1395.300707,1679.138297,1401.116582,1424.163304,1471.088136,1537.283409,1559.853819,1563.607046,1595.204334,1722.368618,1784.533872,1828.005734,2035.67691,2563.158557,4282.100411,5096.044246,7034.0687,7973.103192,10942.87041,11720.50756,13561.56275,17508.65856,18279.41265,16861.11573,18515.65761
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7831159,749.1789984,906.3239224,924.0962352,993.4074341,1048.054218,1036.662699,1002.640007,839.0501775,879.3748574,846.7230554,858.7138255,838.9208651,810.8877646,774.6302657,759.1795442
Eritrea and Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0745507,394.5128951,398.9478005,414.8665833,407.7430491,422.1052569,428.3012065,417.4086303,423.2504563,426.6183379,440.038159,452.7038096,462.0818273,512.9501301,527.4222487,547.1908555,556.8433104,568.5669282,566.2332215,574.801441,594.7475864,606.7357274,623.7859916,630.0166098,623.0984364,609.6672388,610.8304191,613.3915835,596.5678872,627.1583916,648.1704873,644.0553336,636.5833009,650.6595262,623.3154517,572.8897502,596.1638026,632.0452488,621.7258237,608.7583844,578.0615438,526.3068033,480.0082662,530.6883502,524.670768,541.3841513,582.202665,593.2653836,569.7795816,588.2698534,605.013288,636.6312935,631.6742697,595.0075133,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8657.27838,,,,,,,9705.433689,9771.465321,10259.49665,10561.53293,10785.80259,10768.82706,10809.78093,11102.18866,11346.47432,11649.74381,10819.95919,9798.999325,8587.106164,8053.649842,8053.804513,8538.561327,9039.544404,10091.00404,10709.53698,10785.17213,11710.00937,12549.04999,13550.11395,14340.27749,15549.42281,17215.19273,19231.29418,20670.35026
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9312052,529.9643879,536.5417327,554.846096,545.0356537,552.6473108,569.3335488,550.3072164,541.2944328,567.3947755,577.9606118,587.6499045,592.9496765,600.6016129,619.2422555,644.3422621,653.1609157,652.7078117,672.8004724,695.4137928,693.4076178,708.7652788,720.5375845,727.3984469,724.1911672,708.7734001,718.635347,709.9703901,695.4817936,714.5611849,731.9666484,746.2613018,731.2414401,767.4028839,727.6491344,627.2530522,662.1869341,736.086427,712.4175646,678.8232964,667.9941707,591.9979552,509.5347523,593.7780596,592.4718562,606.4963864,661.8219655,669.2315012,624.6802123,649.7019049,668.4375345,705.194125,690.0173908,655.063315,723.0260447,776.0002207,824.0130009,892.9986644
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21689.04132,21689.04132,21689.04132,,,,
Falkland Is (Malvinas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17491.16235,17491.16235,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.955457,,,,,,,,,,,,,,,,,,,,2612.006011,2739.620262,2879.598419,3284.176972,3260.667936,3259.554627,3287.202271,3419.776336,3421.162823,3765.29144,3626.073074,3763.747342,3448.453379,3229.803036,3427.205409,3218.495248,3436.191714,3196.223626,3223.130826,3456.944686,,,3667.081557,3712.816737,3849.519068,3895.62447,4034.562911,3901.609594,3910.142767,4210.454629,4097.458839,4138.974633,4231.892225,4236.374295,4433.287176,4436.495335,4567.065248,4340.72325
Finland,637.5,781.0094098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.9336609,,,,,,,,,,959.1484465,957.8107184,896.2795941,957.6365663,968.5603971,951.4457174,958.1521739,885.8547242,1003.378378,1101.499423,1139.68073,1126.839306,1145.032435,1193.397401,1204.120128,1211.184834,1259.242739,1211.200307,1172.766515,1167.404171,1154.826575,1110.057915,1202.886082,1229.807512,1219.342421,1231.228702,1275.501799,1275.537406,1302.287456,1326.587731,1381.040186,1350.390142,1279.885353,1340.901235,1399.422541,1492.396295,1569.941153,1624.194586,1668.19776,1606.989329,1668.480348,1636.178103,1591.303425,1685.789357,1730.986837,1741.823678,1794.328192,1834.48777,1828.937784,1884.303208,1906.447934,1939.132681,2022.401935,2110.670631,2000.617098,1881.677587,1893.037037,1580.888924,1369.8016,1658.229387,1845.529844,1884.452681,2058.01433,2186.79926,2224.043704,2328.194915,2391.808925,2557.117577,2707.235277,2716.817757,2665.633807,2580.597238,2549.763631,2701.64464,2988.37419,3092.661913,3278.775896,3441.179537,3589.443654,3407.697775,3220.41536,3322.210967,3327.173409,3696.72588,3684.57992,3449.515966,3682.991592,3716.845038,3957.195041,4143.257633,4253.286438,4571.195612,4674.489671,4651.640334,5001.552461,5196.816926,5295.326623,5490.055504,5474.333685,5753.521287,6230.3594,6657.918262,6818.966644,6993.994883,7306.733759,7669.600231,7824.497928,7946.598856,8092.997057,8877.575406,9576.869279,9764.698434,10447.53955,11085.10547,11361.29608,11441.30275,11358.40381,11354.52896,11558.90086,12331.54728,12948.95842,13134.05684,13484.75315,13766.87239,14106.71664,14522.06269,14819.45896,15382.23207,16087.91273,16945.69265,16866.37196,15702.91345,15022.90808,14766.5329,15283.66412,15752.67813,16300.08975,17261.5816,18073.29923,18643.5211,19531.80796,19688.08187,20072.41127,20511.19101,21214.13415,21758.47361,22858.35333,23792.9674
France,910.018164,1134.976,1224.539097,1176.17169,1213.164081,1245.836835,1190.911901,1222.662733,1197.146087,1189.59808,1220.701945,1190.840841,1207.512186,1312.280493,1287.620855,1289.553738,1332.705882,1310.872491,1329.24877,1386.889423,1335.532001,1427.73639,1455.974215,1417.826112,1486.658375,1533.442134,1479.915966,1478.271791,1635.362496,1529.496522,1571.909771,1596.671252,1567.696483,1664.372149,1577.86004,1648.078331,1617.351351,1685.617917,1779.040948,1900.080689,1773.523093,1892.144772,1769.296603,1913.965885,1973.375762,1987.744321,1924.171489,1934.112395,1812.921789,1981.685364,2006.402674,1875.65065,1899.40749,2078.426657,1922.096128,2157.232468,2219.069177,2028.219465,2127.482165,2091.126306,1953.306793,2120.430196,2193.640249,2288.345502,2287.840115,2253.253981,2207.354667,2236.68305,2249.433904,2269.403883,2322.428432,2376.012446,2432.061051,2492.871503,2534.894737,2626.023367,2569.221832,2685.441954,2639.248364,2759.617449,2911.446579,2875.68629,2826.494956,2775.290399,2830.547516,2846.708069,2894.020323,2943.281374,3070.32949,3044.949203,3166.814785,2965.207015,3249.577093,3514.493436,3484.769554,3236.336219,3248.066747,3463.330759,2978.927153,2395.5288,2811.375116,3226.921,3074.625765,3610.392314,3753.525677,4179.463508,4166.378207,4249.46851,4153.970518,4431.465311,4709.997963,4531.558399,4235.260463,3959.122862,4239.12583,4191.730942,4085.931187,4243.998067,4486.636728,4466.211463,4793.310501,4042.167878,3309.381894,2981.460838,2860.141231,2421.769357,2573.141637,3855.191735,4137.897861,4393.365361,4946.344744,5271.312336,5552.628037,5659.182395,5782.757972,6020.344661,6311.598258,6568.175248,6890.138881,6987.587,7115.957746,7545.631706,7875.338284,8232.25957,8536.019076,9004.882085,9360.703812,9749.786559,10123.24235,10493.19101,11127.04308,11664.18572,12109.87618,12539.00874,13113.58015,13408.98615,13251.07741,13772.92235,14230.12752,14566.02748,14970.30446,15106.12367,15182.95913,15482.85511,15601.95726,15745.71629,15901.49604,16215.4142,16552.58574,17204.71488,17730.34101,18092.67801,18208.98904,18459.9532,18187.17321,18486.11583,18842.25294,18970.61171,19348.27614,19955.78198,20536.97443,21277.07306,21612.91865,21779.47089,21860.9078,22265.35235,22515.39947,22819.50603,23130.17253
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.692308,,,,,,,,,,,,,,,,,,,,,,,4490.566038,,,,,,,,,,,,,,,,,4448.275862,,,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12243.81365,12243.81365,12255.86509,12429.43537,12587.08669,12788.1061
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108.377318,3204.427401,3302.308441,3401.302775,3504.338815,3610.889082,3717.765986,3827.420758,3939.207208,4052.451538,4184.206986,4638.883141,4725.163985,4832.097982,4850.581383,4860.1171,5002.835543,5129.757921,5176.174477,5518.205767,5869.150004,6332.463546,6892.084389,7289.126313,9545.049273,9405.868278,12341.12913,9530.324817,6722.926437,6661.726904,6779.667255,6544.006114,6214.311121,6108.11389,6145.251645,5820.815372,5359.196313,4549.113465,4544.568932,4640.238876,4800.03584,4974.40129,4683.736263,4669.307049,4713.738678,4818.496738,4861.444723,5005.37654,5045.997707,4055.139858,3847.075316,3822.966979,3731.228412,3735.863766,3723.535355,3774.948613,3760.890494,3912.556932
"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3646754,627.389177,631.8716222,640.4905469,660.052415,663.820006,671.2330718,678.3553344,678.1733812,697.2413386,721.651853,815.2991279,780.8698514,761.6795699,787.3505,845.8111429,955.1164466,956.8407564,939.3290464,1007.34133,878.8945826,948.5997339,984.5829129,996.9340174,1156.538962,1049.605977,1133.907566,1152.136051,1057.873168,1190.641631,1038.784778,997.2603909,1088.398609,926.2917323,871.0802278,770.4147068,783.3542275,796.5075363,848.8460285,874.8194074,877.5302737,862.9656811,866.781951,884.6935743,883.7729286,821.891359,841.0562929,851.2931645,851.1735878,875.7301844,894.812718,916.7083728,860.2203646,890.1135527,907.7467517,925.8102428,940.7099261,959.9404525
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932.011977,,6438.142442,6784.097056,7205.994339,7693.380945,8206.719771,8521.354052,8902.729939,9010.697662,9322.238453,9743.151444,10131.09148,9209.254978,9229.893677,9657.144184,8922.513379,7615.817089,6015.587928,3354.737564,2420.464208,2222.441358,2329.285388,2631.307149,2938.016673,3050.949555,3160.828305,3243.626875,3421.556167,3623.33605,4040.425577,4321.165449,4782.111344,5279.341169,5985.79928
Germany,910,1076.852038,,,,,,,,,,1328.2225,,,,,,,,,,,,,,,,,,,,1427.665501,1407.752166,1425.780111,1413.427459,1443.340766,1420.459145,1531.384128,1594.470968,1574.238902,1565.20641,1639.324253,1582.873611,1645.101664,1748.843589,1779.905324,1769.595574,1771.005158,1765.790843,1861.221109,1860.153158,1839.079503,1816.561841,1931.375778,1998.672664,2123.960049,2112.351713,2070.670362,2032.628824,2102.998261,2028.6671,1991.406437,2025.285053,2044.48132,2143.278353,2178.427586,2216.235738,2211.378266,2275.242103,2340.783618,2379.217637,2427.8086,2396.545783,2469.310797,2565.46408,2597.601915,2686.083831,2739.642738,2774.609965,2847.822039,2905.093895,2984.759285,2871.332923,2893.467275,3008.157997,3083.353493,3104.045495,3152.137321,3244.873303,3254.311341,3274.705697,3347.647796,3408.404498,3523.693687,3648.006394,3059.290487,2899.012351,2934.50336,2952.079072,2983.157411,2586.271822,2795.595625,3077.82632,3330.98546,2749.578699,3198.82929,3531.678435,3604.636178,3941.099292,4089.994254,4051.406417,3973.357507,3651.513994,3361.677521,3555.787784,3858.211989,4119.812774,4450.741659,4684.922823,4993.596663,5406.243686,5402.505907,5711.149707,5739.927154,5889.647924,6083.747227,4514.283582,2216.84344,2436.091022,2833.717215,3282.463856,3881,4205.811718,4552.602009,4905.087597,5246.799631,5796.972039,6176.63523,6492.214084,6736.765261,7176.68863,7705.233225,7952.160375,8222.121781,8385.523537,8822.353557,9185.72917,9387.599086,9396.681114,9864.450073,10440.36049,10839.14509,11076.76885,11480.84899,11966.46444,12063.03152,12040.6076,12683.84712,13071.90245,13455.31991,13993.30073,14114.03043,14148.59832,14039.64084,14328.8567,14783.18363,15139.76196,15469.01416,15701.37318,16160.11478,16558.12097,15928.8451,16649.5235,16890.56051,16644.68024,17027.78617,17298.81911,17420.22081,17708.52522,18065.28445,18417.09366,18982.08506,19195.82543,19190.8473,19143.87781,19388.398,19575.75301,20141.12734,20652.0934
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.8853705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.7146353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.79355,1133.535441,1083.966375,1201.800981,1317.38135,1199.61117,1236.004963,1241.289297,1187.134136,1321.022431,1378.42003,1388.153574,1415.522947,1424.412121,1414.296038,1392.622697,1354.225283,1338.987482,1318.428901,1325.199211,1423.972994,1490.6608,1401.466445,1397.298541,1454.865773,1246.881411,1177.81277,1181.414055,1259.975607,1210.02902,1157.17246,1142.108754,1042.017948,933.1745542,960.2066905,978.7039887,988.7022617,1007.491734,1034.904865,1057.903752,1063.153748,1088.532144,1100.334984,1120.507045,1124.722777,1143.579179,1171.479943,1195.713738,1225.221583,1251.662327,1269.882838,1294.529081,1322.676724,1360.395021,1405.213516,1456.549145,1515.02632,1579.538505
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19520.13719,,19520.13719,19520.13719,,,,
Greece,530,641.0034602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0315375,,,,,,,,,,,,,,,,,,,,879.9562483,,,,,,,,,,,,,,,,,,,,1178.045515,,,,,,,,,,1351.068118,,,,,,,,,,,,,1591.705069,,,,,,,,1918.108617,1963.497453,1987.853577,2056.833333,2139.644176,2179.576299,2220.173005,2234.327156,2341.992032,2258.227051,2134.47205,2288.520565,2394.780762,2418.211722,2479.905785,2455.271565,2768.822601,2676.816315,2637.64673,2222.93956,1873.947297,1578.961711,1326.983692,1116.007688,937.5853592,1386.357509,1762.783902,1798.425603,1868.508147,1915.007452,2061.754012,2053.21178,2309.425688,2358.295753,2513.577865,2705.885297,2858.989222,2963.124649,3040.264892,3145.637807,3392.692351,3499.193263,3840.617952,4141.154341,4508.947195,4749.089556,4950.64442,5265.786233,5766.141663,6210.645384,6623.911396,7399.904687,7655.318809,7349.679866,7721.513922,8104.555485,8255.161772,8694.523486,8903.718354,8971.216504,8896.072194,8879.08625,8865.786239,9066.801629,9315.695166,9440.006753,9374.614642,9783.90365,10111.3923,10015.39744,10203.71436,10200.95399,9982.081328,10136.01322,10321.40021,10542.77706,10902.3998,11250.16879,11616.43556,12110.8448,12642.12786,13100.15731,13677.27846,14274.02963,14750.27192,15330.81248,15909.07763
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13992.92988,13992.92988,13992.92988,14299.15515,14507.59742,14804.05764,14823.88916
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.2105263,,,,,,,,,,,,,,,,,,,,2196.351918,2221.108134,2244.682969,2273.675647,2317.516591,2358.04717,2387.792064,2437.808033,2580.556234,2747.138215,2746.33292,2803.972676,2933.873917,3011.298813,3146.58018,3391.383322,3643.147629,4018.454547,4124.503948,4341.565044,4528.256417,4591.750775,4537.183618,4377.01855,4455.507322,4523.482109,4659.472727,4849.727593,5136.021082,5619.662765,6004.311434,5640.054544,5676.401181,6035.149885,5559.793287,6202.203749,6150.702809,6335.062531
Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.961538,,,,,,,,,,,,,,,,,,,,,,,4765.957447,,,,,,,,,,,,,,,,,4764.550265,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10494.69741,10494.69741,,10494.69741,10976.38894,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.385723,1382.28005,1291.232373,1405.339806,1503.903904,1460.166468,1459.682166,1539.312755,1557.348703,1720.479179,1775.832863,1620.441989,1380.107527,1357.591623,1511.85567,1712.121212,2305.445545,2206.280193,2224.170616,2456.744186,2742.272727,2824.888889,2799.565217,1834.615385,1741.422594,1731.967213,2002.4,1975.097276,1987.878788,2110.661765,2084.893916,2053.73543,2036.625571,2050.790325,2029.047127,2019.286016,2139.548933,2195.07613,2231.061713,2273.292312,2261.736089,2292.286303,2306.801512,2456.131437,2498.196732,2562.473673,2658.048704,2719.594404,2907.068091,2990.640358,3103.494805,3213.213059,3381.245969,3538.572977,3688.326955,3683.875136,3875.929447,4092.97563,4209.554801,4319.479596,4391.655459,4317.338906,4043.073161,3848.054322,3764.350835,3637.928998,3540.245478,3561.637179,3593.9073,3627.384611,3630.787528,3655.725218,3723.481784,3760.111198,3800.895386,3876.731109,3880.89634,3928.854662,4017.617095,4059.820616,4096.941274,4086.302818,4074.821199,4060.033539,4065.316268,4093.819253,4173.292373,4302.862058
Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31204.23364,31204.23364,,31204.23364,31609.61933,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.3210325,316.7334766,321.7317565,328.5407585,342.7883823,348.9411208,356.5590307,363.3960735,368.1290383,382.7089948,391.8454933,410.2974872,432.8297255,402.0911218,420.384276,440.8398736,441.7568102,446.9463343,451.6955291,456.0097154,462.6811885,467.5739258,467.6974122,478.4410385,501.7131361,512.1362557,550.8172384,551.580075,554.5109749,543.9866615,550.9495954,542.4388463,540.5851814,535.1815342,525.4100088,509.3111741,505.270068,507.9969194,524.6047815,532.0000128,526.2239166,502.8909613,500.9190032,510.5232181,514.0820541,520.5620039,528.6954719,548.278173,565.7983751,573.8107008,571.719086,589.463681,596.2884338,600.525629,605.2506366,613.6180305,618.6577377,615.3139466
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1527247,305.6961328,322.8723984,341.5194078,407.8288755,388.9844956,439.4451864,464.9427113,475.9157541,478.1254667,500.7680032,531.8709475,562.1154262,582.8376347,641.553529,685.2528444,728.3306058,770.5219,794.147438,832.9167257,871.5591975,833.2221355,883.2002602,881.8603747,912.40673,925.0668815,901.9882581,823.4405302,915.4908457,917.5859216,754.1769628,870.8461614,902.4739285,810.363082,824.2594418,849.7504332,823.9766587,792.9563144,805.3978015,790.4379002,797.1959586,817.9886255,802.7813572,794.4011134,796.3221089,811.9184764,831.9653079,857.8312284,602.1314756,636.0564818,680.6057861,667.0077008,619.9065037,611.3701607,605.7886234,608.1633614,614.9899494,619.110198
