,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Madagascar,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.9064,6.9228,6.9392,6.9556,6.972,6.9884,7.0048,7.0212,7.0376,7.054,7.0704,7.0868,7.1032,7.1196,7.136,7.1524,7.1688,7.1852,7.2016,7.218,7.2344,7.2508,7.2672,7.2836,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.301,7.304,7.31,7.316,7.322,7.325,7.325,7.318,7.3,7.269,7.216,7.129,7.008,6.857,6.687,6.514,6.359,6.24,6.165,6.135,6.146,6.182,6.225,6.256,6.268,6.258,6.225,6.179,6.126,6.066,5.999,5.924,5.841,5.749,5.651,5.548,5.443,5.337,5.233,5.133,5.039,4.952,4.87,4.794,4.722,4.654,4.59,4.528,4.468
Malawi,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.7802,6.7804,6.7806,6.7808,6.781,6.7812,6.7814,6.7816,6.7818,6.782,6.7822,6.7824,6.78260000000001,6.78280000000001,6.78300000000001,6.78320000000001,6.78340000000001,6.78360000000001,6.78380000000001,6.78400000000001,6.78420000000001,6.78440000000001,6.78460000000001,6.78480000000001,6.785,6.782,6.779,6.781,6.787,6.798,6.812,6.832,6.855,6.882,6.913,6.946,6.983,7.021,7.06,7.101,7.141,7.182,7.222,7.263,7.304,7.346,7.389,7.433,7.477,7.518,7.555,7.584,7.605,7.617,7.621,7.619,7.613,7.601,7.583,7.549,7.49,7.402,7.287,7.148,6.997,6.85,6.719,6.614,6.536,6.483,6.446,6.411,6.369,6.317,6.254,6.186,6.119,6.058,6.002,5.95,5.899,5.843,5.781,5.712,5.636,5.554,5.471,5.389
Malaysia,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.39895,5.3479,5.29685,5.2458,5.19475,5.1437,5.09265,5.0416,4.99055,4.9395,4.88845,4.8374,4.91333333333333,4.98926666666667,5.0652,5.1456,5.226,5.427,5.628,5.4538,5.3265,5.1992,5.0719,4.9446,4.8173,4.69,5.0518,5.4136,5.8078,6.202,6.21,6.226,6.239,6.249,6.257,6.261,6.26,6.251,6.231,6.194,6.136,6.052,5.942,5.808,5.655,5.492,5.326,5.165,5.014,4.872,4.737,4.603,4.469,4.337,4.209,4.092,3.99,3.906,3.839,3.789,3.753,3.725,3.702,3.679,3.656,3.63,3.604,3.576,3.546,3.515,3.485,3.454,3.422,3.385,3.339,3.275,3.19,3.085,2.961,2.825,2.683,2.544,2.418,2.307,2.216,2.146,2.093,2.052,2.023,2.002,1.986,1.975,1.964
Maldives,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.9646,5.9492,5.9338,5.9184,5.903,5.8876,5.8722,5.8568,5.8414,5.826,5.8106,5.7952,5.7798,5.7644,5.74900000000001,5.73360000000001,5.71820000000001,5.70280000000001,5.68740000000001,5.67200000000001,5.65660000000001,5.64120000000001,5.62580000000001,5.61040000000001,5.595,5.715,5.943,6.149,6.335,6.499,6.642,6.764,6.867,6.952,7.021,7.075,7.118,7.152,7.179,7.201,7.218,7.231,7.237,7.237,7.227,7.201,7.159,7.103,7.04,6.981,6.941,6.931,6.953,7.002,7.071,7.146,7.21,7.245,7.24,7.183,7.064,6.888,6.664,6.397,6.099,5.783,5.461,5.146,4.845,4.56,4.289,4.024,3.763,3.51,3.271,3.055,2.869,2.715,2.596,2.508,2.449,2.41,2.382,2.36,2.339,2.314,2.287,2.256
Mali,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23684,6.24368,6.25052,6.25736,6.2642,6.27104,6.27788,6.28472,6.29156,6.2984,6.30524,6.31208,6.31892000000001,6.32576000000001,6.33260000000001,6.33944000000001,6.34628000000001,6.35312000000001,6.35996000000001,6.36680000000001,6.37364000000001,6.38048000000001,6.38732000000001,6.39416000000001,6.401,6.423,6.465,6.505,6.541,6.574,6.604,6.632,6.657,6.681,6.703,6.725,6.747,6.77,6.793,6.816,6.838,6.858,6.875,6.889,6.901,6.913,6.924,6.937,6.951,6.966,6.982,6.999,7.016,7.031,7.046,7.059,7.07,7.08,7.088,7.093,7.095,7.092,7.086,7.076,7.062,7.044,7.023,6.999,6.973,6.947,6.921,6.896,6.873,6.853,6.836,6.822,6.811,6.803,6.797,6.796,6.799,6.806,6.817,6.83,6.841,6.85,6.852,6.847
Malta,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.49,5.4768,5.4636,5.4504,5.4372,5.424,5.4108,5.3976,5.3844,5.3712,5.358,5.3448,5.3316,5.3184,5.3052,5.292,5.2788,5.2656,5.25239999999999,5.23919999999999,5.226,5.2796,5.3332,5.3868,5.4404,5.494,5.36268,5.23136,5.10004,4.96872,4.8374,4.68732,4.53724,4.38716,4.23708,4.087,4.1942,4.3014,4.4086,4.5158,4.623,4.59084,4.55868,4.52652,4.49436,4.4622,4.48632,4.51044,4.53456,4.55868,4.5828,4.57744,4.57208,4.56672,4.56136,4.556,4.5158,4.4756,4.4354,4.3952,4.355,4.51312,4.67124,4.82936,4.98748,5.1456,5.1322,5.1188,4.8441,4.5694,4.211,4.197,4.163,4.122,4.071,4.011,3.941,3.861,3.767,3.657,3.527,3.375,3.2,3.005,2.798,2.592,2.401,2.238,2.11,2.023,1.975,1.963,1.975,1.999,2.028,2.056,2.077,2.09,2.097,2.095,2.087,2.075,2.064,2.057,2.054,2.055,2.059,2.064,2.065,2.062,2.054,2.04,2.022,1.998,1.968,1.93,1.881,1.819,1.748,1.671,1.593,1.521,1.461,1.417,1.388,1.375,1.373,1.375,1.377,1.377,1.373,1.367,1.361,1.356
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.70732,5.70464,5.70196,5.69928,5.6966,5.69392,5.69124,5.68856,5.68588,5.6832,5.68052,5.67784,5.67516,5.67248,5.6698,5.66712,5.66444,5.66176,5.65908,5.6564,5.65372,5.65104,5.64836,5.64568,5.643,5.665,5.705,5.733,5.749,5.753,5.746,5.729,5.7,5.663,5.617,5.564,5.504,5.437,5.363,5.278,5.181,5.069,4.939,4.789,4.613,4.404,4.165,3.9,3.619,3.333,3.059,2.809,2.593,2.418,2.287,2.202,2.15,2.123,2.113,2.111,2.111,2.108,2.099,2.081,2.054,2.02,1.986,1.955,1.93,1.912,1.905,1.905,1.912,1.924,1.939,1.952,1.962,1.966,1.964,1.955,1.941,1.924,1.906,1.887,1.87,1.854,1.84,1.827
Mauritania,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.33108,6.32216,6.31324,6.30432,6.2954,6.28648,6.27756,6.26864,6.25972,6.2508,6.24188,6.23296,6.22404,6.21512,6.2062,6.19728,6.18836,6.17944,6.17052,6.1616,6.15268,6.14376,6.13484,6.12592,6.117,6.179,6.296,6.4,6.49,6.568,6.632,6.685,6.725,6.755,6.775,6.787,6.794,6.798,6.799,6.799,6.798,6.798,6.795,6.791,6.784,6.774,6.759,6.739,6.713,6.681,6.641,6.594,6.541,6.484,6.426,6.368,6.314,6.264,6.219,6.178,6.141,6.104,6.065,6.023,5.978,5.928,5.875,5.818,5.758,5.696,5.633,5.569,5.505,5.442,5.381,5.321,5.263,5.205,5.15,5.095,5.042,4.99,4.939,4.888,4.837,4.783,4.728,4.67
Mauritius,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.025,5.00088,4.97676,4.95264,4.92852,4.9044,4.88564,4.86688,4.84812,4.82936,4.8106,4.84008,4.86956,4.89904,4.92852,4.958,5.00088,5.04376,5.08664,5.12952,5.1724,5.13488,5.09736,5.05984,5.02232,4.9848,4.90976,4.83472,4.75968,4.68464,4.6096,5.2528,5.1054,4.958,4.8106,4.6632,4.67124,4.67928,4.68732,4.69536,4.7034,4.9044,5.1054,5.3064,5.5074,5.7084,5.4136,5.1188,4.824,4.5292,4.2344,4.26656,4.29872,4.33088,4.36304,4.3952,4.29604,4.19688,4.09772,3.99856,3.8994,4.14864,4.39788,4.64712,4.89636,5.1456,5.32628,5.50696,5.68764,5.86832,6.049,5.993,5.897,5.838,5.816,5.828,5.872,5.942,6.027,6.109,6.167,6.178,6.124,5.993,5.785,5.51,5.187,4.847,4.516,4.213,3.952,3.741,3.575,3.444,3.341,3.255,3.169,3.071,2.954,2.818,2.672,2.532,2.412,2.325,2.273,2.252,2.256,2.272,2.287,2.296,2.293,2.278,2.253,2.221,2.183,2.144,2.105,2.071,2.042,2.018,1.994,1.965,1.927,1.877,1.818,1.753,1.687,1.628,1.579,1.544,1.521,1.51,1.504,1.501
Mayotte,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.073,7.10648,7.13996,7.17344,7.20692,7.2404,7.27388,7.30736,7.34084,7.37432,7.4078,7.44128,7.47476,7.50824,7.54172,7.5752,7.60868,7.64216,7.67564,7.70912,7.7426,7.77608,7.80956,7.84304,7.87652,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.912,7.918,7.928,7.94,7.95,7.953,7.941,7.909,7.854,7.777,7.681,7.576,7.469,7.36,7.249,7.12,6.955,6.745,6.488,6.193,5.88,5.577,5.307,5.088,4.928,4.822,4.759,4.718,4.679,4.636,4.587,4.536,4.488,4.449,4.416,4.384,4.347,4.3,4.24,4.167,4.082,3.989,3.894,3.802
Mexico,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.5155,6.231,6.2176,6.2042,6.1908,6.1774,6.164,6.08896,6.01392,5.93888,5.86384,5.7888,5.71912,5.64944,5.57976,5.51008,5.4404,5.56636,5.69232,5.81828,5.94424,6.0702,6.0434,6.0166,5.9898,5.963,5.9362,5.94424,5.95228,5.96032,5.96836,5.9764,5.94692,5.91744,5.88796,5.85848,5.829,5.85848,5.88796,5.91744,5.94692,5.9764,6.056225,6.13605,6.215875,6.2957,6.375525,6.45535,6.535175,6.615,6.641,6.687,6.725,6.755,6.776,6.79,6.796,6.795,6.79,6.783,6.776,6.771,6.768,6.767,6.769,6.773,6.777,6.775,6.76,6.72,6.643,6.525,6.364,6.164,5.932,5.679,5.418,5.163,4.924,4.705,4.51,4.334,4.174,4.029,3.898,3.778,3.669,3.566,3.468,3.375,3.285,3.199,3.117,3.04,2.966,2.896,2.831,2.77,2.712,2.659,2.61,2.565,2.523,2.484,2.448,2.413,2.379,2.346,2.313,2.281,2.248,2.216,2.185
"Micronesia, Fed. Sts.",6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.07132,6.12264,6.17396,6.22528,6.2766,6.32792,6.37924,6.43056,6.48188,6.5332,6.58452,6.63584,6.68715999999999,6.73847999999999,6.78979999999999,6.84111999999999,6.89243999999999,6.94375999999999,6.99507999999999,7.04639999999999,7.09771999999999,7.14903999999999,7.20035999999999,7.25167999999999,7.303,7.275,7.222,7.172,7.127,7.085,7.046,7.012,6.982,6.956,6.934,6.917,6.905,6.897,6.893,6.894,6.9,6.911,6.924,6.935,6.938,6.925,6.894,6.842,6.77,6.682,6.586,6.49,6.398,6.311,6.223,6.129,6.02,5.894,5.752,5.6,5.446,5.299,5.167,5.052,4.958,4.882,4.82,4.766,4.716,4.664,4.608,4.544,4.471,4.39,4.3,4.204,4.105,4.007,3.912,3.823,3.739,3.661,3.589,3.522,3.46,3.402,3.347,3.294
Moldova,6.39,6.39004288659794,6.39008577319588,6.39012865979381,6.39017154639175,6.39021443298969,6.39025731958763,6.39030020618556,6.3903430927835,6.39038597938144,6.39042886597938,6.39047175257732,6.39051463917525,6.39055752577319,6.39060041237113,6.39064329896907,6.390686185567,6.39072907216494,6.39077195876288,6.39081484536082,6.39085773195876,6.39090061855669,6.39094350515463,6.39098639175257,6.39102927835051,6.39107216494844,6.39111505154638,6.39115793814432,6.39120082474226,6.3912437113402,6.39128659793814,6.39132948453607,6.39137237113401,6.39141525773195,6.39145814432989,6.39150103092782,6.39154391752576,6.3915868041237,6.39162969072164,6.39167257731958,6.39171546391751,6.39175835051545,6.39180123711339,6.39184412371133,6.39188701030926,6.3919298969072,6.39197278350514,6.39201567010308,6.39205855670102,6.39210144329895,6.39214432989689,6.39218721649483,6.39223010309277,6.3922729896907,6.39231587628864,6.39235876288658,6.39240164948452,6.39244453608246,6.39248742268039,6.39253030927833,6.39257319587627,6.39261608247421,6.39265896907214,6.39270185567008,6.39274474226802,6.39278762886596,6.3928305154639,6.39287340206183,6.39291628865977,6.39295917525771,6.39300206185565,6.39304494845358,6.39308783505152,6.39313072164946,6.3931736082474,6.39321649484534,6.39325938144328,6.39330226804121,6.39334515463915,6.39338804123709,6.39343092783503,6.39347381443296,6.3935167010309,6.39355958762884,6.39360247422678,6.39364536082472,6.39368824742265,6.39373113402059,6.39377402061853,6.39381690721647,6.3938597938144,6.39390268041234,6.39394556701028,6.39398845360822,6.39403134020616,6.39407422680409,6.39411711340203,6.39416,6.36584827586207,6.33753655172414,6.30922482758621,6.28091310344828,6.25260137931034,6.22428965517241,6.19597793103448,6.16766620689655,6.13935448275862,6.11104275862069,6.08273103448276,6.05441931034482,6.02610758620689,5.99779586206896,5.96948413793103,5.9411724137931,5.91286068965517,5.88454896551724,5.8562372413793,5.82792551724137,5.79961379310344,5.77130206896551,5.74299034482758,5.71467862068965,5.68636689655172,5.65805517241378,5.62974344827585,5.60143172413792,5.57312,5.41673142857143,5.26034285714286,5.10395428571428,4.94756571428571,4.79117714285714,4.63478857142857,4.4784,4.32201142857143,4.16562285714285,4.00923428571428,3.85284571428571,3.69645714285714,3.54006857142857,3.38368,3.392812,3.401944,3.411076,3.420208,3.42934,3.438472,3.447604,3.456736,3.465868,3.475,3.485,3.502,3.51,3.511,3.504,3.488,3.463,3.429,3.384,3.328,3.259,3.178,3.086,2.989,2.891,2.801,2.722,2.66,2.613,2.582,2.56,2.542,2.523,2.503,2.483,2.465,2.455,2.454,2.462,2.481,2.51,2.546,2.585,2.62,2.643,2.646,2.625,2.578,2.506,2.413,2.305,2.191,2.079,1.975,1.882,1.801,1.73,1.667,1.613,1.568,1.535,1.511,1.497,1.489,1.487,1.487,1.488,1.487,1.483,1.477,1.469,1.462,1.456
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
