Lithuania,12.48101,8.807596207
Luxembourg,0.5700158,0.7724859118
Madagascar,7.657578,3.726142645
Malawi,19.08426,15.06162262
Malaysia,3.440241,3.512278557
Maldives,4.448281,4.602542877
Mali,14.29486,7.320631981
Malta,2.162102,0.718757987
Marshall Islands,8.666203,8.631054878
Mauritania,9.414054,4.335908413
Mauritius,2.955359,3.680250406
Mexico,2.726987,2.920317888
"Micronesia, Fed. Sts.",5.982942,4.380141735
Monaco,0,0
Mongolia,5.748395,4.855568886
Morocco,3.294953,3.106740952
Mozambique,3.566629,7.167173386
Myanmar,7.005801,6.608426571
Namibia,2.276733,1.548416615
Nauru,18.1276,20.76503181
Nepal,7.033643,6.485136509
Netherlands,0.6822001,0.5888010859
New Zealand,1.778913,1.543493152
Nicaragua,4.354413,4.897483826
Niger,16.07558,8.58246994
Nigeria,20.27499,13.17629242
Niue,5.466768,5.446812153
Norway,1.207333,1.737731338
Oman,3.681611,3.422425508
Pakistan,5.832091,5.413163662
Palau,4.911313,4.728466511
Panama,4.928115,4.442611694
Papua New Guinea,7.282183,7.060499191
Paraguay,2.598834,2.128880739
Peru,5.245844,4.413009644
Philippines,4.425923,4.208931923
Poland,2.707954,2.473413706
Portugal,0.33266,1.514215469
Qatar,2.096345,2.192506313
"Korea, Rep.",3.229934,2.28242445
Moldova,8.755372,7.374524117
Romania,5.309081,4.617928982
Russia,11.8665,10.02939987
Rwanda,17.66471,20.57376099
Saint Kitts and Nevis,9.222521,9.04542923
Saint Lucia,7.630864,5.636061668
Saint Vincent and the Grenadines,10.60231,12.0698595
Samoa,5.220551,5.587123394
San Marino,1.093015,0.7284464836
Sao Tome and Principe,2.303988,3.114511967
Saudi Arabia,6.62988,6.771661282
Senegal,6.626352,4.137681484
Serbia and Montenegro,1.38111,1.382915616
Seychelles,17.84135,15.95689201
Sierra Leone,16.06741,8.964026451
Singapore,0.4237915,0.5943291783
Slovak Republic,2.99772,2.742431879
Slovenia,1.216012,0.8921332955
Solomon Islands,6.155058,6.256864071
Somalia,5.91463,26.63749695
South Africa,2.831743,2.593145132
Spain,1.194185,1.187992334
Sri Lanka,4.779348,4.164374828
Sudan,4.924545,7.255851269
Suriname,10.07103,5.412862778
Swaziland,7.554778,9.924497604
Sweden,1.045261,1.198734283
Switzerland,0.8517751,0.5800392628
Syria,1.724574,1.607222676
Tajikistan,4.360607,4.685183525
Thailand,4.966814,6.487938404
"Macedonia, FYR",1.203615,1.357207179
Timor-Leste,7.999894,5.657885551
Togo,7.91406,4.171449661
Tonga,3.92946,3.737372398
Trinidad and Tobago,4.684053,4.429727077
Tunisia,3.023738,2.666603088
Turkey,0.959766,0.7045708895
Turkmenistan,7.036347,10.0855341
Tuvalu,8.554679,8.763174057
Uganda,7.547772,8.380665779
Ukraine,10.13841,8.89242363
United Arab Emirates,6.081578,2.960258007
United Kingdom,0.4009245,0.3479053676
Tanzania,11.30651,11.59088802
United States,1.347872,1.151525617
Uruguay,3.78133,2.164458752
Uzbekistan,4.301025,5.271134853
Vanuatu,5.576567,5.495388508
Venezuela,2.482172,2.727292061
Vietnam,5.388711,4.523878098
"Yemen, Rep.",6.972811,7.664317131
Zambia,6.452204,14.15933514
Zimbabwe,6.349378,16.04756355
