Country,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
Brunei,0,0.0000352359604646922,0.0000704719229812767,0.000105707866110526,0.000140943838101036,0.000176179806850378,0.000211415790975422,0.000246651741376805,0.000281887682363189,0.000317123638720318,0.000352359613710686,0.000385934521670698,0.000419207413159487,0.000452178318615268,0.000484847174555998,0.000517214076204741,0.000549278886398711,0.000581041772846813,0.000612502609779865,0.000643661461874809,0.000674518283607221,0.000766989654710166,0.000859755641873178,0.00095226701942143,0.00104452332546257,0.00126300067268576,0.0013788800650558,0.00147863106790928,0.00163903519815802,0.00179112810449944,0.00187774486825045,0.00195142593474548,0.00205926920487898,0.00222053340756908,0.00246783073337888,0.00271988069494127,0.00272248951067668,0.00297266707239137,0.00325907858285343,0.00365798316622918,0.00392085241828538,0.00429085422914108,0.00455379361365604,0.00443437948564157,0.00506083695751718,0.00550399403492842,0.00582353875544936,0.00600782422552472,0.00689666025076075,0.00734455985850872,0.008116739715574,0.00912342409583688,0.00993469041867508,0.0104595099752397,0.0109980130640287,0.0117129622735491,0.0160398682610551,0.0171501310154928,0.0183486890539718,0.0185132532064289,0.0191990970638146,0.0205441333182708,0.0232082433334715,0.0262720160438502,0.0274247893929204,0.0272066544883191,0.0311731595352575,0.0338918796345036,0.0349046074185016,0.0389543081385644,0.0308664421807521,0.0328066420565485,0.0338904265333123,0.0367603967890873,0.0388952502091591,0.0393977142811266,0.0396501904514341,0.041762860766196,0.042796206741678,0.0439227614147954,0.0438895505847433,0.0414,1.85265,2.94975,3.9123,5.0922,4.75065,5.93055,7.31745,8.08335,8.99415,6.421399,4.194318,6.284271,6.285804,4.608122,2.904229,17.12968,26.39418,32.48328,31.6615222222221,30.8397644444442,30.0180066666663,29.1962488888884,28.3744911111106,27.5527333333327,26.7309755555549,25.909217777777,25.0874599999992,24.2657022222214,23.4439444444435,22.6221866666657,21.8004288888879,20.9786711111101,20.1569133333323,19.3351555555546,18.5133977777768,17.691639999999,16.8698822222213,16.0481244444435,15.2263666666658,14.404608888888,13.5828511111103,12.7610933333325,11.9393355555548,11.1175777777771,10.2958199999994,9.47406222222166,8.65230444444394,7.83054666666623,7.00878888888852,6.18703111111081,5.36527333333311,4.5435155555554,3.7217577777777,2.9,3.55,2.7,2.7,2.8,3.05,3.05,3.6,4.2,4.3,4.55,4.05,4.4,4.01,3.62,3.23
Bulgaria,0.0046488306663921,0.00521455807858166,0.00667522749520015,0.00728971233392372,0.00835198555157902,0.00961622753934628,0.0110893951175704,0.0121392999871386,0.0139278116486387,0.0136751393834192,0.0147569523783692,0.015559594308666,0.0175288036909099,0.0194817782994214,0.0213584218999193,0.0231645165053811,0.0240121761134753,0.0263078449360485,0.0283756418790568,0.0305372741668715,0.0327866982580428,0.0384010691323625,0.0413212915776228,0.043657531161319,0.045851377328799,0.0467157889116248,0.0494546100269057,0.0487209440410493,0.0530784879508019,0.0563855053415874,0.11162143975939,0.165342637027723,0.214249198592728,0.262879138811601,0.306686271569579,0.349090761004254,0.38774485486443,0.436451050815871,0.475489574402219,0.515606391859842,0.557974959172564,0.560624744480091,0.559633004181155,0.567459621274332,0.574422648542248,0.557974959172564,0.740398094868745,0.967782136834254,1.28534389560164,1.64227596461284,2.23189983669026,2.50842627529722,2.55930543692341,2.72367733105333,3.07317377827201,3.34784975503538,3.50722886853105,4.15504472723106,4.9549348669893,5.25261468940792,5.57974959172564,6.42895889300182,6.25409398573734,6.46672659673566,7.92968264145397,7.25367446924333,7.06587293485254,8.35529281095547,10.6881445201193,8.81957594046343,10.0435492651062,12.0391693528009,13.401691914146,14.4859781394618,16.102663319478,16.7392487751769,16.8789827500924,17.5145070049957,19.3872422969141,21.663358284006,21.2030484485574,20.6837354243491,22.3888741415145,21.1962771822029,21.8425797564911,22.3189983669026,23.4528282178745,26.1384134032815,29.0828660114625,31.5818666202852,37.3843222645618,36.9701456632155,45.0751583346513,49.932680464586,46.25535689387,51.8916712030485,65.0954379756161,75.0192582580244,84.4318566673102,104.286471447056,94.2977681001633,101.735185635249,115.44897707634,134.127653377759,147.042489804393,159.022863364181,175.173561212396,196.285644720189,220.13588189134,265.465972328039,301.306477953185,344.354985085838,398.509053028204,437.319456988751,535.201045357916,588.663581927055,617.232975751266,686.091080883709,730.531479852944,799.95787719585,868.767011431682,884.701937680924,887.82873872736,895.607552893474,890.705944317309,955.253130103429,896.686460826313,905.535485832809,899.974968874209,959.356971452994,1025,1043.83027501632,1097.61376850641,1099.03747913876,1123.13099611193,1156.99999,1142.98649665619,1210,1114,1090,1004,832.5,557.5,713,740,738,710,682.5,625.5,471.5,490.991495
Burkina Faso,0.0010401911206594,0.0010401910156119,0.00208123104073421,0.0031229657100014,0.00416547220609623,0.0052087505290187,0.0062528006787688,0.00729769983802932,0.00834329364143471,0.00938965927166774,0.0104367967287284,0.0207466279443099,0.0310572309867189,0.0413686058559557,0.0516807525520201,0.061993671074912,0.0723073614246317,0.082621823601179,0.092937057604554,0.103253063434757,0.113569841091787,0.123887390575645,0.134628404477031,0.145370527362958,0.156113757160085,0.166858016972766,0.177603462665633,0.188350015269701,0.199097674784968,0.20984636638913,0.220596241800137,0.249802179234751,0.232871760977243,0.234397481638988,0.235924311285274,0.25959811500866,0.283273104612233,0.306949201127005,0.331676878050447,0.36869397064233,0.389770397514426,0.328345975142121,0.423644985707828,0.370044452655123,0.460013117763499,0.406110061086898,0.456741669785935,0.514674855982711,0.532181495807853,0.536825605552457,0.641398086754354,0.698596470204868,0.368246197371428,0.403186270253699,0.478818680911633,0.52007493799095,0.508431936569148,0.550638392835671,0.72199913441971,0.661760203566232,0.789606476989275,0.686155966403813,0.786124707469454,0.898398564790427,0.97111778003786,1.11036964583789,1.22115269173797,1.04882681917445,1.12581539833534,1.23179420852541,1.29259304532211,1.77329385590468,1.8278669689346,2.23941717852536,2.36307305074682,2.34163266520986,2.29944372522065,2.51434459829434,2.60875776056192,2.93464148970553,3.1949841017744,2.63344892353034,2.19577805643894,2.6498109019469,3.19796129461207,3.42719192879461,3.55447869606997,4.52871142051262,4.35218001193425,4.63589365878638,4.31004194873373,4.44441229252088,4.5307231689366,4.54489372511137,4.41535512544586,4.37800175451589,4.24148564509401,4.48210525314382,5.21550811957055,5.39916797888722,5.64297995506159,5.62124681972729,6.18893463164323,6.47470619827148,6.65198183603869,7.0228765053021,7.74731487631395,7.92512120782271,8.0976809242989,8.43544204317765,7.82500538652591,8.21004551777799,8.53950708364144,8.26459873659052,9.40883988608867,10.2604401047519,10.210727178981,9.92896084114982,10.6975821009466,10.4242713693653,10.9710235075077,11.3689377074185,11.566970151066,12.5379800390095,13.3440157216036,12.0752647583137,11.83579006455,12.7329705226474,12.6702104465921,13.2051580643874,13.758559533688,14.0519507032374,13.7121073312782,13.5170639403176,13.6336603746242,13.6843093268083,13.6862464765091,14.0053944749039,13.9417040850374,14.0049700485775,13.601534567,13.7140433797831,13.8274828399789,13.941860645692,14.0571845587039,14.173462405,14.2907020753002,14.4089115255949,14.5280987776843,14.6482719197236,14.7694391067711
Burundi,0.000323990472940217,0.000323990440220859,0.000648245323184348,0.000972716568391807,0.00129742821609257,0.00162238026628663,0.00194757271897399,0.00227302961440398,0.00259870287207794,0.0029246165322452,0.00325077059490576,0.00646199497966361,0.00967345976691476,0.0128851649566592,0.016097110548897,0.019309296543628,0.0225217229408524,0.02573438974057,0.028947296942781,0.0321604445474852,0.0353738325546828,0.0385874609643737,0.0419329867092594,0.0452788578718466,0.0486250738063474,0.051971610561916,0.0553185166860317,0.0586657675820608,0.0620133632500034,0.0653612803848021,0.0687095662423596,0.0778063997897413,0.0725330475092023,0.0730082668693329,0.0734838316471651,0.08085756010177,0.0882316579249219,0.0956061005199873,0.103308081033011,0.114837871181684,0.12140258931334,0.102270597836748,0.131953577138037,0.115258508598532,0.143281234210518,0.126491938014157,0.142262269564119,0.160306838511149,0.16575966771137,0.1672061781484,0.199777584468094,0.217593282888785,0.114698402317811,0.125581258855287,0.149138641736174,0.161988813187741,0.158362343530221,0.171508475481677,0.224882558961648,0.206119814972583,0.245940357339565,0.213718413520967,0.244855883408774,0.279826053226398,0.302476057126568,0.345849122866408,0.380354946577125,0.326680251761141,0.35066004324169,0.383669481750796,0.402606620798368,0.552331493343584,0.569329493373784,0.697515885658531,0.736031235123801,0.729353154036417,0.71621247791597,0.783148095918816,0.812555158224312,0.914058835223427,0.995148285359488,0.820245765660481,0.683923518330389,0.825342064811795,0.996075597750793,1.06747453599024,1.10712080782386,1.41056708310635,1.35558248131716,1.44395135584182,1.34245765189498,1.38431025990911,1.41119368653564,1.41560741888319,1.37525976417235,1.3636252327164,1.32110427865604,1.39605056406687,1.62448506694811,1.68168998198566,1.75763060087803,1.7508613364077,1.92768022960153,2.01669008864172,2.07190649703076,2.18742982434919,2.41307213736123,2.46845384202409,2.52220137268567,2.62740452475351,2.43727056075344,2.45798860360242,2.49610980244453,2.54583310528207,2.60301490354524,2.66268286695029,2.72235083035534,2.77787518519059,2.82925593145605,2.87400690400984,2.91212810285195,2.93118870227301,2.82448856468013,2.91448242647606,3.00030950195691,2.77899728961875,2.65631677536694,2.86344205141061,2.74547940670089,2.87866876134113,3.06340409743675,3.05402890522672,2.95654285692197,2.78050645079304,2.83895255312823,2.82308389651445,2.84405007310203,2.85891953822722,2.91470117234451,2.93324113937876,2.946076105,2.98092260446477,3.01382828218482,3.04465185991912,3.07180669176463,3.083777815,3.10386606937067,3.12107844372325,3.13466976628377,3.14478477275811,3.1507260635973
Cambodia,0,0.00229047750305661,0.00458095513949375,0.00687143151567728,0.00916190976795758,0.011452387809549,0.0137428668506222,0.0160333436995234,0.0183238199364123,0.0206142971724606,0.0229047756197435,0.0250872781068448,0.0272501483227162,0.0293933882459627,0.0315169937499991,0.033620971024703,0.0357053111539483,0.0377700250394804,0.0398151045058025,0.0418405537571729,0.043846369834323,0.0498573765557178,0.0558875344921986,0.0619011417915752,0.0678981684290084,0.0821000645074073,0.0896326856646307,0.0961168973883929,0.106543803506085,0.116430447030349,0.122060881000158,0.126850443225293,0.133860684491295,0.144343498736706,0.160418807990753,0.176803057461783,0.176972640855361,0.193235176892974,0.211853063639301,0.237783447316617,0.254870993679467,0.278922582246331,0.296014687497796,0.288252294472117,0.328974520488644,0.357781492194374,0.378553169308356,0.39053245744982,0.448310332463304,0.477425587493814,0.527620347835128,0.593058834405709,0.645794370401956,0.679909727883977,0.714914569356468,0.761389110099448,1.04265519995537,1.11482669260048,1.19273772970686,1.20343505380535,1.24801763095761,1.33545033439461,1.50862807596912,1.7077854815018,1.78272033178959,1.76854069584292,2.02637929186687,2.20310690599476,2.26893823783236,2.53218488333559,2.00644144453628,2.13256214930314,2.20301244864085,2.38957192420503,2.52834588315237,2.56100804526623,2.57742,2.258545,2.19257,1.894107,1.59,0.8100001,0.5,0.5,0.5,0.5,0.52,0.5,0.52,0.59,0.69,0.76,0.62,0.49,0.14,0.04,5.984174,6.24789,9.467763,8.160467,7.744648,7.20307736428572,6.66150672857144,6.11993609285716,5.57836545714288,5.0367948214286,4.49522418571431,3.95365355000003,3.41208291428574,2.87051227857145,2.32894164285716,1.78737100714287,1.24580037142858,0.704229735714291,0.1626591,0.3757543,0.4890122,0.1824138,0.5906817,2.576386,2.263732,0.3552698,0.06186192,0.864795618461546,1.66772931692309,2.47066301538464,3.27359671384618,4.07653041230773,4.87946411076927,5.68239780923081,6.48533150769235,7.28826520615388,8.09119890461542,8.89413260307695,9.69706630153848,10.5,10.85,10.95,11.4,11.45,11.5,11.8,12.1,12.2,12.45,12.85,12.9,13,14.7926502425889,14.8661453701343,17.17
Cameroon,0.00164731753012059,0.00164731736376023,0.00329597927682678,0.00494574127568942,0.00659672559210327,0.00824893222606832,0.00990236117758458,0.0115571346784072,0.0132130082650258,0.0148701041691957,0.0165284223909168,0.0328557735446602,0.0491843470159548,0.0655141428048006,0.0818451609111976,0.0981774013351458,0.114510864076645,0.130845549135696,0.147181456512298,0.163518586206451,0.179856938218155,0.19619651254741,0.213206713980207,0.230218671676481,0.247232382352749,0.264247724231824,0.281264944151562,0.298283917051293,0.315304642931018,0.332327003297035,0.34935123842023,0.395603750832705,0.368791586958256,0.371207822150272,0.373625813605765,0.411117262151726,0.44861058873835,0.486105668304967,0.525266102254183,0.583888892171915,0.61726695776884,0.519991057463822,0.670913063612576,0.586027607499898,0.72850811540947,0.64314356227412,0.723327227498311,0.815074168327024,0.842798875935738,0.850153604544881,1.0157617106234,1.10634496775874,0.583179767911934,0.638513247903735,0.758289886492146,0.823626106119591,0.80518745579426,0.872028475594579,1.1434070213054,1.0480085461408,1.25047461529631,1.08664333832932,1.24496064786097,1.42276517788028,1.53792828173159,1.75845702407364,1.93390060355322,1.66099361066594,1.78291797009558,1.95075323457733,2.04703841494174,2.80830897021611,2.89473467024558,3.54649362234459,3.74232348665226,3.70836903131603,3.6415557514859,3.9818874159478,4.13140653237605,4.64749820931618,5.05979450773734,4.17050914033828,3.47738373533993,4.19642108415105,5.06450939316046,5.42753464364536,5.62911464074451,7.17197596066635,6.89240879440974,7.34171705585469,6.82567608652857,7.0384741180178,7.1751619025372,7.19760336077948,6.99245720848298,6.93330186527736,6.7171056531313,7.09816725859851,8.25963400688181,8.55049027341103,8.93660753054622,8.90218945668497,9.80121855396481,10.2537858773797,10.5345316556864,11.1219057241351,12.2691756867005,12.591340610332,11.7644047854744,11.4490257247678,11.1336466640612,10.9987682019702,10.9871648516866,10.9755615014031,10.9639581511195,10.952354800836,10.9407514505525,10.9291481002689,10.7360487796347,10.8125050720451,11.0656622153518,10.5268948957889,10.2943993528537,10.3757499349752,10.8284305410429,10.7575144055203,10.3171677069433,11.0488726944552,10.5418979690688,11.1970089371317,16.0013305206466,31.4905443542619,36.7172077404515,31.6220991414538,33.4682102690519,33.7319864253143,33.646217765997,32.9102893481796,29.0607973155939,28.3179357886657,23.186566055,23.7283727455768,24.9492221397596,25.1365033786323,27.3944463655214,25.63911223,28.674273118189,29.3151871311632,29.0403990192469,26.2071263112527,27.6045074973724
Canada,0.59000773889875,0.748393061798994,1.49365825141122,2.22138590988813,2.93218016477766,3.67001340476646,4.517541459712,5.34902290380108,11.9620772745361,13.73398313166,15.6759339047001,16.8452592816401,19.6505895296909,21.2054287682943,20.9770362643517,31.7666024554525,29.6911219030494,27.772830181727,28.3002067827086,26.72716178573,33.3576965762207,35.6434530354168,38.9074768235346,39.3572831581895,41.5859523353328,44.9589696974163,45.9965171925894,48.8410976580347,48.739236982122,52.0583238514937,60.1253905731845,65.7264264764403,77.8171224336393,88.7607712714998,103.063701823166,100.612418753408,107.253098645522,121.981424634114,160.653684505298,138.759302126781,151.64536441215,175.740101254256,172.151578799982,187.317565918436,181.08656980943,178.965882105852,192.140079735884,203.464880764639,219.8322310572,256.103571902312,287.236021164645,347.206102521776,361.010429040958,397.412547716252,457.752286695455,507.793663134312,541.59227402025,565.719060708337,670.405665521967,649.343615233827,721.804943330041,818.404143023478,934.771109375229,1093.30482910581,957.675664342878,950.1810608852,1186.5669891966,1321.51443204763,1408.49000280033,1131.64801176141,1199.4353638226,1021.32232088903,858.191014605962,1282.65869283261,1120.71708647143,1106.89709649368,1065.61858170349,1280.23591725744,1393.7309282377,1588.94351585874,1622.01270598682,1323.62585421303,1173.4755187254,1301.21480662943,1570.99339717608,1586.40159196893,1688.10587186252,1965.62693407419,1897.9815170452,2101.20428893572,2252.45305457707,2478.58568291353,2569.46988901826,2628.76933337263,2592.94338899615,2356.00442010936,2286.1265987708,2542.07088534834,2654.73452814337,2417.35119898598,2515.02129729252,2713.7423911922,2608.99240961547,2521.87225309142,2568.75659921296,2684.0010980265,2954.09213842503,2792.14161594128,2403.54277586995,2558.66210261021,2650.05958820322,2593.04459903609,2587.32141225368,2620.69903756872,2752.46728028416,2907.53311028902,2829.46402305119,3142.43438370499,3200.61087856859,2987.27939247447,3270,3132.31578947368,2925.78947368421,2909.12002939328,2800.5,2730.4875,2590.4625,2450.4375,2135.38125,2240.4,2321.5,2145.5,1806,1812.5,1977.5,1886,1664.5,1843.5,1886,1655.5,1630,1811,1568.5,1295,1257,1313,1263,1261.5,1268.5,1250,1189.5
Cape Verde,0.0000764639227312174,0.0000764639150092295,0.000152990240277797,0.000229567628485824,0.000306201753293248,0.000382892614700071,0.000459640212706293,0.000536450220971853,0.000613311292176871,0.000690229099981288,0.000767203644385102,0.00152507411816917,0.00228300132855263,0.00304098527553549,0.00379902595911775,0.00455712337929941,0.00531527753608046,0.00607348842946092,0.00683175605944077,0.00759008042602002,0.00834846152919868,0.00910689936897672,0.00989646586372808,0.0106861138793717,0.0114758432634973,0.0122656483635448,0.0130555406370445,0.0138455142790263,0.01463556928949,0.0154257001682859,0.0162159180681238,0.0183628317447926,0.0171182852689213,0.0172304402224409,0.0173426766968528,0.019082926024795,0.0208232625261895,0.0225636803960659,0.0243813994094699,0.0271025071477149,0.0286518246181202,0.0241365464227938,0.0311419284487799,0.0272017803968565,0.0338153314265141,0.0298529450161367,0.033574848941702,0.0378334881330416,0.0391203923646642,0.0394617785211251,0.0471488486793137,0.0513534728927353,0.0270695915612353,0.0296380186320216,0.0351977188540903,0.0382304454279264,0.0373745742871386,0.040477149522232,0.0530737908926562,0.0486456575787787,0.0580435724218671,0.0504389777557471,0.0577876293069492,0.0660408237251869,0.0713863764272996,0.0816227105924684,0.0897663162178107,0.0770987285576378,0.0827581200398611,0.090548568730082,0.0950178604464192,0.130353933699879,0.134365575613604,0.164618423192437,0.173708303764393,0.172132231876771,0.169030944254356,0.184828198650415,0.191768462416425,0.215724010382266,0.23486166400909,0.193583497307478,0.161410533418144,0.194786258058388,0.235080515947521,0.251931143828915,0.261287929658311,0.332903284072011,0.319926549588244,0.340782196151484,0.316829001892811,0.326706497845857,0.333051166680303,0.334092837091525,0.324570520203015,0.321824692814362,0.311789462715701,0.329477288300939,0.383389361760821,0.396890105049914,0.4148126,0.3818699,0.2349813,0.02596803,0.08893162,0.1214149,0.14015805308225,0.1589012061645,0.17764435924675,0.196387512329,0.21513066541125,0.218423481718565,0.223911508897424,0.231594746947826,0.241473195869771,0.251351644791716,0.261230093713661,0.271108542635606,0.27988938612178,0.28647501873641,0.29306065135104,0.296353467658355,0.286792655360746,0.295608052718852,0.302138483689345,0.278049828375131,0.263111352555051,0.279531060442134,0.263443807441589,0.271047387961095,0.283915832091042,0.278434381336556,0.265844041954556,0.246496547268257,0.248768036971348,0.244485470242315,0.24411707352669,0.243122077363757,0.245484498119365,0.245326643599258,0.2438717585,0.258478995426569,0.274621726698195,0.291625275075719,0.310364108236825,0.3301147315,0.351824834253007,0.374718694304912,0.398855334919513,0.425302013716137,0.454239828171391
Central African Rep.,0.00146527932629679,0.00146527917832022,0.00293175432539918,0.00439920799237165,0.00586774890367025,0.00733737705929498,0.00880809245924583,0.0102800038279554,0.0117528937165585,0.0132268708494878,0.0147019352267431,0.0292250187618385,0.0437491895412599,0.0582744475650076,0.0728007928330813,0.0873282253454811,0.101856745102207,0.116386352103259,0.130917046348637,0.145448827838342,0.159981696572372,0.174515652550729,0.189646127422684,0.20477816448075,0.219911760804286,0.235046808073197,0.250183525848315,0.265321802888902,0.280461639194959,0.295602929367033,0.310745887124671,0.351887226901663,0.328037963659964,0.330187190757712,0.332337980041571,0.365686404654824,0.399036499774283,0.432388154159212,0.467221131545421,0.519365760947869,0.54905535544115,0.462529009999164,0.596773253412769,0.521268135746672,0.648003715756483,0.572072444085601,0.643395346204605,0.725003714469494,0.749664680035555,0.756206668197795,0.903514111764096,0.98408739017711,0.518734999058357,0.567953806484092,0.674494427273864,0.732610613211297,0.716209541388462,0.775664238294912,1.01705387044521,0.932197483705563,1.11228987025864,0.96656290581423,1.10738522841447,1.26554131987556,1.36797822844967,1.56413725735552,1.72019329709433,1.47744412010336,1.5858951260434,1.73518361400763,1.82082871984608,2.49797443460112,2.57484959023954,3.15458537327928,3.32877489436118,3.29857260455964,3.23914258219474,3.54186561093814,3.67486199213518,4.1339225259224,4.50065767645588,3.70964353364353,3.0931125322398,3.73269205639569,4.50485153951508,4.82776038054484,5.00706461117653,6.37943074829822,6.13075738597614,6.53041446155006,6.07139903188947,6.26068163862225,6.38226462499339,6.40222617109066,6.21974986622952,6.16713153378645,5.9748262651974,6.31377833869089,7.34689623085349,7.60561118196431,7.94906022810249,7.91844555232948,8.71812668598862,9.12068267815896,9.37040440901907,9.89287021391927,10.9133601480642,11.1638294478591,11.4069080322484,11.8826998121341,11.0227999386969,11.5651919404289,12.0292924424242,11.6420390718082,13.2538898820659,14.4535080771203,14.3834792901647,13.9865653178471,15.0692940773644,14.6842912094421,15.4544810223689,16.0150082554792,16.2939693423886,17.6617955871767,18.7972286806777,17.0099854329664,16.6726461585062,17.936471575872,17.8480637437591,18.6016249590386,19.3811814424611,19.7944708916022,19.3157459176809,19.0409954003681,19.2052405485107,19.2765878817651,19.2793166739574,19.7288888292941,19.6391704980166,19.7282909553945,19.159986094,19.2097865660193,19.2597164789997,19.3097761693829,19.3599659744853,19.4102862325,19.460737282499,19.5113194644358,19.5620331191473,19.6128785883565,19.6638562146745
Chad,0.00159380774931108,0.00159380758835459,0.00318891605104857,0.00478508886547477,0.00638244429293678,0.00798098233343459,0.00958070298696821,0.0111817245148412,0.0127838103944464,0.0143870788870875,0.0159915299927643,0.0317885201411387,0.0475866929025488,0.0633860482769948,0.0791865862644766,0.0949883068649941,0.110791210078548,0.126595295905137,0.142400564344762,0.158207015397422,0.174014649063119,0.189823465341852,0.206281124757974,0.222740483388905,0.239201538057817,0.25566417094321,0.272128620864911,0.288594766824591,0.305062608822253,0.321532032213224,0.338003269463674,0.382753362484728,0.356812137567534,0.359149886242442,0.361489334132159,0.397762948740676,0.434038380385502,0.470315508068308,0.508203894462202,0.564922441523543,0.597216288115158,0.503100198841222,0.649119808626986,0.566991685006346,0.704844001563331,0.622252343418566,0.699831404325619,0.788598131198053,0.815422257710516,0.822538082824374,0.982766744263646,1.07040758735574,0.564236351732039,0.617772435452841,0.733658372000039,0.79687227657452,0.779032568541303,0.843702392896178,1.10626575499371,1.01396610649871,1.20985547457274,1.0513459255422,1.20452061722606,1.37654952642284,1.48797178958512,1.7013371014111,1.87108175077506,1.60703959001866,1.72500348303602,1.88738695813878,1.98054450900717,2.71708672878785,2.80070506461442,3.43129294433074,3.62076167125993,3.58791015778483,3.52326717232328,3.8525438504605,3.99720614056315,4.49653362237651,4.89543730877619,4.03503857933038,3.36442795233736,4.06010882601529,4.89999904067491,5.25123214955592,5.44626422783363,6.93900881583284,6.6685228239791,7.1032362145833,6.60395779324958,6.80984351074137,6.94209126882067,6.96380376164515,6.76532136751463,6.70808756608269,6.49891405096514,6.86759764028752,7.99133648852618,8.27274487704495,8.64631989540814,8.61301982311886,9.48284577707192,9.92071236560437,10.1923386846777,10.76063309357,11.8706363099838,12.1430757717392,12.4074762341892,12.9250025598741,11.9896757199196,12.5796441716752,13.0844537074848,12.6632320250671,14.4164679207885,15.7213118103999,15.6451403792457,15.2134107059087,16.3911120877209,15.972338313063,16.810086085964,17.4197805188262,17.7232109529374,19.211017427464,20.4460461559589,18.5020331019391,18.1351037799098,19.5097868917399,19.4136242793338,20.2332848607249,21.0812209108735,21.5307624521537,21.010045644422,20.7111951141773,20.8898471876752,20.9674528227188,20.9704209736128,21.4594277944905,21.3618397311915,21.4587774774914,20.840623194,20.9171229499889,20.9939035139273,21.070965916578,21.1483111924876,21.22594038,21.3038545212706,21.3820546622802,21.4605418528492,21.5393171466516,21.6183816012289
Chile,14.4,9.606119,18.01224,15.61836,19.22447,18.03059,25.23671,28.84283,30.04895,27.65507,40.86119,39.6673,44.47342,38.47954,50.48566,49.29178,39.6979,51.70401,49.31013,61.31625,52.92237,46.92849,58.93461,50.54073,57.74685,57.75296,62.55908,52.9652,57.77132,55.37743,48.18355,48.43243,54.68148,39.33071,55.18012,49.4297,47.27946,37.92941,42.97953,32.42982,35.0803,28.13095,28.38177,31.03278,31.28397,30.33533,32.85262,29.95602,36.67825,35.93486,39.88259,47.29789,46.44544,51.44799,51.26206,49.63181,48.57195,50.33627,67.83532,68.26277,65.49887,65.20069,75.03806,74.08822,87.30782,83.93059,111.0669,150.1555,155.632,122.9193,138.8541,93.68377,172.6147,234.5657,249.6035,249.0822,261.2137,305.351,351.5346,390.5029,273.73,269.2801,134.3758,208.3201,315.2398,326.1621,312.0637,481.4487,413.5346,396.9132,421.6618,528.7095,540.8739,551.0966,547.0237,509.884,395.4085,459.2647,471.8178,399.152,380.2675,395.7927,422.4441,373.0658,370.264,433.2864,479.9336,466.8025,442.261,502.073,485.3473,495.4142,523.0562,520.8301,540.5566,500.0522,549.4946,544.8602,541.4673,565.4703,558.7775,563.7516,559.1924,562.8154,672.9326,603.7574,706.8914,732.7291,703.1166,712.9186,709.3142,701.9444,778.2542,785.7408,804.2404,838.4816,865.6277,867.1655,906.765,1002.94,998.42,984.039082990581,1103.04956975829,1015.90788007971,1057.46463218656,1305.86123031647,1513.84842675373,1792.52103892919,1872.89384465774,2142.65436906693,1375.32773278256
