"","state","year","price","pop","pop16","cpi","ndi","sales","pimin"
"781",30,63,24.2,646,446.2,30.6,2320.244472,221.4,26.7
"782",30,64,24.7,659,454.9,31,2487.4187594,223.9,26.8
"783",30,65,24.7,673,465.5,31.5,2632.1535451,233.8,27.2
"784",30,66,25.9,676,468.4,32.4,2845.3288109,287.6,29.6
"785",30,67,26.5,691,480,33.4,3025.9667993,297.9,30.3
"786",30,68,29.9,703,489.6,34.8,3259.3376166,264,32
"787",30,69,29.9,717,505,36.7,3493.830409,248.5,33.4
"788",30,70,31.4,737,517.6,38.8,3659.8827213,265.7,37.7
"789",30,71,34.1,759,537.8,40.5,3880.9118127,278,38.8
"790",30,72,36.1,775,554.2,41.8,4114.28263,296.2,40
"791",30,73,36.9,793,571.5,44.4,4600.097841,279,39.8
"792",30,74,37.9,805,586.9,49.3,4961.3738178,269.8,41.3
"793",30,75,40.8,815,599.5,53.8,5317.0399191,269.1,41.8
"794",30,76,43.9,829,615.9,56.9,5830.9045072,290.5,47.1
"795",30,77,45,850,638,60.6,6362.7206966,278.8,47
"796",30,78,49.7,869,658.3,65.2,7041.5156219,269.6,52.5
"797",30,79,53.2,887,676.6,72.6,7863.9233579,254.6,54.5
"798",30,80,55.3,921,702.6,82.4,8721.1123214,247.8,58.9
"799",30,81,58.4,936,719,90.9,9604.1067119,245.4,61
"800",30,82,67,951,733.4,96.5,10404.074946,239.8,66.8
"801",30,83,74.7,959,742.1,99.6,11282.581436,232.9,77
"802",30,84,90.5,977,760.4,103.9,12609.87796,215.1,90.6
"803",30,85,89.2,998,778.7,107.6,13589.362207,201.1,95.5
"804",30,86,100,1027,802.8,109.6,14550.894854,195.9,104.9
"805",30,87,102,1057,825,113.6,15902.874829,195.1,113.8
"806",30,88,113.5,1085,843,118.3,17201,180.4,123.7
"807",30,89,125.9,1107,858,124,17829,172.9,129.7
"808",30,90,135.9,1111,861.1,130.7,18475,152.4,143.7
"809",30,91,153.9,1107,855.1,136.2,18710,144.8,150.1
"810",30,92,164.4,1113,965.5,140.3,20889,143.7,168
"811",31,63,28.8,6542,4606.4,30.6,2856.5116817,141.4,26.2
"812",31,64,30,6680,4702.4,31,3057.5661578,135.6,26.9
"813",31,65,30,6781,4773.3,31.5,3219.0689336,138,26.5
"814",31,66,30.1,6911,4877.1,32.4,3436.6032848,144.9,29.8
"815",31,67,34.2,6981,4945,33.4,3633.2631275,131.1,30.1
"816",31,68,34.5,7070,5037.2,34.8,3909.0263706,130.2,32
"817",31,69,38.6,7148,5163.3,36.7,4139.7446218,121.2,32.2
"818",31,70,41,7168,5153.6,38.8,4505.5978487,120.7,38.4
"819",31,71,41.7,7273,5275.8,40.5,4830.8007171,125.1,41.3
"820",31,72,42.1,7322,5359.2,41.8,5094.4787185,128.4,42.7
"821",31,73,48.9,7316,5402.9,44.4,5593.2696044,120.2,44
"822",31,74,50.2,7312,5450.4,49.3,6039.3248901,121.4,44.2
"823",31,75,52.8,7313,5503.8,53.8,6568.8782096,122.3,45.9
"824",31,76,53.6,7312,5554.3,56.9,7036.906662,122.4,50.1
"825",31,77,56.9,7306,5596.9,60.6,7551.0787647,122.8,51.7
"826",31,78,61.9,7316,5649.3,65.2,8326.7315522,123.9,57.4
"827",31,79,63.5,7332,5702.7,72.6,9119.962873,123.8,60
"828",31,80,66.4,7364,6708.8,82.4,10118.643303,124.3,61.3
"829",31,81,68.7,7404,5804.6,90.9,11177.749942,127.9,64.8
"830",31,82,76.2,7438,5852.1,96.5,12130.286722,126.3,69.8
"831",31,83,92.1,7468,5898.7,99.6,13182.801411,121.3,81.7
"832",31,84,101.1,7515,5957.8,103.9,14383.634976,117.8,91.1
"833",31,85,104.7,7568,6014.1,107.6,15321.889197,116.9,98.7
"834",31,86,114.5,7625,6075.2,109.6,16133.79771,115.5,104.9
"835",31,87,119.6,7672,6083,113.6,17317.052741,111.6,110
"836",31,88,131.8,7721,6119,118.3,18998,107.8,112.3
"837",31,89,139.5,7736,6112,124,20218,103,122.8
"838",31,90,149.3,7740,6115.2,130.7,21328,98.6,133.7
"839",31,91,180.4,7770,6100.2,136.2,21884,86.7,143.2
"840",31,92,191.1,7799.1,6104.2,140.3,23074,86.6,174.7
"841",32,63,30.1,990,609.3,30.6,1834.6917869,92.5,23.9
"842",32,64,30.2,1008,621.9,31,1931.0340497,89.9,24
"843",32,65,30.2,1014,629.6,31.5,2031.5651065,96.3,24.2
"844",32,66,30.4,1009,628.6,32.4,2156.181729,96.5,29.6
"845",32,67,31.5,1002,629.6,33.4,2254.6183888,95.5,29.2
"846",32,68,33.7,994,632.5,34.8,2433.6893337,99.9,31.2
"847",32,69,37.9,994,619,36.7,2563.5419488,87,33.3
"848",32,70,39.7,1016,675.9,38.8,2785.5480326,90,34.6
"849",32,71,41.7,1050,708.7,40.5,3026.4036895,92.6,36.6
"850",32,72,41.1,1073,732.8,41.8,3286.1089196,99.3,37.2
"851",32,73,41.8,1097,758.8,44.4,3605.5044647,98.9,36.5
"852",32,74,43.7,1120,782.9,49.3,3928.0416053,100.3,37.8
"853",32,75,46.3,1146,810.9,53.8,4432.7912864,103.1,40.5
"854",32,76,49.5,1172,837.9,56.9,4847.4818958,102.4,43.4
"855",32,77,51.6,1195,862.9,60.6,5266.3612992,102.4,44.7
"856",32,78,56,1215,882.2,65.2,5920.860367,103.1,49.5
"857",32,79,57.6,1241,905.3,72.6,6555.4626631,101,53.7
"858",32,80,62.6,1303,951.6,82.4,7168.0737906,102.7,57.2
"859",32,81,63,1328,971.9,90.9,7683.2954568,103,62.7
"860",32,82,69.4,1359,994,96.5,8046.6733392,97.5,68.1
"861",32,83,79.6,1399,1023.9,99.6,8546.1870278,96.3,80.5
"862",32,84,90.2,1424,1042.3,103.9,8896.9985281,88.9,92.8
"863",32,85,97.5,1450,1061.5,107.6,9619.565499,88,95.1
"864",32,86,101.2,1479,1085.6,109.6,9889.7427142,88.2,103.5
"865",32,87,110.2,1500,1103,113.6,10162.014326,82.3,108.6
"866",32,88,113.7,1507,1105,118.3,10672,77.7,113.5
"867",32,89,127.2,1528,1120,124,11302,74.4,125.6
"868",32,90,133.6,1539.2,1128.2,130.7,12398,70.8,130.2
"869",32,91,146.9,1572.7,1150.5,136.2,12961,69.9,149.1
"870",32,92,165.4,1606.2,1174.8,140.3,13709,71.4,165.7
"871",33,63,26.2,17691,12524.7,30.6,2636.631396,146.9,26.8
"872",33,64,26.9,17894,12652.7,31,2827.2060243,141.2,27.8
"873",33,65,26.5,18106,12803.7,31.5,2964.3778722,138.5,28.1
"874",33,66,34.6,17968,12708.5,32.4,3141.340027,122.4,29.8
"875",33,67,34.7,18023,12774.8,33.4,3310.9723885,123.2,30.1
"876",33,68,34.5,18186,12935.5,34.8,3583.2218575,124.9,31.3
"877",33,69,38.6,18321,13267.4,36.7,3790.5502993,122.4,32.2
"878",33,70,40.7,18241,13177,38.8,4119.3438888,119,37.7
"879",33,71,41.7,18361,13348.3,40.5,4394.7346978,123.3,39.5
"880",33,72,42.7,18350,13445.4,41.8,4599.9689129,119.9,40
"881",33,73,45.8,18196,13441.6,44.4,4977.9768295,118.7,39.8
"882",33,74,47.4,18078,13465.6,49.3,5387.3981464,121.6,41.3
"883",33,75,51.5,18041,13550.3,53.8,5828.2328635,123.9,41.8
"884",33,76,54.2,17987,13618.6,56.9,6193.67542,124.6,47.1
"885",33,77,53.8,17869,13628.2,60.6,6644.9812705,125.5,47
"886",33,78,59.5,17746,13628.2,65.2,7338.1703031,126.4,52.5
"887",33,79,61.1,17648,13640.7,72.6,8053.348716,124.4,54.8
"888",33,80,64.4,17557,13594.6,82.4,8929.7825835,127.6,58.9
"889",33,81,65.9,17602,13694.6,90.9,9901.5037652,130.1,61
"890",33,82,72.5,17659,13773.5,96.5,10556.996718,128.5,66.8
"891",33,83,83.1,17667,13825.5,99.6,11476.362232,124.6,77
"892",33,84,100.8,17735,13896.7,103.9,12574.784128,119.3,90.6
"893",33,85,106.2,17762,13946.7,107.6,13192.581,115.9,95.5
"894",33,86,111.2,17795,13936.1,109.6,14042.837034,114,104.9
"895",33,87,117,17825,14015,113.6,14908.799768,108.9,110
"896",33,88,125.9,17909,14072,118.3,16269,106.2,112.3
"897",33,89,136.7,17950,14071,124,17293,100.1,122.8
"898",33,90,167.4,17957,14076.5,130.7,18178,93.7,133.7
"899",33,91,180.4,18024.9,14032.8,136.2,18631,86.4,144.1
"900",33,92,198.5,18085.8,14037.8,140.3,20021,82.4,168
"901",35,63,27.1,645,425.5,30.6,1850.0387086,103.3,26.6
"902",35,64,28.5,650,430.4,31,1841.3756761,102,28.5
"903",35,65,28.6,652,434.2,31.5,2184.0467377,103.2,28.3
"904",35,66,30.2,642,431.3,32.4,2218.6988675,99.5,30.3
"905",35,67,30.5,632,428.4,33.4,2297.6287187,96.3,30.9
"906",35,68,32.3,624,428.4,34.8,2430.461883,97,32.4
"907",35,69,32.3,615,419.7,36.7,2672.0642326,96.9,32.4
"908",35,70,37.3,617,431.3,38.8,2748.1064064,93.8,34
"909",35,71,38.9,627,444.9,40.5,3167.7822008,98.5,34.7
"910",35,72,38.9,631,453.6,41.8,3774.1944726,103.8,39.1
"911",35,73,39.4,633,460.4,44.4,5650.2222786,108.7,39.6
"912",35,74,39.9,635,466.2,49.3,5191.0815585,110.5,40.4
"913",35,75,42.6,640,475,53.8,5211.2953009,117.9,42.8
"914",35,76,45.9,647,483.7,56.9,4987.9815754,125.4,45
"915",35,77,47.4,651,490.5,60.6,5169.9052569,122.2,46.4
"916",35,78,53.2,653,494.3,65.2,6271.0729378,121.9,51.9
"917",35,79,55,657,499.2,72.6,6778.341616,121.3,53.7
"918",35,80,59.6,653,492.4,82.4,6896.7363928,123.7,56.7
"919",35,81,62,658,495.3,90.9,8365.6016734,125.7,60.4
"920",35,82,67.8,670,504,96.5,8818.0044794,126.8,65.7
"921",35,83,77.9,680,509.8,99.6,9423.454192,119.6,77.2
"922",35,84,94.4,686,514.7,103.9,10345.585869,109.4,89.8
"923",35,85,100.6,685,513.7,107.6,10608.36452,103.2,92.3
"924",35,86,104.2,679,510.8,109.6,11053.066853,99.8,102
"925",35,87,110.3,672,505,113.6,11364.936021,92.3,106.2
"926",35,88,123.3,667,503,118.3,11389,87.1,115.3
"927",35,89,135.9,660,499,124,11937,84.1,123
"928",35,90,144.3,652.8,493.6,130.7,13416,77.1,138.9
"929",35,91,159.8,648.8,491.5,136.2,14157,85.2,143.6
"930",35,92,168.3,649.8,494.6,140.3,15297,74.4,160
"931",36,63,26.3,10020,6725.1,30.6,2242.8860167,130.4,24.1
"932",36,64,26.4,10124,6810.4,31,2408.686661,129.4,25
"933",36,65,26.4,10241,6920.7,31.5,2568.3842142,134.8,24.5
"934",36,66,26.3,10397,7058.7,32.4,2759.6144052,135.5,24.7
"935",36,67,27,10488,7163.2,33.4,2861.3325919,136.4,25
"936",36,68,30.8,10610,7306,34.8,3083.0782389,129.8,26.3
"937",36,69,31.5,10740,7424.9,36.7,3295.6692491,128.8,27
"938",36,70,36.6,10652,7441.1,38.8,3476.7276214,121.6,28.3
"939",36,71,38.1,10721,7567.7,40.5,3699.4904503,124.6,30.1
"940",36,72,38.4,10725,7647.2,41.8,3928.3563703,124.4,30.6
"941",36,73,42,10738,7730.6,44.4,4381.0023011,120.5,30.6
"942",36,74,42.9,10730,7797.7,49.3,4774.6516837,122.1,31.5
"943",36,75,46,10727,7867.7,53.8,5111.3388816,122.5,33.3
"944",36,76,48.5,10703,7916.6,56.9,5601.6205415,124.6,36
"945",36,77,49.8,10715,7984.6,60.6,6149.8815678,127.3,36.9
"946",36,78,53.9,10732,8050.8,65.2,6804.9466902,131.3,41.4
"947",36,79,56.3,10731,8089.1,72.6,7502.7334509,130.9,43.4
"948",36,80,58.7,10797,8133.2,82.4,8130.3346629,133.5,46.3
"949",36,81,61.4,10781,8144.7,90.9,8789.4685127,132.8,49.4
"950",36,82,68.3,10791,8171.6,96.5,9259.4065352,134,56.3
"951",36,83,82.5,10746,8166.8,99.6,9800.5472885,130,66.4
"952",36,84,89.2,10752,8185,103.9,10736.354606,127.1,75.4
"953",36,85,92.2,10745,8215.6,107.6,11247.997085,126.7,79.3
"954",36,86,98.1,10748,8255.9,109.6,11814.567385,126.3,85.4
"955",36,87,102.2,10784,8300,113.6,12360.794048,124.6,90.5
"956",36,88,108.4,10855,8375,118.3,13261,122.4,94.4
"957",36,89,120.5,10907,8407,124,13994,118.6,103.8
"958",36,90,135.4,10925.1,8421,130.7,15025,115.5,115.6
"959",36,91,139.8,11017.8,8492.6,136.2,15396,113.2,120.5
"960",36,92,159.6,11095.3,8569.2,140.3,16359,112.3,135.8
"961",37,63,28.4,2450,1723.2,30.6,1789.5685251,113.4,25.8
"962",37,64,28.8,2461,1733.9,31,1929.5062465,111.5,25.6
"963",37,65,28.8,2448,1731,31.5,2085.7870595,115.6,26.1
"964",37,66,30.4,2478,1762.1,32.4,2201.2101436,115.9,26.2
"965",37,67,30.7,2516,1803,33.4,2362.5981727,117.9,27.5
"966",37,68,31.2,2542,1833.2,34.8,2548.5008391,113,29.2
"967",37,69,36.9,2568,1871.2,36.7,2701.7173224,108.7,29.9
"968",37,70,38.4,2559,1871.2,38.8,2959.1210144,108.4,34.2
"969",37,71,39.8,2607,1919.9,40.5,3130.7234757,115.4,36.8
"970",37,72,39.8,2639,1955,41.8,3315.6046989,121.7,37.7
"971",37,73,40.4,2667,1990.1,44.4,3819.1762073,124.1,37.7
"972",37,74,41,2697,2026.1,49.3,4160.3382435,130.5,38
"973",37,75,43.6,2728,2061.2,53.8,4616.9233638,132.9,42.7
"974",37,76,46.4,2771,2107.9,56.9,5047.9724035,138.6,44.7
"975",37,77,47.9,2805,2143,60.6,5551.543912,140.4,45.9
"976",37,78,53.1,2843,2179,65.2,6248.1681894,143.6,49.9
"977",37,79,55.5,2892,2221.9,72.6,7113.3305985,141.6,52.2
"978",37,80,62.9,3025,2316.4,82.4,7889.6274473,141.6,57.3
"979",37,81,65.8,3100,2370,90.9,8826.290882,143.7,59.8
"980",37,82,71.7,3177,2424.5,96.5,9376.8487787,147,64.7
"981",37,83,83.9,3298,2508.3,99.6,9553.5584561,140,74.8
"982",37,84,93.3,3298,2510.2,103.9,10029.550998,128.1,84.8
"983",37,85,95.1,3316,2507.3,107.6,9973.3716204,124.2,93.7
"984",37,86,104.6,3306,2509.2,109.6,10159.274287,119.9,101.2
"985",37,87,114.4,3272,2481,113.6,10359.477158,113.1,108.5
"986",37,88,122.6,3242,2458,118.3,10956,103.6,113.7
"987",37,89,133.4,3224,2464,124,11591,97.5,118.9
"988",37,90,146.1,3219.9,2460.9,130.7,12579,88.4,129.1
"989",37,91,149.1,3249.6,2483.4,136.2,12951,87.8,132.5
"990",37,92,170.6,3287.5,2511.2,140.3,14344,86.3,153.1
"991",39,63,26.8,11408,7991.7,30.6,2188.3648608,128.3,26.2
"992",39,64,29.7,11505,8068.8,31,2344.4551273,117.4,26.4
"993",39,65,29.8,11583,8149.8,31.5,2484.0060277,120.4,26.4
"994",39,66,29.8,11657,8238.5,32.4,2655.6019497,122.9,26.3
"995",39,67,30.1,11672,8294.4,33.4,2837.5349754,125.5,27
"996",39,68,36.4,11750,8412.9,34.8,3033.9399464,117.1,30.8
"997",39,69,36.5,11803,8563.3,36.7,3255.1539664,114.7,30.7
"998",39,70,38.4,11793,8525.7,38.8,3494.974773,107.3,32.6
"999",39,71,44.7,11864,8658.7,40.5,3701.7168477,106.3,34.2
"1000",39,72,44.7,11871,8742.6,41.8,3929.1331299,109,34.3
"1001",39,73,44.9,11840,8800.4,44.4,4359.1566453,110.7,35.3
"1002",39,74,46.6,11807,8853.4,49.3,4777.8093466,114.2,35.8
"1003",39,75,49.8,11829,8945,53.8,5227.4733591,114.6,39.5
"1004",39,76,52.3,11807,8999.9,56.9,5680.2385028,118.8,46.1
"1005",39,77,53.3,11791,9052,60.6,6157.8126953,120.1,48.9
"1006",39,78,57.4,11763,9091.5,65.2,6741.8590564,122.3,52.1
"1007",39,79,60.6,11731,9118.5,72.6,7483.0293943,122.6,56.2
"1008",39,80,61.3,11864,9230.3,82.4,8231.4357047,124,58.1
"1009",39,81,64.8,11871,9275.6,90.9,9035.6623754,125.2,61.4
"1010",39,82,69.8,11865,9292,96.5,9616.6076053,123.3,65.4
"1011",39,83,81.7,11895,9341.2,99.6,10151.035868,125.3,74.9
"1012",39,84,97.7,11901,9367.2,103.9,10842.588108,115.3,84.2
"1013",39,85,100.1,11864,9370.1,107.6,11532.072928,115.8,90.1
"1014",39,86,104.9,11894,9412.5,109.6,12193.647567,113.9,93.3
"1015",39,87,110,11936,9452,113.6,12911.042566,100.6,100.3
"1016",39,88,112.3,12001,9507,118.3,13891,107.6,108.4
"1017",39,89,122.8,12040,9525,124,14811,107.1,120.2
"1018",39,90,133.7,12056.2,9537.8,130.7,16136,101.3,131.5
"1019",39,91,144.1,12136.4,9579.5,136.2,16609,102.5,139.8
"1020",39,92,176.2,12185.1,9612,140.3,17658,96.2,158.2
"1021",40,63,27,877,615.5,30.6,2227.7270183,144.6,26.8
"1022",40,64,27.3,884,621.3,31,2363.6770721,140.3,27.8
"1023",40,65,29.8,891,629,31.5,2514.046071,133.2,28.1
"1024",40,66,30,898,635.8,32.4,2708.7018299,140.2,30.1
"1025",40,67,31,901,637.7,33.4,2905.4174381,144.5,31.1
"1026",40,68,32.1,908,648.3,34.8,3077.4148547,142.9,31.3
"1027",40,69,38.4,911,658.9,36.7,3265.8910657,117.8,32.2
"1028",40,70,39.3,949,689.7,38.8,3505.8635091,123.9,39.6
"1029",40,71,40.2,960,701.3,40.5,3659.322282,123.2,41
"1030",40,72,41.6,969,713.8,41.8,3906.5041981,134.4,46
"1031",40,73,40.6,967,718.6,44.4,4212.3918192,142,46
"1032",40,74,41.3,940,700.3,49.3,4598.613563,146.1,46.3
"1033",40,75,44.3,930,699.3,53.8,5066.1993541,154.7,49.4
"1034",40,76,52.2,931,707,56.9,5481.2589882,150.2,57.4
"1035",40,77,52.3,933,714.8,60.6,5987.981916,148.8,57.3
"1036",40,78,56.3,932,719.6,65.2,6546.2010764,146.8,61.7
"1037",40,79,58.7,929,723.4,72.6,7211.5324004,145.8,64.4
"1038",40,80,60,947,741.7,82.4,8033.4122713,149.3,67
"1039",40,81,64.5,953,751.4,90.9,8821.3046286,151.2,70.8
"1040",40,82,71.6,958,757.1,96.5,9456.7681378,146.3,78.1
"1041",40,83,84,955,758.1,99.6,10332.20409,135.8,88.7
"1042",40,84,94.8,962,763.9,103.9,11243.687406,136.9,101.4
"1043",40,85,100.3,967,770.6,107.6,11830.744456,133.4,108.3
"1044",40,86,101.8,975,778.3,109.6,12449.729171,136.3,115
"1045",40,87,113.5,986,787,113.6,13229.382131,124.4,120.4
"1046",40,88,121.5,993,791,118.3,14352,138,129.7
"1047",40,89,134.8,998,793,124,15189,120.8,142
"1048",40,90,150.9,1000,794.6,130.7,15870,101.4,152.4
"1049",40,91,170.3,1001,790.6,136.2,16024,103.6,163.3
"1050",40,92,190,1002,787.6,140.3,17863,100.1,175.9
"1051",41,63,27.3,2498,1608.3,30.6,1498.1478534,88.2,26.9
"1052",41,64,26.5,2528,1638.8,31,1619.3140266,89.7,27.5
"1053",41,65,26.2,2550,1663.6,31.5,1769.2314952,90.1,30.9
"1054",41,66,26.2,2607,1718,32.4,1946.8734271,93.4,30.6
"1055",41,67,27.3,2638,1750.5,33.4,2086.5225759,95.1,31.5
"1056",41,68,29.5,2669,1792.5,34.8,2269.2986677,95.7,33.3
"1057",41,69,29,2692,1788.7,36.7,2466.4504071,104.2,34.2
"1058",41,70,32.5,2590,1774.3,38.8,2688.246114,103.6,34.3
"1059",41,71,34.3,2642,1828.7,40.5,2863.8343819,115,35.8
"1060",41,72,34.1,2682,1870.7,41.8,3087.6837528,118.7,40.9
"1061",41,73,33.5,2723,1911.8,44.4,3473.7725759,125.5,42.4
"1062",41,74,35.2,2774,1965.2,49.3,3823.9222798,129.7,42.4
"1063",41,75,38.1,2813,2010.1,53.8,4115.5425611,130.5,44.5
"1064",41,76,41,2838,2043.5,56.9,4468.7727609,136.8,47.9
"1065",41,77,42.2,2868,2079.8,60.6,4848.7005922,137.2,49.5
"1066",41,78,49.2,2902,2118.9,65.2,5327.2042931,140.4,54.7
"1067",41,79,50.2,2932,2151.4,72.6,5820.0836417,135.7,56.6
"1068",41,80,52.3,3122,2308.8,82.4,6345.8216136,138.3,59.3
"1069",41,81,54.7,3167,2351.8,90.9,6978.350111,136.1,62.6
"1070",41,82,61.9,3203,2383.3,96.5,7441.4513323,136,67.8
"1071",41,83,72.4,3264,2437.7,99.6,8005.1820873,131.1,78.9
"1072",41,84,81.3,3300,2477.8,103.9,8794.8158771,127,86.8
"1073",41,85,83,3334,2515,107.6,9215.8169874,125.4,90.7
"1074",41,86,88.7,3381,2558,109.6,9728.2061436,126.6,100.1
"1075",41,87,95.3,3425,2599,113.6,10317.607698,126.6,103.9
"1076",41,88,99.9,3470,2636,118.3,11098,124.4,109.2
"1077",41,89,111.9,3512,2667,124,11665,122.4,122.4
"1078",41,90,125.2,3542.5,2690.1,130.7,12880,118.6,132.3
"1079",41,91,129,3616.6,2744.6,136.2,13166,121.5,138.2
"1080",41,92,151.9,3660.3,2780.8,140.3,14318,121.9,159.5
"1081",42,63,26.6,707,470.7,30.6,1780.9507622,106,25.8
"1082",42,64,28.5,700,467.8,31,1785.9310496,99.4,26.2
"1083",42,65,28.3,686,460.9,31.5,2051.878395,98.7,26.1
"1084",42,66,30.5,680,459,32.4,2241.1293149,98.8,26.5
"1085",42,67,31.3,668,455.1,33.4,2310.853338,99.6,27.4
"1086",42,68,32.7,665,459,34.8,2460.261959,100.4,32.3
"1087",42,69,32.4,659,453.1,36.7,2609.67058,102.5,32.3
"1088",42,70,38.5,666,470.7,38.8,2819.8387069,92.7,33.9
"1089",42,71,38.5,671,481.4,40.5,3083.7939373,96.7,34.4
"1090",42,72,39.1,677,491.1,41.8,3536.0040301,103,34.4
"1091",42,73,39.6,679,497,44.4,4566.923515,103.5,34.4
"1092",42,74,40.4,680,502.8,49.3,4404.5661468,108.4,35.8
"1093",42,75,42.8,682,507.7,53.8,4611.7461013,113.5,38.6
"1094",42,76,45,687,516.5,56.9,4516.1245838,116.7,42.6
"1095",42,77,46.4,690,521.4,60.6,5246.2347118,115.6,43.4
"1096",42,78,53.2,690,524.3,65.2,5945.467058,116.9,49.8
"1097",42,79,54.1,689,524.3,72.6,6671.592956,117.4,51.7
"1098",42,80,58.8,691,523.3,82.4,6793.1119678,114.7,55.3
"1099",42,81,62.3,686,518.4,90.9,7773.2325215,115.7,55.9
"1100",42,82,68,691,521.4,96.5,8012.2863151,113,64.3
"1101",42,83,78.8,700,525.3,99.6,8478.4412125,109.8,71
"1102",42,84,89.8,706,530.1,103.9,9333.0585246,105.7,81.7
"1103",42,85,92.3,708,532.1,107.6,9821.1266865,104.4,87.4
"1104",42,86,108.5,708,534,109.6,10482.508849,97,97.8
"1105",42,87,113.7,709,535,113.6,10974.561241,95.8,102.7
"1106",42,88,124.7,713,538,118.3,11369,91.9,112.9
"1107",42,89,130.1,715,539,124,12335,87.4,118.6
"1108",42,90,138.9,714,538.2,130.7,14308,88.3,129.5
"1109",42,91,150.3,721.2,544.5,136.2,14831,91.8,127
"1110",42,92,160,729.4,549.7,140.3,15082,93,155.1
"1111",43,63,26.1,3742,2548,30.6,1676.9589603,110.3,24.1
"1112",43,64,29,3805,2598.9,31,1797.1898085,105.5,25
"1113",43,65,28.9,3850,2639.2,31.5,1940.4213406,108.1,24.5
"1114",43,66,29.5,3878,2674.7,32.4,2107.6990424,109.9,24.7
"1115",43,67,29.6,3936,2730.4,33.4,2239.4302326,111.5,25
"1116",43,68,32.6,3952,2763.9,34.8,2448.5273598,109.2,26.3
"1117",43,69,32.8,3985,2808.1,36.7,2626.2599179,107.3,27
"1118",43,70,39.9,3924,2788.9,38.8,2825.9476744,99.8,28.3
"1119",43,71,41.6,3991,2859,40.5,3058.0454856,106.3,30.1
"1120",43,72,41.6,4054,2923.3,41.8,3350.7814637,111.5,29.9
"1121",43,73,40.8,4089,2972.2,44.4,3753.2934337,109.7,30.1
"1122",43,74,42.5,4137,3030.7,49.3,4088.8943228,114.8,31.3
"1123",43,75,45.3,4180,3085.4,53.8,4397.3125855,117.4,33.3
"1124",43,76,48.3,4233,3147.8,56.9,4805.0519836,121.7,36
"1125",43,77,49.6,4289,3212.1,60.6,5222.2007524,124.6,36.9
"1126",43,78,54.8,4333,3261.1,65.2,5800.3543092,127.3,41.4
"1127",43,79,57.3,4380,3317.7,72.6,6399.4175787,127.2,43.4
"1128",43,80,60.3,4591,3476,82.4,6868.8406293,130.4,46.3
"1129",43,81,63.7,4612,3503.9,90.9,7577.6798906,129.1,49.4
"1130",43,82,68.3,4651,3545.1,96.5,8047.1029412,131.4,56.3
"1131",43,83,79.1,4685,3582.6,99.6,8501.8891929,129,66.4
"1132",43,84,88.3,4717,3621.9,103.9,9367.5512996,125.1,75.4
"1133",43,85,92.5,4766,3668.9,107.6,9810.8372093,128.7,79.3
"1134",43,86,98.8,4800,3709.3,109.6,10592.860465,129,85.4
"1135",43,87,103.5,4855,3763,113.6,11367.565321,130.6,90.5
"1136",43,88,112.1,4895,3798,118.3,12228,125.3,94.4
"1137",43,89,121.5,4940,3832,124,12854,124.7,103.8
"1138",43,90,135,4963.4,3850.2,130.7,13857,121.8,115.6
"1139",43,91,137.4,5040.8,3912,136.2,14328,120.6,120.5
"1140",43,92,163.9,5113,3967.7,140.3,15820,121,135.8
"1141",44,63,29.5,10257,6807.7,30.6,1896.9264812,113.4,27
"1142",44,64,29.7,10401,6910.9,31,2043.8787782,110.7,27.3
"1143",44,65,29.5,10591,7067.3,31.5,2179.4474465,120.5,27.2
"1144",44,66,33.8,10714,7190.8,32.4,2331.5741201,106.1,30
"1145",44,67,34.4,10858,7333.6,33.4,2530.2701836,109,30.4
"1146",44,68,34.9,11013,7495.8,34.8,2721.7221198,108.4,30.9
"1147",44,69,34.4,11187,7606.7,36.7,2928.6971859,111.3,30.9
"1148",44,70,40.4,11196,7817.1,38.8,3185.3462679,106.4,34.3
"1149",44,71,42,11445,8056.5,40.5,3350.9263209,108.9,38.8
"1150",44,72,46.9,11644,8261.1,41.8,3570.319891,108.6,39.8
"1151",44,73,46.4,11853,8474.4,44.4,4029.8045378,110.4,39.9
"1152",44,74,47.5,12049,8682.8,49.3,4427.1966648,114.7,41
"1153",44,75,50.6,12293,8926,53.8,4954.9830835,116,43.6
"1154",44,76,53.3,12571,9194.3,56.9,5447.5837409,121.4,46.4
"1155",44,77,53.3,12801,9419.2,60.6,5970.1957829,124.2,47.9
"1156",44,78,59.1,13047,9646,65.2,6739.1081536,126.6,53.1
"1157",44,79,62.2,13380,9924.9,72.6,7525.613405,126.4,55.5
"1158",44,80,63.7,14228,10564.7,82.4,8363.8624228,129.7,60
"1159",44,81,66.9,14766,10960.4,90.9,9404.9470055,129,62.6
"1160",44,82,73.8,15280,11331.9,96.5,9983.4423154,131.2,69.4
"1161",44,83,84.1,15724,11655.2,99.6,10367.381063,126.4,79.6
"1162",44,84,93.8,15989,11856.9,103.9,11138.363184,117.2,90.2
"1163",44,85,102.1,16389,12077,107.6,11755.148882,115.9,95.1
"1164",44,86,105.5,16689,12300.9,109.6,11910.380181,113.7,101.2
"1165",44,87,114.4,16789,12353,113.6,12184.622144,105.8,110.2
"1166",44,88,128,16841,12390,118.3,12908,96.5,113.7
"1167",44,89,137,16991,12545,124,13687,94.5,127.2
"1168",44,90,145.7,17173,12679.4,130.7,14590,85.6,133.6
"1169",44,91,173.6,17538.9,12913.8,136.2,15187,79.6,146.5
