pincode,lat,lon,place
614904,-0.06448539,0.17685413,"Melaulur, Pattukkottai"
614905,-0.061744224,0.17956543,"Vadasseri, Vadaseri North"
614906,-0.06268564,0.17784691,"Nattuchalai, Nattuchalai"
614908,-0.07895752,0.17670035,"Kilaiyur, Thanjavur"
614908,-0.07895752,0.17670035,"T Kilaiyur, Thanjavur"
614909,-0.06187127,0.17706418,"Mannanagadu, Thamarankottai North"
614910,-0.06196392,0.17782974,"Kasankadu, Kasangadu"
614911,-0.07895752,0.17670035,"Kasanadupudur, Thanjavur"
614912,-0.065823436,0.18103409,"Poyyandankottai, Namburampatti"
614913,-0.06495002,0.18052125,"Pinnaiyur, Orathanadu (Mukthambalpuram)"
614914,-0.060777873,0.17660189,"Kalyanaodai, Thambikottai Melakkadu"
614915,-0.060965296,0.17828631,"Siramelkudi, Madurabashanipuram"
620001,-0.07378937,0.18432665,"Bheema Nagar, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Collectorate, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Ponnagar, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Ponniah School Building, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Pushpa Nagar, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Tiruchirappalli, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Tiruchirappalli Cantt, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Tiruchirappalli H O, Tiruchirappalli"
620001,-0.07378937,0.18432665,"Tiruchirappalli R S, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Chinnakadai Street, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Ramaswamy College, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Rock Fort, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Seethalakshmi, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Teppakulam, Tiruchirappalli"
620002,-0.074127406,0.18411851,"Tiruchirapalli Town Hall, Tiruchirappalli"
620002,-0.074127406,0.18411851,"West Chintamani, Tiruchirappalli"
620003,-0.0742861,0.18439531,"Salainagar, Tiruchirappalli"
620003,-0.0742861,0.18439531,"Woriyur, Tiruchirappalli"
620003,-0.0742861,0.18439531,"Woriyur Bazar, Tiruchirappalli"
620004,-0.07416957,0.18461084,"Golden Rock, Tiruchirappalli"
620004,-0.07416957,0.18461084,"Golden Rock Market, Tiruchirappalli"
620004,-0.07416957,0.18461084,"Golden Rock North, Tiruchirappalli"
620005,-0.0734636,0.18409967,"Kondayanpatti, Tiruchirappalli"
620005,-0.0734636,0.18409967,"Srinivasa Nagar, Tiruchirappalli"
620005,-0.0734636,0.18409967,"Thiruvanaikoil, Tiruchirappalli"
620006,-0.073559456,0.18464851,"Annamandapam, Tiruchirappalli"
620006,-0.073559456,0.18464851,"Ranganagar, Tiruchirappalli"
620006,-0.073559456,0.18464851,"Srirangam H O, Tiruchirappalli"
620006,-0.073559456,0.18464851,"Srirangam North, Tiruchirappalli"
620006,-0.073559456,0.18464851,"Srirangam West, Tiruchirappalli"
620007,-0.07328497,0.18453121,"Tiruchi Air Port, Tiruchirappalli"
620008,-0.073525764,0.18388367,"Clock Tower, Tiruchirappalli"
620008,-0.073525764,0.18388367,"Senkulam, Tiruchirappalli"
620008,-0.073525764,0.18388367,"Tiruchi East, Tiruchirappalli"
620008,-0.073525764,0.18388367,"Tiruchi Fort, Tiruchirappalli"
620008,-0.073525764,0.18388367,"Varaganeri, Tiruchirappalli"
620009,-0.07424785,0.18379498,"Ramjeenagar, Tiruchirappalli"
620010,-0.074108504,0.18283653,"Industrial Colony Trichy, Tiruchirappalli"
620011,-0.07306874,0.18436122,"Melakalkandarkottai, Thiruverumbur"
620012,-0.07279405,0.18424511,"Crawford Colony, Thiruverumbur"
620012,-0.07279405,0.18424511,"Edamalaipattipudur, Thiruverumbur"
620013,-0.071547,0.18391061,"Tiruverambur, Thuvakudi"
620014,-0.072838105,0.18468261,"Administrative Office Bhel, Thiruverumbur"
620014,-0.072838105,0.18468261,"Bhel, Thiruverumbur"
620014,-0.072838105,0.18468261,"Boiler Project, Thiruverumbur"
620015,-0.07239952,0.18450665,"Trichy, Thiruverumbur"
620016,-0.072471224,0.18390822,"Oradance Estate, Thiruverumbur"
620017,-0.072752796,0.18375301,"Tennur, Thiruverumbur"
620017,-0.072752796,0.18375301,"Tennur East, Thiruverumbur"
620018,-0.07219753,0.18379235,"Thillainagar, Krishnasamudram"
620019,-0.073080905,0.18392539,"Pappakurichi Kattur, Tiruchirappalli"
620020,-0.072812535,0.18249798,"Jamal Mohamed College, Thiruverumbur"
620020,-0.072812535,0.18249798,"Khajamalai Colony, Thiruverumbur"
620020,-0.072812535,0.18249798,"Khajanagar, Thiruverumbur"
620020,-0.072812535,0.18249798,"Mannarpuram, Thiruverumbur"
620020,-0.072812535,0.18249798,"Subramaniapuram, Thiruverumbur"
620021,-0.07234374,0.18249273,"K K Nagar Metre Factory R, Navalpattu"
620022,-0.07242571,0.18352532,"Thuvagudimalai, Navalpattu"
620051,-0.07184593,0.18248367,"Manikandam, Thuvakudi"
620052,-0.07110118,0.18305969,"Asoor, Palaganangudy"
620101,-0.074710436,0.1850636,"Mutharasanallur, Tiruchirappalli"
620102,-0.07496314,0.18397856,"Somarasampettai, Somarasampettai"
621001,-0.07697889,0.19081402,"Erakudi, Mettupalayam"
621002,-0.07369746,0.1922884,"Kirambur, Thuraiyur"
621003,-0.07747113,0.19192243,"Kottapalayam, Uppiliapuram"
621004,-0.07414864,0.18941951,"Kottatur, Tiruchirappalli"
621005,-0.07362986,0.18607068,"Manachanallur, Manachanallur"
621005,-0.07362986,0.18607068,"Manachanallur North, Manachanallur"
621006,-0.07430731,0.18756557,"Pulivalam, Tiruchirappalli"
621007,-0.07355651,0.18867373,"Puthanampatti, Tiruchirappalli"
621008,-0.075684845,0.19159627,"Sikkal Thambur, Tiruchirappalli"
621009,-0.07421638,0.18685317,"Thiruvellari, Tiruchirappalli"
621010,-0.07473239,0.1900928,"Turaiyur Bazar, Thuraiyur"
621010,-0.07473239,0.1900928,"Turaiyur Bus Stand, Thuraiyur"
621010,-0.07473239,0.1900928,"Turaiyur Extension, Thuraiyur"
621010,-0.07473239,0.1900928,"Turaiyur H O Trichy, Thuraiyur"
621011,-0.07611244,0.19210124,"Uppidamangalam, Uppiliapuram"
621012,-0.07740666,0.19361639,"Vyrichettipalayam, Uppiliapuram"
621014,-0.075260945,0.18901372,"Pagalavadi, Pagalavadi"
621015,-0.078008406,0.19150019,"Panchaperumalpatti, Uppiliapuram"
621016,-0.07585026,0.18968749,"Perumalpalayam, Singalandapuram"
621017,-0.07517761,0.18999624,"Chenguttupatti, Thuraiyur"
621017,-0.07517761,0.18999624,"Sengattapatti, Thuraiyur"
621018,-0.07573633,0.1936171,"Sobanapuram, Uppiliapuram"
621019,-0.07576751,0.19061422,"T Pudupalayam, Tiruchirappalli"
621019,-0.07576751,0.19061422,"T Ranganathapuram, Tiruchirappalli"
621020,-0.07572823,0.19006681,"Murungaipatti, Tiruchirappalli"
621021,-0.07505328,0.18857074,"Thinnanur, Tiruchirappalli"
621022,-0.07635167,0.19145131,"Okkarai, Uppiliapuram"
621023,-0.07418946,0.19013214,"Nagalapuram, Nagalapuram"
621101,-0.07264285,0.1916089,"Ammapalayam, Ammapalayam"
621102,-0.06589167,0.18693542,"Annamangalam, Melathiruppanthuruthi"
621103,-0.07318351,0.19401813,"Arumbavur, Arumbavur"
621104,-0.07502726,0.18944478,"Chettikulam, Tiruchirappalli"
621105,-0.07223698,0.18636012,"Irungalur, Irungalur"
621106,-0.07356769,0.18628788,"Kolakalnatham, Tiruchirappalli"
621107,-0.07186913,0.19158745,"Kurumbalur, Kurumbalur"
621108,-0.06760656,0.19395351,"Labbaikudikadu, Labbaikudikadu"
621109,-0.074521706,0.18587756,"Padalur, Tiruchirappalli"
621110,-0.07325171,0.19503903,"Poolambadi, Poolambadi"
621111,-0.075120926,0.17763996,"Purathagudi, Tiruchirappalli"
621112,-0.07290725,0.18616009,"Samayapuram, S. Kannanur"
621113,-0.07036062,0.19012523,"Siruvachur, Siruvacher"
621114,-0.07638202,0.19041324,"T Kalathur, Tiruchirappalli"
621115,-0.07507708,0.19157887,"Valikondapuram, Tiruchirappalli"
621116,-0.07170502,0.19355202,"Veppanthatti, Veppanthattai north"
621117,-0.06941297,0.19458747,"V Kalathur, Alathur"
621118,-0.077469565,0.1780405,"Nakkalalem, Tiruchirappalli"
621120,-0.07256887,0.18975663,"Bommanapadi, Irur"
621121,-0.07368938,0.19133782,"Ladapuram, Ladapuram east"
621126,-0.07339319,0.18660998,"Naranmangalam, Tiruchirappalli"
621127,-0.073108084,0.18687582,"Kilapuliyur, Tiruchirappalli"
621127,-0.073108084,0.18687582,"Natham Balasmudram, Tiruchirappalli"
621128,-0.074313305,0.18538022,"Karai, Tiruchirappalli"
621129,-0.0696751,0.19300437,"Thevaiyur, Thevaiyur north"
621132,-0.0724878,0.18729615,"Konalai, Konalai"
621201,-0.07771798,0.18661499,"Arts College, Musiri"
621202,-0.09119886,0.17525887,"Ayyampalayam, Ayyampalayam"
621203,-0.07485266,0.18588758,"Balasamudram, Manachanallur"
621205,-0.0740445,0.18509936,"Jambunathapuram, Tiruchirappalli"
621206,-0.07664294,0.18905449,"Kannanur, S. Kannanur"
621208,-0.07920838,0.18836522,"Kolakudi Manmedu, Kolakudi"
621209,-0.07896548,0.1872456,"Manamedu, Manamedu"
621210,-0.07808471,0.19079208,"Mettupalayam Trichy, Mettupalayam"
621212,-0.070857264,0.19221687,"Madanagopalapuram, Perambalur"
621212,-0.070857264,0.19221687,"Perambalur, Perambalur"
621213,-0.075300165,0.18573642,"Sirugambur, Tiruchirappalli"
621214,-0.077621736,0.1896298,"Thathiengarpet, Thathaiyangarpet"
621215,-0.07999076,0.18810606,"Thottayam, Thottiyam"
621216,-0.077469565,0.1780405,"Bikshandarkoil, Tiruchirappalli"
621217,-0.075398706,0.18617606,"Thandalaiputtur, Balakrishnampatti"
621218,-0.07264898,0.18549752,"Valady, Tiruchirappalli"
621219,-0.07505182,0.19053864,"Yesanai, Thuraiyur"
621220,-0.06981669,0.1918602,"Thoramangalam, Thoramangalam"
621221,-0.076602556,0.18664837,"Amur, Sirugamani"
621224,-0.079022974,0.19029665,"Urakkarai, Mettupalayam"
621229,-0.081054576,0.18770552,"Natham, Krishnarayapuram"
621302,-0.078594714,0.18691182,"Elangakurichi, Kulithalai"
621303,-0.0792578,0.18693209,"Inamkolathur R S, Kulithalai"
621304,-0.07915676,0.18662477,"Kallupatti Murungapuri, Kulithalai"
621305,-0.07876834,0.18666768,"Kovilpatti Trichy, Kulithalai"
621306,-0.07858066,0.1814599,"Manaparai, Manapparai"
621306,-0.07858066,0.1814599,"Manaparai R S, Manapparai"
621307,-0.09523572,0.16005635,"Manjampatti, Chettiarpatti"
621309,-0.077469565,0.1780405,"Puludipatti, Tiruchirappalli"
621311,-0.07869109,0.1871686,"Tharangampatti, Kulithalai"
621312,-0.077469565,0.1780405,"Thaigesar Alai, Tiruchirappalli"
621313,-0.07835663,0.18305206,"Thogamalai, Thogamalai"
621314,-0.07902556,0.17683578,"Thuvarankurichi, T.idayapatti"
621315,-0.08149503,0.18095803,"Vaiyampatti, Vaiyampatti"
621316,-0.07634801,0.18050933,"Viralimalai, Viralimalai"
621317,-0.078786455,0.1876967,"Valandu, Mullipadi"
621601,-0.07177213,0.18514538,"Lalgudi H O, Lalgudi"
621651,-0.06958281,0.18798351,"Kallakudi, Kallakudi"
621652,-0.068822645,0.18842244,"Kallakudi Noth, Kallakudi"
621701,-0.07176913,0.18525457,"Ambapur, Lalgudi"
621702,-0.07116377,0.18489122,"Ambil, Lalgudi"
621703,-0.07202859,0.18591714,"Angarai, Puvalur"
621704,-0.06745351,0.18961573,"Ariyalur Bazar, Ariyalur"
621704,-0.06745351,0.18961573,"Ariyalur Cement Factory, Ariyalur"
621704,-0.06745351,0.18961573,"Ariyalur Trichy, Ariyalur"
621705,-0.06563532,0.1893847,"Kallankurichi, Periyathirukonam"
621707,-0.072220266,0.184968,"Kilapaluvur, Lalgudi"
621708,-0.067815684,0.19073772,"Kunnam Trichy, Periavenmani west"
621709,-0.07594182,0.18269682,"Mathur-Trichy, Mathur"
621710,-0.064416096,0.19176054,"Ponparappi, Ponparappi"
621711,-0.07008431,0.18614125,"Pullambadi, Pullampadi"
621712,-0.07102966,0.18599892,"Puvalur, Puvalur"
621713,-0.07204511,0.1853168,"Rajajinagar Tiruchy, Lalgudi"
621714,-0.06569004,0.19162822,"Sendurai, Irumbilikurichi"
621715,-0.077469565,0.1780405,"Tirumanur, Tiruchirappalli"
621716,-0.073596254,0.18530536,"Tungapuram, Tiruchirappalli"
621717,-0.07397633,0.18558931,"Veppur Trichur, Tiruchirappalli"
621718,-0.065347694,0.19364691,"Rayambaram, Adhanakurichi"
621719,-0.06472308,0.19338799,"Asaveerankudikadu, Tular"
621722,-0.06886602,0.18599582,"Viragalur, Lalgudi"
621729,-0.070948854,0.1851778,"Lalgudi, Lalgudi"
621801,-0.062333412,0.19335032,"Andimadam, Andimadam"
621802,-0.061168175,0.18996811,"Jayankondacholapuram, Jayankondam"
621802,-0.061168175,0.18996811,"Jayankondacholapuram West, Jayankondam"
621803,-0.07165284,0.1854701,"Kallathur Thandalai, Lalgudi"
621805,-0.060518917,0.19284272,"Vardajampettai, Varadarajanpettai"
621806,-0.06308216,0.19211078,"Variyankaval, Variyankaval"
621851,-0.077469565,0.1780405,"Tirumalaivadi, Tiruchirappalli"
621853,-0.07093629,0.18534136,"Ilandaikudam, Lalgudi"
622001,-0.07182181,0.17695713,"Ambalpuram, Pudukkottai"
622001,-0.07182181,0.17695713,"Bhuvaneswari Nagar, Pudukkottai"
622001,-0.07182181,0.17695713,"Gandhi Nagar, Pudukkottai"
622001,-0.07182181,0.17695713,"Ganesh Nagar, Pudukkottai"
622001,-0.07182181,0.17695713,"Machuvadi, Pudukkottai"
622001,-0.07182181,0.17695713,"Pillithannerpandal, Pudukkottai"
622001,-0.07182181,0.17695713,"Podukottai, Pudukkottai"
622001,-0.07182181,0.17695713,"Pudukkottai, Pudukkottai"
622001,-0.07182181,0.17695713,"Pudukkottai East, Pudukkottai"
622001,-0.07182181,0.17695713,"Pudukkottai Public Office, Pudukkottai"
622001,-0.07182181,0.17695713,"Santhanathapuram, Pudukkottai"
622002,-0.07221763,0.17669487,"Tirugokarnam, Pudukkottai"
622003,-0.07186824,0.17728567,"Rajagopalapuram, Pudukkottai"
622003,-0.07186824,0.17728567,"Tiruvappur, Pudukkottai"
622004,-0.072431326,0.17697382,"Pudukkottai Ind Estate, Pudukkottai"
622005,-0.07236554,0.17735386,"Collectorate, Pudukkottai"
622009,-0.07188565,0.17538786,"Thanjur, Pudukkottai"
622009,-0.07188565,0.17538786,"Tirumayanur, Pudukkottai"
622052,-0.07068648,0.1779623,"Vadavalam, Vadavalam"
622053,-0.071483076,0.17716527,"Namanasamudram, Pudukkottai"
622054,-0.075369604,0.17694616,"Karaiyur, Karaiyur"
622055,-0.07669263,0.17703915,"Maravamadurai, Maravamadurai"
622056,-0.07188565,0.17538786,"Melathanjair, Pudukkottai"
622101,-0.07364976,0.17897034,"Annavasal, Annavasal"
622102,-0.07523542,0.17972517,"Illupur, Iluppur"
622103,-0.073205374,0.17704964,"Muckanamalaipatti, Pudukkottai"
622104,-0.07380795,0.177284,"Vayalogam, Vayalogam"
622105,-0.072704434,0.1791079,"Narthamalai, Narthamalai"
622106,-0.07469167,0.17741823,"Kudimiamalai, Kudumiyamalai"
622107,-0.07523618,0.17825294,"Perambur, Perambur"
622108,-0.07296729,0.17764282,"Virapatti, Pudukkottai"
622201,-0.07079338,0.17395735,"Arimalam, Arimalam"
622202,-0.072772376,0.17665577,"Kilanilai, Pudukkottai"
622203,-0.06955611,0.17880511,"Perungalur, Perungalur"
622204,-0.07284278,0.1761117,"Yembal, Pudukkottai"
622205,-0.0694775,0.1754756,"Vennavalkudi, Vennavalkudi"
622206,-0.073335834,0.17634368,"Odayalipatti, Pudukkottai"
622207,-0.070872396,0.17927623,"Andakulam, Senaiyakkudi"
622208,-0.07377481,0.17651987,"Kummangudi, Kodandaramapuram"
622210,-0.06872881,0.18075156,"Addanakottai, Sothupalai"
622211,-0.0632509,0.17742443,"Okkur Perundamarai, Pattukkottai"
622212,-0.069857396,0.17788577,"Kulavaipatti, Kulavaipatti"
622213,-0.0726516,0.17501688,"Chokkanathapatti, Kottaiyur"
622213,-0.0726516,0.17501688,"Sokknathapatti, Kottaiyur"
622301,-0.06906461,0.1763916,"Alangudi, Alangudi"
622302,-0.06611398,0.17887807,"Karambakudi, Karambakkudi"
622303,-0.07188565,0.17538786,"Tiruvarankulam, Pudukkottai"
622304,-0.06747771,0.1760776,"Vadakadu, Vadakadu"
622305,-0.07085297,0.17589378,"Vallathirkottai, Vallathirakottai"
622306,-0.06824161,0.17822528,"Malaiyur, Pudukkottai"
622307,-0.06805008,0.17707396,"Ponnanviduthi, Ponnamaravathi"
622309,-0.07043389,0.17702866,"Vambam Colony, Pudukkottai"
622310,-0.07013092,0.1759286,"Venkatakulam, Venkatakulam"
622311,-0.06999708,0.17679858,"Kothakottai, Kothakottai"
622312,-0.071058035,0.1764996,"Vamban, Pudukkottai"
622313,-0.069197536,0.17764974,"Mangottai, Alangudi"
622314,-0.06732681,0.17930007,"Pallavarampatti, Karambakkudi"
622315,-0.07109574,0.17715478,"Sooranviduthi, Pudukkottai"
622316,-0.07167225,0.1763525,"Puvarasakudi, Pudukkottai"
622317,-0.07128544,0.17628717,"Kaikurichi, Kaikurichi"
622401,-0.072112,0.17647362,"Koppanapatti, Pudukkottai"
622402,-0.075179435,0.1758511,"Kulipirai, Kulipirai"
622403,-0.07212098,0.1761465,"Melasivapuri, Pudukkottai"
622404,-0.071720086,0.17662668,"Nachandupatti, Pudukkottai"
622405,-0.07704095,0.17400646,"Nerkuppai, Nerkuppai"
622406,-0.07152989,0.17547631,"Panayapatti, Pudukkottai"
622407,-0.07700708,0.1749444,"Ponnamaravath, Ponnamaravathi"
622408,-0.07168267,0.17597055,"Pudupatti Pudukkottai, Pudukkottai"
622409,-0.074968055,0.17442727,"Rangiem, Tirukolakudi"
622410,-0.0764763,0.17433047,"Ulagampatti, Ulagampatti"
622411,-0.0720236,0.17565346,"Valayapatti Pdk, Pudukkottai"
622412,-0.07392298,0.17516065,"Virachilai, Neikonam"
622413,-0.0739468,0.17434359,"Pulankurichi, Kannanoor I Bit"
622414,-0.072513826,0.1759932,"Tirukalambur, Pudukkottai"
622415,-0.073016584,0.17584372,"Kuruvikondanpatti, Pudukkottai"
622416,-0.07607723,0.1747098,"V Pudur, Poolankuruchi"
622416,-0.07607723,0.1747098,"Varapurpudur, Poolankuruchi"
622417,-0.075229354,0.17442489,"Sevvur, Nerkuppai"
622419,-0.07374458,0.17559195,"Vendanpatti, Pudukkottai"
622420,-0.07434207,0.17604542,"Melapanaiyur, Melappanaiyur"
622421,-0.07319566,0.1754129,"Lambalakudi, Lembalakudi"
622501,-0.071802445,0.17766523,"Cauverynagar, Pudukkottai"
622502,-0.07281947,0.18094015,"Keeranur Pudukottai, Keeranur"
622503,-0.07374722,0.17350769,"Konapet, Kanadukathan"
622504,-0.071573764,0.17793107,"Kulathur Pudukkottai, Pudukkottai"
622505,-0.06805676,0.16847515,"Ramachandrapuram, Thiruppunavasal"
622506,-0.07201677,0.17388248,"Rayavaram, Rayavaram"
622507,-0.07311359,0.17437482,"Tirumayam, Tirumayam"
622508,-0.07043548,0.18109179,"Kunnandarkoil, Kunnandarkovil"
622509,-0.07241662,0.17550063,"Tekkattur, Thekkattur"
622509,-0.07241662,0.17550063,"Thekkattur, Thekkattur"
622510,-0.07188565,0.17538786,"Mathur Keeranur, Pudukkottai"
622511,-0.07122562,0.17852211,"Puthambur, Puthambur"
622512,-0.07244612,0.1784463,"Vellanur, Vellanur"
622513,-0.07390401,0.1817615,"Mandaiyur, Mandaiyur"
622514,-0.07188565,0.17538786,"Hiradayapuram, Pudukkottai"
622515,-0.07235504,0.17773485,"Mathur Ind Est Pudukkotta, Pudukkottai"
623001,-0.07357768,0.17093992,"Kallukatti, Senjai"
623001,-0.07357768,0.17093992,"Muthupattinam, Senjai"
623001,-0.07357768,0.17093992,"Senjai, Senjai"
623002,-0.073071085,0.17119741,"Sekkalai, Karaikkudi"
623003,-0.07279678,0.17108059,"Alagappapuram H O, Karaikkudi"
623004,-0.07278623,0.17146206,"Alagappa Engg College, Karaikkudi"
623005,-0.072823845,0.17010188,"Devakottai Road, Devakottai"
623006,-0.072567426,0.16933203,"Cecri Campus, Devakottai"
623101,-0.07364295,0.17302585,"Athangudi, Athangudi"
623102,-0.07210136,0.16465521,"Chettinad, Ramanathapuram"
623103,-0.07273202,0.1734221,"Kanadukathan, Kanadukathan"
623104,-0.07231938,0.1738677,"Kadanur, Kanadukathan"
623104,-0.07231938,0.1738677,"Kandanur, Kanadukathan"
623105,-0.07231464,0.17351961,"Kothamangalam, Kanadukathan"
623106,-0.0727591,0.17244291,"Kottaiyur, Kottaiyur"
623107,-0.07246855,0.172925,"Pallathur, Pallathur"
623108,-0.07139113,0.17175102,"Poduvayal, Puduvayal"
623109,-0.071317814,0.1724112,"Peerkalaikadu, Puduvayal"
623110,-0.07072661,0.17091584,"Mitravayal, Periakottakudi"
623111,-0.07217327,0.17155433,"Nemthanpatti, Karaikkudi"
623201,-0.07210136,0.16465521,"Athikadu Thekkur, Ramanathapuram"
623202,-0.07212822,0.17117143,"Ariyakudi, Kanadukathan"
623203,-0.07629208,0.173033,"Kandavarayanpatti, Tirupathur"
623204,-0.07846307,0.16536379,"Kandramanickam, Manamadurai"
623205,-0.07534855,0.17306042,"Kilasevalpatti, Tirupathur"
623206,-0.07397705,0.17253137,"Kunnakudi, Kunnakudi"
623207,-0.07399225,0.17198658,"Nachiapuram, Oyyakondansiruvayal"
623208,-0.07389821,0.1713841,"O Siruvayal, Ilankudi"
623209,-0.0744051,0.1711266,"S M Hospital, Alangudi"
623210,-0.0765598,0.17146015,"Tirukkoshiyur, Tirupathur"
623211,-0.07517988,0.1712029,"Arumuga Nagar, Veliyathur"
623211,-0.07517988,0.1712029,"Tirupattur Bus Stand, Veliyathur"
623211,-0.07517988,0.1712029,"Tiruppattur Ramnad, Veliyathur"
623212,-0.07527354,0.1718049,"Viramathi, Tirupathur"
623213,-0.07210136,0.16465521,"Sathurusankarakottai, Ramanathapuram"
623214,-0.07487301,0.17222977,"Siravayal, Siravayal"
623215,-0.07478822,0.17326236,"Sirukundalpatti, Tirupathur"
623216,-0.0768076,0.17250252,"Kottaiyiruppu, Tirupathur"
623217,-0.076106995,0.1736815,"Mahibalanpatti, Vaiakalathur"
623301,-0.07241912,0.17068958,"Amaravathi Pudur, Devakottai"
623302,-0.07187429,0.16827822,"Devakkottai Palace, Devakottai"
623302,-0.07187429,0.16827822,"Devakottai H O, Devakottai"
623302,-0.07187429,0.16827822,"Devakottai South, Devakottai"
623302,-0.07187429,0.16827822,"Devakottai West, Devakottai"
623302,-0.07187429,0.16827822,"Karudavoorani, Devakottai"
623302,-0.07187429,0.16827822,"Silambani, Devakottai"
623303,-0.07231678,0.16834521,"Devakottai Extn, Devakottai"
623304,-0.077785596,0.17133331,"Eriyur, Eriyur"
623305,-0.07453902,0.17031264,"Kallal, Kallal"
623306,-0.07343262,0.17017317,"Kallupatti, Sannavanam"
623307,-0.07282805,0.17195415,"Managiri, Karaikkudi"
623308,-0.07190152,0.16931367,"Mangalakudi, Devakottai"
623309,-0.07336411,0.16864634,"Oriyur, Devakottai"
623310,-0.07058906,0.16521502,"Pattamangalam R, Arunuthimangalam"
623311,-0.07199018,0.17013335,"Periuakarai, Devakottai"
623312,-0.072642475,0.16862631,"Puliyal, Vagaigudi"
623313,-0.07542967,0.17022896,"Sambanur, Sambanur"
623314,-0.07322889,0.1695137,"Shanmuganathapuram, Devakottai"
623315,-0.07210136,0.16465521,"Vellayapuram, Ramanathapuram"
623317,-0.071064785,0.16945457,"Hanumanthakuddi, Theralappur"
623318,-0.06972979,0.16970778,"Kannangudi, Kannangudi"
623319,-0.07350241,0.17164564,"Kovilur, Kovilur"
623320,-0.073381,0.17202377,"Kuthalur, Karaikkudi"
623321,-0.0733407,0.17147732,"Nesal, Karaikkudi"
623401,-0.07282079,0.1658783,"Anandur, Anandur"
623402,-0.07210136,0.16465521,"Chinnakeeramangalam, Ramanathapuram"
623403,-0.07130319,0.16809964,"Nadambakkam, Pagayani Pirandani"
623403,-0.07130319,0.16809964,"Nambuthalai, Pagayani Pirandani"
623404,-0.07261397,0.16965985,"Pandugudi, Devakottai"
623404,-0.07261397,0.16965985,"Panickanadar, Devakottai"
623404,-0.07261397,0.16965985,"Panickanadar, Devakottai"
623405,-0.078543566,0.1664002,"Sarakeni, Manamadurai"
623406,-0.07229588,0.16910672,"Sundarapandiapatinam Rmd, Devakottai"
623407,-0.070376635,0.16673303,"Tiruvadanai, Thiruvadanai"
623408,-0.07280508,0.16683412,"Tiruvegampet, Manamadurai"
623409,-0.06863977,0.16592312,"Tondi, Thondi"
623410,-0.06908777,0.16816854,"Anjukottai, Anjukottai"
623501,-0.072190344,0.15944004,"Ramanathapuram Bazaar, Ramanathapuram"
623501,-0.072190344,0.15944004,"Ramanathapuram H O, Ramanathapuram"
623501,-0.072190344,0.15944004,"Ramanathapuram Public Off, Ramanathapuram"
623501,-0.072190344,0.15944004,"Ramanathapuram West, Ramanathapuram"
623502,-0.07196087,0.15970516,"Achunthanvayal, Ramanathapuram"
623512,-0.07483389,0.15848064,"Alangankulam, Utrakosamangai"
623513,-0.071302615,0.16072011,"Chittarkottai, Chittrakkottai"
623515,-0.07470889,0.15701461,"Eruvadi Ramnad, Ervadi"
623516,-0.071890466,0.16024685,"Irumeni, Ramanathapuram"
623517,-0.07351431,0.15790033,"Kilakarai, Keelakarai"
623517,-0.07351431,0.15790033,"Kilakarai West, Keelakarai"
623518,-0.067058675,0.15768719,"Mandapam, Mandapam"
623519,-0.06843155,0.15754771,"Mandapam Camp, Mandapam"
623520,-0.07289857,0.16000271,"Marine Fisheries, Ramanathapuram"
623521,-0.06556017,0.15746546,"Pamban, Pamban"
623522,-0.074401945,0.15998983,"Panaikulam, Ariyakudi"
623524,-0.06960802,0.15817785,"Pudumadam, Pudumadam"
623525,-0.07132509,0.16360259,"Rajasingamangalam, R.S.Mangalam"
623526,-0.063174546,0.15696216,"Rameswaram, Rameswaram"
623526,-0.063174546,0.15696216,"Rameswaram R S, Rameswaram"
623527,-0.07881528,0.15941167,"Chattirakudi, Paramakudi"
623528,-0.07587231,0.1572144,"Sikkal Ramnad, Ramanathapuram"
623529,-0.07210136,0.16465521,"Thangachimadam, Ramanathapuram"
623530,-0.07282187,0.1607616,"Toruvalur, Toruvalur"
623531,-0.07084921,0.16282845,"Tirupalakudi, Tiruppalaikkudi"
623532,-0.07228244,0.15813804,"Tiruppapullani, Rajasuriamadai"
623533,-0.07210136,0.16465521,"Tiruttarakosamangai, Ramanathapuram"
623534,-0.07157549,0.15953135,"Uchipulli, Ramanathapuram"
623535,-0.07269768,0.1592362,"Kenikarai, Ramanathapuram"
623535,-0.07269768,0.1592362,"Ramanathapuram Bus Stand, Ramanathapuram"
623535,-0.07269768,0.1592362,"Velipatnam, Ramanathapuram"
623536,-0.06997873,0.15889096,"Perungulam, Perungulam"
623537,-0.07294393,0.16239595,"Pottagavayal, Pottagavayal"
623538,-0.07721251,0.1662519,"Sanaveli, Manamadurai"
623539,-0.07069333,0.16005158,"Athiyuthu, Terbhogi"
623543,-0.07114692,0.15892243,"Valantharavai, Kusavankudi"
