date,latitude,longitude,depth,magnitude
1970-08-01T00:08:00.000Z,-1.486,-72.556,644.8,7.5
1970-08-11T17:22:00.000Z,-14.097,166.57,39.7,7.5
1970-08-31T00:46:00.000Z,52.349,151.616,649.5,7.3
1970-11-01T01:53:00.000Z,-4.907,145.469,8.3,7.1
1970-12-10T12:34:00.000Z,-4.079,-80.66,19.5,7.1
1971-01-04T01:35:00.000Z,-55.639,-2.466,27,7.1
1971-01-10T15:17:00.000Z,-3.233,139.743,55.2,7.7
1971-02-04T23:33:00.000Z,0.551,98.665,59.9,7.1
1971-05-02T13:08:00.000Z,51.433,-177.246,19.5,7.1
1971-06-18T04:00:00.000Z,-25.423,-69.051,90.3,7.2
1971-07-09T10:03:00.000Z,-32.558,-71.085,59,7.8
1971-07-14T13:11:00.000Z,-5.519,153.904,44.5,8
1971-07-14T14:41:00.000Z,-5.604,153.768,55.7,7.1
1971-07-19T07:14:00.000Z,-5.751,153.861,30.9,7.1
1971-07-26T08:23:00.000Z,-4.889,153.182,37,8.1
1971-07-27T09:02:00.000Z,-2.827,-77.36,93.6,7.3
1971-08-02T14:24:00.000Z,41.378,143.456,54,7.2
1971-09-06T01:35:00.000Z,46.557,141.189,17.4,7.3
1971-11-21T13:57:00.000Z,-11.881,166.624,114.7,7.1
1971-11-25T03:35:00.000Z,52.811,159.174,116.2,7.4
1971-12-15T16:29:00.000Z,56.023,163.173,21.8,7.8
1972-01-24T05:17:00.000Z,-13.231,166.371,51.5,7.1
1972-01-25T10:06:00.000Z,22.55,122.325,10,7.5
1972-02-15T07:29:00.000Z,-11.432,166.408,106.4,7.3
1972-02-29T17:23:00.000Z,33.375,140.881,58.7,7.5
1972-03-30T13:34:00.000Z,-25.744,179.632,496.2,7.3
1972-04-26T03:30:00.000Z,13.388,120.312,29.7,7.2
1972-04-29T07:32:00.000Z,-5.139,154.227,408.8,7.2
1972-05-23T03:45:00.000Z,-17.83,-175.014,224.6,7.2
1972-06-11T23:41:00.000Z,3.861,124.23,329.5,7.8
1972-07-31T04:45:00.000Z,56.695,-136.096,7.7,7.6
1972-08-18T06:44:00.000Z,-6.003,152.929,15.4,7.1
1972-12-02T08:19:00.000Z,6.461,126.654,82.7,7.4
1972-12-04T18:16:00.000Z,33.332,140.713,70.8,7.3
1973-01-31T05:01:00.000Z,18.455,-102.961,37.3,7.6
1973-02-06T18:37:00.000Z,31.361,100.503,5.9,7.4
1973-02-28T14:37:00.000Z,50.484,156.624,59.9,7.1
1973-06-17T10:55:00.000Z,43.223,145.741,43.6,7.8
1973-06-24T09:43:00.000Z,43.358,146.424,30.5,7.3
1973-08-28T16:50:00.000Z,18.233,-96.607,80.5,7.3
1973-09-29T07:44:00.000Z,41.906,130.976,569.9,7.8
1973-10-06T22:07:00.000Z,-60.95,-21.628,15,7.5
1973-12-28T21:41:00.000Z,-14.509,166.776,23.5,7.3
1974-01-02T18:42:00.000Z,-22.448,-68.324,120.7,7.1
1974-01-10T15:51:00.000Z,-14.526,166.959,53.6,7.1
1974-02-01T06:30:00.000Z,-7.404,155.946,35.8,7.3
1974-02-01T10:12:00.000Z,-7.212,155.735,34.6,7.4
1974-07-03T06:26:00.000Z,-29.152,-175.817,3.7,7.4
1974-07-05T02:30:00.000Z,45.185,93.938,15.8,7.3
1974-07-13T08:18:00.000Z,7.737,-77.63,3,7.2
1974-07-30T12:12:00.000Z,36.369,70.734,210.2,7.1
1974-08-11T08:13:00.000Z,39.377,73.8,2.8,7.1
1974-08-18T17:44:00.000Z,-38.432,-73.462,8.7,7.1
1974-10-03T21:21:00.000Z,-12.253,-77.523,35.8,8.1
1974-10-23T13:14:00.000Z,-8.446,154.142,35.1,7.1
1974-11-09T20:59:00.000Z,-12.526,-77.633,7.2,7.1
1974-11-30T06:05:00.000Z,30.68,138.357,424,7.1
1975-02-02T16:43:00.000Z,53.033,173.594,13.1,7.1
1975-05-10T21:27:00.000Z,-38.214,-73.001,29.5,7.7
1975-05-26T16:11:00.000Z,35.971,-17.646,4.2,7.9
1975-06-29T17:37:00.000Z,38.731,130.086,555.8,7.1
1975-07-20T21:37:00.000Z,-6.612,155.095,61.1,7.5
1975-07-21T02:54:00.000Z,-7.083,155.212,45.3,7.3
1975-10-11T21:35:00.000Z,-24.906,-175.111,20.8,7.4
1975-10-31T16:28:00.000Z,12.537,125.999,51.1,7.5
1975-11-01T09:17:00.000Z,13.85,144.811,108,7.1
1975-11-29T22:47:00.000Z,19.452,-155.034,2.1,7.5
1975-12-26T23:56:00.000Z,-16.241,-172.364,15,7.7
1976-01-01T09:29:00.000Z,-28.711,-177.426,49.2,7.3
1976-01-14T23:56:00.000Z,-29.212,-177.635,42.2,7.8
1976-01-15T00:47:00.000Z,-29.112,-177.396,35.8,7.9
1976-01-21T18:05:00.000Z,44.78,149.144,37.6,7.2
1976-02-04T17:01:00.000Z,15.298,-89.145,12.7,7.5
1976-03-24T12:46:00.000Z,-29.875,-177.695,28.4,7.1
1976-05-05T11:52:00.000Z,-29.845,-177.639,58.5,7.1
1976-06-03T23:44:00.000Z,-5.093,153.58,79.2,7.2
1976-06-26T02:18:00.000Z,-4.524,140.104,2.8,7.2
1976-07-12T03:41:00.000Z,7.374,-78.07,17.2,7.3
1976-07-28T02:42:00.000Z,39.605,117.889,16.9,7.6
1976-08-16T23:11:00.000Z,6.292,124.091,58.5,8
1976-08-17T11:19:00.000Z,7.259,122.959,20.4,7.1
1976-11-30T08:40:00.000Z,-20.548,-68.874,74.4,7.6
1977-03-05T03:21:00.000Z,45.777,26.704,88.6,7.5
1977-03-19T05:43:00.000Z,16.749,122.273,42.5,7.3
1977-04-02T15:15:00.000Z,-16.772,-171.942,16,7.3
1977-04-21T07:42:00.000Z,-9.902,160.455,39.4,7.3
1977-04-21T07:49:00.000Z,-9.571,160.652,16.4,7.1
1977-04-21T12:24:00.000Z,-10.007,160.811,43.4,7.4
1977-06-22T19:08:00.000Z,-22.908,-175.749,64.2,8.1
1977-07-29T18:15:00.000Z,-8.038,155.584,1.5,7.2
1977-08-19T13:08:00.000Z,-11.125,118.38,20.9,8.3
1977-08-27T02:50:00.000Z,-59.566,-20.512,11.6,7.2
1977-08-27T14:12:00.000Z,-8.137,125.326,44.4,7.1
1977-10-10T18:53:00.000Z,-25.848,-175.284,8.3,7.3
1977-11-23T17:26:00.000Z,-31.08,-67.778,17.1,7.5
1978-03-07T10:48:00.000Z,31.945,137.46,442.2,7.1
1978-03-23T08:31:00.000Z,44.292,148.948,27.9,7.1
1978-03-23T11:14:00.000Z,44.358,149.118,7.4,7.5
1978-03-23T11:15:00.000Z,44.983,148.523,23.1,7.6
1978-03-25T03:47:00.000Z,44.232,148.924,12.2,7.5
1978-06-12T15:14:00.000Z,38.223,142.022,52.7,7.7
1978-07-23T21:42:00.000Z,22.24,121.418,37.8,7.3
1978-09-16T22:35:00.000Z,33.238,57.382,2.8,7.4
1978-11-30T03:52:00.000Z,16.01,-96.602,24.4,7.8
1978-12-06T22:02:00.000Z,44.557,146.588,145,7.8
1979-02-16T18:08:00.000Z,-16.538,-72.553,55.4,7.2
1979-03-01T05:27:00.000Z,60.657,-141.658,24.1,7.5
1979-03-14T19:07:00.000Z,17.759,-101.223,24.4,7.5
1979-05-01T20:03:00.000Z,-21.264,169.874,94.6,7.4
1979-09-12T12:17:00.000Z,-1.686,135.969,20.4,7.5
1979-10-12T17:25:00.000Z,-46.693,165.825,6.5,7.3
1979-11-24T07:40:00.000Z,4.794,-76.188,107.8,7.2
1979-11-28T01:10:00.000Z,34.058,59.758,6.9,7.1
1979-12-12T15:59:00.000Z,1.602,-79.363,24.3,8.1
1980-02-23T13:51:00.000Z,43.592,146.678,37.3,7.1
1980-03-09T06:12:00.000Z,-22.638,171.452,40.7,7.2
1980-04-14T02:04:00.000Z,-23.593,-177.224,148.7,7.6
1980-07-09T06:19:00.000Z,-12.485,166.482,55.7,7.5
1980-07-17T02:56:00.000Z,-4.434,143.579,86.3,7.3
1980-07-18T02:42:00.000Z,-12.481,166.004,32.3,7.8
1980-10-10T19:25:00.000Z,36.141,1.401,12.4,7.1
1980-10-24T21:53:00.000Z,18.176,-98.235,64.8,7.2
1980-10-25T14:00:00.000Z,-22.023,170.135,24.5,7.1
1980-10-25T18:00:00.000Z,-21.94,170.054,38.4,7.5
1980-11-08T18:27:00.000Z,41.11,-124.3,17.3,7.3
1981-05-25T12:25:00.000Z,-48.716,164.654,10.7,7.6
1981-07-06T10:08:00.000Z,-22.25,171.814,30,7.6
1981-07-15T14:59:00.000Z,-17.272,167.689,11.3,7.1
1981-07-29T00:22:00.000Z,29.986,57.772,13.7,7.3
1981-09-01T16:29:00.000Z,-15.111,-173.021,17.1,7.5
1981-10-16T10:25:00.000Z,-33.196,-73.054,31.7,7.1
1981-10-25T11:22:00.000Z,18.122,-101.996,20.3,7.2
1981-12-27T01:05:00.000Z,-29.936,-177.655,21.4,7.1
1982-01-03T22:09:00.000Z,-0.987,-21.869,19.5,7.1
1982-01-11T14:10:00.000Z,13.833,124.337,31.7,7.1
1982-06-19T13:21:00.000Z,13.338,-89.313,72.8,7.3
1982-06-22T11:18:00.000Z,-7.364,126.051,460,7.5
1982-06-30T08:57:00.000Z,44.721,151.116,19.8,7.1
1982-07-07T17:43:00.000Z,-51.303,160.668,15,7.2
1982-12-20T01:43:00.000Z,-24.194,-175.576,32.9,7.5
1983-03-18T17:05:00.000Z,-4.886,153.586,90.7,7.7
1983-04-03T10:50:00.000Z,8.716,-83.129,57,7.5
1983-05-26T09:59:00.000Z,40.473,139.092,15.1,7.7
1983-10-05T01:52:00.000Z,-26.541,-70.504,24.2,7.7
1983-10-22T11:21:00.000Z,-60.685,-25.495,4.6,7.1
1983-11-24T13:30:00.000Z,-7.512,128.108,195.5,7.4
1983-12-01T01:46:00.000Z,-6.84,72.062,10.4,7.7
1983-12-31T07:52:00.000Z,36.386,70.712,214.7,7.4
1984-01-01T17:03:00.000Z,33.655,136.794,386.2,7.2
1984-02-08T05:33:00.000Z,-9.965,160.568,8.5,7.6
1984-03-05T11:33:00.000Z,8.145,123.754,655,7.3
1984-03-06T10:17:00.000Z,29.377,138.876,460.3,7.4
1984-03-24T17:44:00.000Z,44.171,148.163,37.9,7.2
1984-05-30T14:49:00.000Z,-4.836,151.594,171.3,7.1
1984-08-06T19:01:00.000Z,-0.076,122.424,243.5,7.4
1984-10-15T17:21:00.000Z,-15.866,-173.556,127,7.1
1984-11-15T10:46:00.000Z,-22.037,171.018,125.9,7.1
1984-11-17T14:49:00.000Z,0.179,97.956,28.2,7.1
1984-11-20T16:15:00.000Z,5.124,125.112,180,7.5
1985-03-04T06:47:00.000Z,-33.139,-71.761,35,8
1985-03-04T08:32:00.000Z,-33.236,-71.74,40,7.4
1985-04-09T09:57:00.000Z,-34.116,-71.513,49.4,7.1
1985-05-10T22:35:00.000Z,-5.596,151.061,46.6,7.2
1985-07-03T11:36:00.000Z,-4.453,152.879,46.9,7.2
1985-07-29T14:54:00.000Z,36.164,70.863,100.1,7.4
1985-09-19T20:17:00.000Z,18.455,-102.368,20.2,8
1985-09-21T08:37:00.000Z,17.827,-101.622,17.9,7.6
1985-11-17T17:40:00.000Z,-1.668,134.943,10.2,7.1
1985-12-21T09:13:00.000Z,-14.012,166.632,43.6,7.1
1986-01-16T04:17:00.000Z,-21.459,170.437,140,7.1
1986-05-08T05:47:00.000Z,51.555,-174.811,20,8
1986-05-27T02:06:00.000Z,-20.215,178.951,540.7,7.1
1986-06-16T17:48:00.000Z,-21.985,-178.868,559.5,7.1
1986-06-24T10:11:00.000Z,-4.441,144.01,123.4,7.2
1986-08-15T02:39:00.000Z,1.804,126.482,30.3,7.5
1986-08-31T04:28:00.000Z,45.524,26.269,135.8,7.2
1986-10-20T13:46:00.000Z,-28.157,-176.294,30,7.7
1986-10-30T09:28:00.000Z,-21.672,-176.551,189.5,7.2
1986-11-15T05:20:00.000Z,23.976,121.723,25,7.4
1987-02-09T02:33:00.000Z,-6.023,147.665,41.9,7.3
1987-03-05T17:17:00.000Z,-24.396,-70.099,46.4,7.6
1987-03-06T12:10:00.000Z,0.083,-77.786,18.3,7.2
1987-06-17T08:32:00.000Z,-5.586,130.844,84.8,7.1
1987-08-08T22:48:00.000Z,-19.092,-70.006,71.2,7.2
1987-09-03T13:40:00.000Z,-58.936,158.508,15,7.4
1987-10-06T11:19:00.000Z,-17.976,-172.168,22.3,7.3
1987-10-17T03:48:00.000Z,-6.217,149.118,30,7.4
1987-11-17T16:46:00.000Z,58.792,-143.195,3,7.2
1987-12-01T03:23:00.000Z,58.83,-142.602,15,7.9
1988-02-05T22:01:00.000Z,-24.787,-70.477,36.9,7.2
1988-02-24T11:52:00.000Z,13.466,124.552,40,7.3
1988-03-07T06:35:00.000Z,57.263,-142.749,6,7.8
1988-04-13T06:19:00.000Z,-17.254,-72.255,30.2,7.1
1988-08-06T07:36:00.000Z,25.09,95.107,90.1,7.3
1988-08-10T11:38:00.000Z,-10.322,160.928,34,7.6
1988-10-08T11:46:00.000Z,-18.83,-172.318,41.4,7.1
1989-02-10T19:15:00.000Z,2.282,126.679,46.2,7.1
1989-05-06T01:28:00.000Z,-8.313,-71.402,593.2,7.1
1989-05-23T17:54:00.000Z,-52.507,160.596,1.7,8.1
1989-09-04T20:14:00.000Z,55.591,-156.864,6.2,7.1
1989-11-02T02:25:00.000Z,39.915,142.785,29.3,7.4
1989-12-16T02:43:00.000Z,8.366,126.687,24,7.5
1990-03-03T20:16:00.000Z,-21.956,175.258,35.8,7.6
1990-03-25T21:16:00.000Z,9.847,-84.769,33.3,7.1
1990-03-25T21:22:00.000Z,9.94,-84.775,22.1,7.3
1990-04-06T04:12:00.000Z,15.157,147.609,23.1,7.4
1990-04-18T20:39:00.000Z,1.195,122.815,37.4,7.6
1990-05-12T11:50:00.000Z,48.985,141.865,613.3,7.2
1990-05-20T09:22:00.000Z,5.113,32.178,7.3,7.1
1990-05-25T03:00:00.000Z,5.343,31.84,15.6,7.1
1990-05-25T03:09:00.000Z,-7.363,120.347,587.5,7.1
1990-06-14T14:40:00.000Z,11.39,122.045,17.8,7.1
1990-06-21T04:00:00.000Z,37.008,49.213,18,7.4
1990-07-16T14:26:00.000Z,15.723,121.18,23.8,7.7
1990-07-27T19:38:00.000Z,-15.33,167.541,127,7.2
1990-08-13T04:25:00.000Z,-19.44,169.237,140.4,7.1
1990-11-07T04:14:00.000Z,53.491,169.819,25.9,7.1
1990-12-31T03:14:00.000Z,-5.093,151.022,187.8,7.5
1991-04-23T04:56:00.000Z,9.672,-83.072,13.2,7.6
1991-06-20T12:18:00.000Z,1.206,122.772,32.5,7.5
1991-06-24T04:22:00.000Z,-26.776,-63.27,562.1,7.3
1991-08-18T05:17:00.000Z,41.748,-125.586,6.7,7.1
1991-10-14T22:58:00.000Z,-9.051,158.555,38.3,7.2
1991-11-20T06:28:00.000Z,4.549,-77.358,25,7.2
1991-12-22T16:43:00.000Z,45.591,151.035,24.7,7.6
1991-12-27T12:06:00.000Z,-55.973,-25.058,22.2,7.2
1992-04-26T01:06:00.000Z,40.35,-124.068,18.5,7.2
1992-05-15T14:05:00.000Z,-6.064,147.618,65.7,7.2
1992-05-17T16:49:00.000Z,7.326,126.667,35.5,7.1
1992-05-17T17:15:00.000Z,7.235,126.754,63.5,7.2
1992-06-28T18:57:00.000Z,34.184,-116.532,11.1,7.3
1992-07-11T17:44:00.000Z,-22.471,-178.324,388.8,7.2
1992-08-19T09:04:00.000Z,42.11,73.607,13,7.2
1992-09-02T07:16:00.000Z,11.727,-87.386,39.9,7.7
1992-10-12T02:24:00.000Z,-19.26,169.025,135.8,7.4
1992-10-18T22:11:00.000Z,7.094,-76.763,3.3,7.1
1992-12-12T13:29:00.000Z,-8.495,121.833,33.1,7.8
1992-12-21T04:52:00.000Z,-6.594,130.404,76,7.3
1993-01-15T19:06:00.000Z,43.031,144.154,100.2,7.6
1993-03-06T11:05:00.000Z,-10.911,164.27,23.3,7.1
1993-06-08T20:03:00.000Z,51.195,157.755,60.5,7.5
1993-07-12T20:17:00.000Z,42.899,139.245,12,7.7
1993-08-08T15:34:00.000Z,12.999,144.872,57.1,7.8
1993-09-11T02:12:00.000Z,14.762,-92.644,34.1,7.2
1994-03-10T07:28:00.000Z,-17.971,-178.357,564.2,7.6
1994-06-03T01:17:00.000Z,-10.409,112.935,34.3,7.8
1994-06-03T01:17:00.000Z,-10.438,113.182,35,7.1
1994-06-09T07:33:00.000Z,-13.877,-67.532,635.4,8.2
1994-07-13T09:35:00.000Z,-16.597,167.537,34.5,7.2
1994-07-22T01:36:00.000Z,42.314,132.871,472.3,7.3
1994-10-04T20:23:00.000Z,43.832,147.332,33.3,8.3
1994-10-04T22:24:00.000Z,43.602,147.865,16.6,7.1
1994-10-04T23:01:00.000Z,43.78,148.032,18.2,7.1
1994-10-09T14:55:00.000Z,43.967,147.893,34.2,7.3
1994-10-09T15:07:00.000Z,43.754,148.027,35.6,7.3
1994-11-15T03:15:00.000Z,13.54,121.059,28.2,7.1
1994-12-28T20:19:00.000Z,40.538,143.439,16.2,7.8
1995-02-06T06:51:00.000Z,-37.824,178.879,40.7,7.1
1995-04-08T05:06:00.000Z,-15.337,-173.431,32.5,7.4
1995-04-21T07:34:00.000Z,12.1,125.447,34.6,7.2
1995-05-05T10:53:00.000Z,12.657,125.222,26.5,7.1
1995-05-17T03:12:00.000Z,-22.938,169.995,18.8,7.7
1995-05-27T20:03:00.000Z,52.602,142.825,17.5,7.1
1995-07-04T02:50:00.000Z,-29.4,-177.445,40.5,7.2
1995-07-30T12:11:00.000Z,-23.336,-70.265,40.5,8
1995-08-16T17:27:00.000Z,-5.784,154.286,15.7,7.7
1995-08-17T06:10:00.000Z,-5.771,154.354,74.9,7.2
1995-08-23T14:06:00.000Z,18.818,145.295,607.3,7.1
1995-09-14T21:04:00.000Z,16.852,-98.614,27.9,7.4
1995-10-09T22:35:00.000Z,19.052,-104.208,25.6,8
1995-10-18T17:37:00.000Z,28.073,130.277,31.6,7.1
1995-10-21T09:38:00.000Z,16.829,-93.466,161.7,7.2
1995-11-22T12:15:00.000Z,28.761,34.806,12.5,7.2
1995-12-04T02:01:00.000Z,44.706,149.26,25.9,7.9
1995-12-25T12:43:00.000Z,-6.92,129.202,144.9,7.1
1996-01-01T16:05:00.000Z,0.707,119.902,25.2,7.9
1996-02-08T05:36:00.000Z,45.371,149.897,33.2,7.2
1996-02-17T13:59:00.000Z,-0.919,136.975,35.9,8.2
1996-02-21T20:51:00.000Z,-9.708,-79.845,15,7.5
1996-02-25T11:08:00.000Z,15.934,-98.11,18.3,7.1
1996-04-16T07:30:00.000Z,-24.277,-176.904,109.6,7.2
1996-04-29T21:40:00.000Z,-6.538,155.104,48.9,7.2
1996-06-10T11:03:00.000Z,51.593,-177.588,28.7,7.9
1996-06-10T22:24:00.000Z,51.433,-176.841,27.3,7.3
1996-06-12T01:22:00.000Z,12.68,125.124,38.5,7.1
1996-06-17T18:22:00.000Z,-7.146,122.512,590.9,7.9
1996-08-06T05:38:00.000Z,-20.8,-178.232,556.6,7.4
1996-11-13T00:59:00.000Z,-14.96,-75.563,16.9,7.7
1997-01-12T04:28:00.000Z,18.181,-102.81,35,7.2
1997-01-23T10:15:00.000Z,-22.044,-65.663,268.6,7.1
1997-02-28T05:08:00.000Z,29.945,68.189,24.2,7.1
1997-04-21T19:02:00.000Z,-12.562,166.796,28,7.7
1997-05-10T14:57:00.000Z,33.833,59.797,12.1,7.2
1997-05-26T06:22:00.000Z,-32.255,179.928,340.8,7.1
1997-10-14T16:53:00.000Z,-22.256,-176.627,163.4,7.7
1997-10-15T08:03:00.000Z,-30.891,-71.154,62.3,7.1
1997-10-28T14:15:00.000Z,-4.355,-76.599,112,7.2
1997-11-08T18:02:00.000Z,35.106,87.369,24,7.5
1997-12-05T19:26:00.000Z,54.797,162.003,36.9,7.8
1997-12-05T19:48:00.000Z,54.417,162.26,28.3,7.3
1997-12-22T10:05:00.000Z,-5.558,147.877,191.3,7.2
1998-01-04T14:12:00.000Z,-22.247,171.014,100.4,7.5
1998-01-30T20:16:00.000Z,-23.846,-70.149,41.4,7.1
1998-03-25T11:12:00.000Z,-62.901,149.607,20.1,8.1
1998-03-30T03:48:00.000Z,-17.714,-178.912,538.3,7.2
1998-05-04T06:30:00.000Z,22.432,125.373,23.9,7.5
1998-08-05T01:59:00.000Z,-0.595,-80.31,25.9,7.2
1998-08-20T13:40:00.000Z,28.975,139.393,425,7.1
1998-11-29T22:10:00.000Z,-1.939,124.818,20.5,7.7
1999-02-07T05:48:00.000Z,-12.818,166.779,90,7.3
1999-03-04T16:52:00.000Z,5.421,121.875,28.6,7.1
1999-04-05T18:08:00.000Z,-5.6,149.65,138,7.4
1999-04-08T20:10:00.000Z,43.616,130.339,574.2,7.1
1999-05-11T03:33:00.000Z,-5.158,150.975,124,7.1
1999-05-16T07:51:00.000Z,-4.709,152.612,46,7.1
1999-08-17T07:01:00.000Z,40.747,29.938,17,7.6
1999-09-21T00:47:00.000Z,23.789,120.954,31.3,7.7
1999-09-30T23:31:00.000Z,16.045,-96.869,40,7.5
1999-10-16T16:46:00.000Z,34.515,-116.435,5.1,7.2
1999-11-13T00:57:00.000Z,40.782,31.213,10,7.2
1999-11-26T21:21:00.000Z,-16.393,168.314,24.3,7.4
1999-12-12T02:03:00.000Z,15.758,119.758,43.5,7.3
2000-01-09T00:47:00.000Z,-16.94,-174.09,155,7.2
2000-02-25T09:43:00.000Z,-19.5,173.97,14,7.1
2000-03-28T19:00:00.000Z,22.26,143.68,102,7.6
2000-05-04T11:21:00.000Z,-1.14,123.52,26,7.5
2000-05-13T01:43:00.000Z,-23.75,-66.77,225,7.2
2000-06-04T23:28:00.000Z,-4.76,102.03,34.1,7.8
2000-06-18T21:44:00.000Z,-13.87,97.3,8.2,7.9
2000-08-06T14:27:00.000Z,28.82,139.6,395,7.3
2000-11-16T12:54:00.000Z,-3.99,152.26,27.6,8
2000-11-16T15:42:00.000Z,-5.19,153.12,30,7.8
2000-11-18T05:01:00.000Z,-5.49,151.88,29.7,7.8
2001-01-01T14:57:00.000Z,6.88,126.69,36,7.4
2001-01-14T01:33:00.000Z,13.07,-88.7,38,7.7
2001-01-26T11:16:00.000Z,23.4,70.28,16,7.6
2001-02-14T03:28:00.000Z,-4.83,102.32,34,7.3
2001-06-03T09:41:00.000Z,-29.8,-178.46,187,7.1
2001-06-24T03:33:00.000Z,-16.38,-73.5,32,8.4
2001-07-07T16:38:00.000Z,-17.53,-71.93,14.1,7.6
2001-08-21T13:52:00.000Z,-36.81,-179.66,58,7.1
2001-10-19T10:28:00.000Z,-4.11,123.93,29,7.5
2001-11-14T17:26:00.000Z,35.88,90.58,15,7.8
2002-01-03T01:22:00.000Z,-17.59,167.97,21,7.2
2002-03-03T20:08:00.000Z,36.42,70.46,204.9,7.3
2002-03-06T05:16:00.000Z,6.02,124.21,31,7.5
2002-03-31T14:52:00.000Z,24.3,122.14,34,7.1
2002-06-29T00:19:00.000Z,43.76,130.68,566,7.3
2002-08-19T18:01:00.000Z,-21.72,-179.36,580,7.6
2002-08-19T18:08:00.000Z,-23.92,178.53,675,7.7
2002-09-09T01:44:00.000Z,-3.26,142.94,13,7.6
2002-10-10T17:50:00.000Z,-1.7,134.23,16,7.5
2002-11-02T09:26:00.000Z,2.82,96.09,31.5,7.2
2002-11-04T06:12:00.000Z,63.54,-147.73,19,7.8
2002-11-17T12:53:00.000Z,47.95,146.39,459,7.3
2003-01-20T16:43:00.000Z,-10.49,160.88,21,7.2
2003-01-22T10:06:00.000Z,18.9,-104.06,24,7.5
2003-07-16T03:27:00.000Z,-2.66,68.33,10,7.5
2003-08-04T11:37:00.000Z,-60.57,-43.5,22,7.6
2003-08-21T19:12:00.000Z,-45.2,167.14,28,7.2
2003-09-26T02:50:00.000Z,41.86,143.87,27,8.3
2003-09-26T04:08:00.000Z,41.8,143.55,37.9,7.3
2003-09-27T18:33:00.000Z,50.03,87.81,12.3,7.2
2003-11-17T14:43:00.000Z,51.12,178.65,29.9,7.8
2003-12-28T00:01:00.000Z,-21.97,169.86,18,7.2
2004-01-04T00:23:00.000Z,-22.27,169.75,19,7.1
2004-02-07T10:42:00.000Z,-4.05,135.05,20,7.3
2004-07-25T21:35:00.000Z,-2.52,103.92,580.9,7.3
2004-09-05T17:07:00.000Z,33.08,136.7,15,7.2
2004-09-05T21:57:00.000Z,33.2,137.09,14,7.4
2004-11-12T05:26:00.000Z,-8.18,124.71,13,7.5
2004-11-15T17:06:00.000Z,4.72,-77.47,15,7.2
2004-11-23T04:26:00.000Z,-46.7,164.82,24,7.1
2004-11-26T10:25:00.000Z,-3.61,135.42,24,7.1
2004-12-23T22:59:00.000Z,-49.33,161.42,3.5,8.1
2004-12-26T08:58:00.000Z,3.27,95.86,21.5,9
2004-12-26T12:21:00.000Z,6.88,92.89,23.2,7.2
2005-02-05T20:23:00.000Z,5.28,123.36,532.9,7.1
2005-03-02T18:42:00.000Z,-6.59,129.85,175.7,7.1
2005-03-29T00:09:00.000Z,2.05,97.06,33.7,8.6
2005-06-14T05:44:00.000Z,-20,-69.19,105.5,7.8
2005-06-15T09:50:00.000Z,41.2,-125.98,9.9,7.2
2005-07-24T22:42:00.000Z,7.89,92.18,16,7.2
2005-08-16T09:46:00.000Z,38.27,142.03,40,7.2
2005-09-09T14:26:00.000Z,-4.54,153.49,93.8,7.6
2005-09-26T08:55:00.000Z,-5.71,-76.42,128.3,7.5
2005-10-08T10:50:00.000Z,34.46,73.58,19.1,7.6
2006-01-02T14:10:00.000Z,-60.91,-21.57,13,7.4
2006-01-03T06:13:00.000Z,-19.94,-178.12,593,7.2
2006-01-28T00:58:00.000Z,-5.45,128.17,397,7.6
2006-04-21T06:25:00.000Z,60.94,167.14,22,7.6
2006-05-03T22:26:00.000Z,-20.15,-174.1,55,8
2006-05-16T17:39:00.000Z,-31.83,-179.21,152,7.4
2006-07-17T15:19:00.000Z,-9.32,107.33,24.3,7.7
2006-11-15T19:14:00.000Z,46.58,153.27,10,8.3
2007-01-13T12:23:00.000Z,46.23,154.55,10,8.1
2007-01-21T19:27:00.000Z,1.12,126.34,22,7.5
2007-03-25T07:40:00.000Z,-20.62,169.41,34,7.1
2007-04-02T03:39:00.000Z,-8.43,157.06,10,8.1
2007-08-02T00:08:00.000Z,-15.62,167.71,120,7.2
2007-08-09T00:04:00.000Z,-5.91,107.67,290,7.5
2007-08-16T06:40:00.000Z,-13.38,-76.61,39,8
2007-09-02T08:05:00.000Z,-11.62,165.84,35,7.2
2007-09-12T18:10:00.000Z,-4.44,101.37,34,8.5
2007-09-13T06:49:00.000Z,-2.66,100.83,37.3,7.9
2007-09-28T20:38:00.000Z,21.96,142.7,277.5,7.5
2007-09-30T12:23:00.000Z,-49.29,164.09,10,7.4
