date,latitude,longitude,depth,magnitude
1985-06-03T09:45:00.000Z,13.212,-90.073,56.9,6.2
1985-06-03T19:06:00.000Z,-15.349,-173.385,46.4,6.6
1985-06-04T10:56:00.000Z,4.914,127.491,122.4,6.1
1985-06-06T06:04:00.000Z,-4.66,153.232,73.2,6.3
1985-06-06T09:40:00.000Z,0.931,-28.471,4.2,6.4
1985-06-10T22:37:00.000Z,-27.963,-66.878,175,6.3
1985-06-13T00:22:00.000Z,24.623,122.117,27.6,5.7
1985-06-21T11:31:00.000Z,-28.428,-175.839,31.8,5.8
1985-06-23T20:01:00.000Z,-10.973,163.68,13.1,6.5
1985-06-23T20:46:00.000Z,-10.899,163.764,40.9,5.6
1985-06-23T20:57:00.000Z,-10.946,163.856,28.9,6
1985-06-23T21:03:00.000Z,-10.869,163.778,22.2,5.5
1985-06-24T02:49:00.000Z,-10.914,163.892,21.4,6.3
1985-06-27T00:10:00.000Z,18.88,-64.61,40.4,5.7
1985-07-02T20:48:00.000Z,-33.738,56.374,9.8,5.7
1985-07-03T10:11:00.000Z,-54.971,146.449,5.6,6.4
1985-07-03T11:36:00.000Z,-4.453,152.879,46.9,7.2
1985-07-03T12:20:00.000Z,-4.391,152.893,58.2,5.5
1985-07-03T22:55:00.000Z,-17.211,167.867,25.8,6.4
1985-07-06T10:37:00.000Z,-29.697,-177.692,65.9,6.1
1985-07-07T18:25:00.000Z,-32.975,-72.025,33.4,5.9
1985-07-08T17:33:00.000Z,19.561,-108.488,31.5,5.7
1985-07-09T02:37:00.000Z,-59.699,150.004,10,6.2
1985-07-10T12:06:00.000Z,-38.471,-91.549,13.8,6
1985-07-17T15:09:00.000Z,-4.238,152.932,31.3,5.8
1985-07-18T02:31:00.000Z,51.624,-172.955,41.5,5.9
1985-07-18T07:25:00.000Z,-37.007,78.15,2.3,5.8
1985-07-19T21:34:00.000Z,-38.776,177.213,40.2,5.9
1985-07-22T16:06:00.000Z,-6.217,148.855,38.9,5.6
1985-07-22T16:26:00.000Z,-6.229,148.816,28.5,6.8
1985-07-22T18:25:00.000Z,-6.38,148.868,48,5.6
1985-07-26T19:18:00.000Z,-11.351,166.359,46.5,5.5
1985-07-27T23:26:00.000Z,-27.007,-113.443,20.3,5.8
1985-07-29T05:59:00.000Z,-60.364,-27.132,8.3,6.3
1985-07-29T14:54:00.000Z,36.164,70.863,100.1,7.4
1985-08-02T14:46:00.000Z,36.141,70.802,101.7,6.3
1985-08-04T09:36:00.000Z,7.454,123.422,21.5,6.4
1985-08-04T11:54:00.000Z,-45.073,-75.862,16.3,5.6
1985-08-04T19:01:00.000Z,36.135,-120.11,15,6
1985-08-05T20:00:00.000Z,24.399,121.898,15,5.6
1985-08-06T09:29:00.000Z,-41.272,-86.014,4.1,5.7
1985-08-08T23:18:00.000Z,-6.113,113.439,590.8,6.1
1985-08-08T23:29:00.000Z,-6.122,113.406,594.1,5.5
1985-08-09T13:09:00.000Z,-15.265,-174.548,207.6,5.9
1985-08-10T02:59:00.000Z,16.937,120.162,24.3,6
1985-08-11T07:19:00.000Z,11.155,140.272,26.4,5.8
1985-08-11T16:59:00.000Z,54.149,168.703,53.3,6.1
1985-08-12T07:04:00.000Z,-38.478,-73.667,21.5,6.1
1985-08-12T10:49:00.000Z,37.795,141.724,51.4,6.4
1985-08-12T11:19:00.000Z,-7.035,117.171,600.2,5.6
1985-08-13T14:31:00.000Z,-3.859,128.487,124.2,5.5
1985-08-18T22:25:00.000Z,-55.572,-124.309,25.3,5.8
1985-08-21T17:43:00.000Z,-16.106,-178.92,12.3,5.7
1985-08-21T18:26:00.000Z,-9.181,-78.852,55.4,6.3
1985-08-23T19:41:00.000Z,39.445,75.241,20,7
1985-08-26T21:08:00.000Z,-6.771,148.939,17.3,5.7
1985-08-29T03:50:00.000Z,-21.017,-178.901,634.3,6.6
1985-09-04T06:32:00.000Z,1.427,128.137,107.1,5.5
1985-09-07T07:22:00.000Z,-3.125,130.303,19,5.5
1985-09-07T11:40:00.000Z,-3.116,130.254,22.4,5.5
1985-09-10T11:07:00.000Z,-6.339,149.788,28.8,6.4
1985-09-10T13:39:00.000Z,27.142,139.944,495,6.4
1985-09-12T00:47:00.000Z,-15.448,-173.433,70.9,5.6
1985-09-12T01:23:00.000Z,-54.358,-132.02,16.7,5.7
1985-09-12T02:20:00.000Z,-54.25,-132.45,5.5,5.8
1985-09-12T03:45:00.000Z,39.362,75.43,22.1,6
1985-09-15T08:28:00.000Z,59.221,-136.553,10.5,5.9
1985-09-15T08:29:00.000Z,-4.118,136.29,10.9,6.2
1985-09-15T09:09:00.000Z,-4.034,136.086,72.9,5.5
1985-09-15T09:42:00.000Z,-4.064,136.096,4.6,6.2
1985-09-15T14:57:00.000Z,17.94,-97.185,68.1,5.9
1985-09-16T00:31:00.000Z,-16.776,-173.784,82.3,5.6
1985-09-17T10:48:00.000Z,2.077,128.512,243.3,5.5
1985-09-19T20:17:00.000Z,18.455,-102.368,20.2,8
1985-09-21T08:37:00.000Z,17.827,-101.622,17.9,7.6
1985-09-23T01:23:00.000Z,12.493,-44.335,13.5,5.5
1985-09-25T03:28:00.000Z,-6.438,130.043,157.9,5.8
1985-09-26T14:27:00.000Z,-34.647,-178.52,67.9,6.9
1985-09-26T15:33:00.000Z,-33.663,-71.714,47.7,5.7
1985-09-27T10:39:00.000Z,-9.796,159.914,32.1,6.6
1985-09-27T17:10:00.000Z,-21.995,-174.612,5.5,5.9
1985-10-04T15:41:00.000Z,27.556,139.98,465,5.9
1985-10-04T19:25:00.000Z,35.861,140.08,71.6,5.7
1985-10-05T22:24:00.000Z,62.169,-124.256,8.6,6.6
1985-10-06T08:00:00.000Z,24.319,125.242,32.7,5.7
1985-10-06T19:00:00.000Z,-18.964,169.551,261.4,6
1985-10-08T16:47:00.000Z,-23.017,-66.385,231.5,5.6
1985-10-09T08:15:00.000Z,-6.743,107.006,156,6.4
1985-10-09T16:33:00.000Z,54.732,-159.637,32,6.6
1985-10-12T09:12:00.000Z,-21.653,-176.312,157.8,6.1
1985-10-13T03:29:00.000Z,13.174,-89.725,48.2,5.6
1985-10-13T05:20:00.000Z,0.868,-29.967,24.9,6.4
1985-10-13T22:59:00.000Z,40.346,69.814,10,5.6
1985-10-18T11:19:00.000Z,46.241,146.235,278.7,5.5
1985-10-21T04:36:00.000Z,-28.97,-178.704,258.3,5.7
1985-10-25T09:09:00.000Z,52.09,-171.323,57,5.8
1985-10-26T01:12:00.000Z,-7.139,124.227,601.7,5.9
1985-10-28T03:35:00.000Z,36.389,6.842,30.5,5.6
1985-10-28T20:52:00.000Z,-15.398,-175.877,21,5.7
1985-10-29T21:13:00.000Z,36.682,54.772,20,6
1985-10-29T22:10:00.000Z,-9.547,151.049,16.4,6.3
1985-10-29T22:23:00.000Z,36.722,54.828,52.7,5.7
1985-10-29T23:02:00.000Z,18.129,-102.597,28.4,5.8
1985-10-31T03:05:00.000Z,51.809,175.511,34.1,5.6
1985-11-01T03:33:00.000Z,53.2,-166.917,55.7,6
1985-11-01T05:49:00.000Z,-28.741,-63.197,597.8,6.4
1985-11-02T06:02:00.000Z,18.285,146.467,61.4,5.5
1985-11-03T03:49:00.000Z,-18.016,176.062,7.9,6.1
1985-11-03T05:12:00.000Z,-18.192,176.11,5,5.7
1985-11-06T16:15:00.000Z,-58.802,-26.325,146.8,6
1985-11-08T03:12:00.000Z,-35.181,-179.227,53.7,6.5
1985-11-08T07:34:00.000Z,7.728,137.006,27.5,5.9
1985-11-09T02:40:00.000Z,27.977,140.649,49,6.1
1985-11-09T04:02:00.000Z,27.851,140.657,48.4,5.5
1985-11-09T20:56:00.000Z,-9.775,123.823,26.9,5.5
1985-11-10T20:38:00.000Z,4.346,-32.755,14.6,5.6
1985-11-10T20:39:00.000Z,4.136,-32.575,8.6,5.6
1985-11-12T11:34:00.000Z,-36.522,-98.211,13.7,6.3
1985-11-15T06:17:00.000Z,54.768,-159.788,30.7,5.9
1985-11-16T12:12:00.000Z,-38.587,78.307,10.4,6.4
1985-11-17T17:40:00.000Z,-1.668,134.943,10.2,7.1
1985-11-17T22:20:00.000Z,-1.637,134.434,27.7,5.9
1985-11-22T16:45:00.000Z,-5.973,149.458,50.1,6.1
1985-11-26T18:05:00.000Z,24.166,125.152,34.1,5.5
1985-11-28T10:25:00.000Z,-14.029,166.335,25,7
1985-11-28T10:41:00.000Z,-13.812,166.354,44.4,5.5
1985-11-28T11:49:00.000Z,-13.982,166.284,49.4,7
1985-11-28T14:37:00.000Z,-13.874,166.313,50,5.7
1985-11-30T11:04:00.000Z,-16.319,-174.176,166,5.8
1985-12-03T08:12:00.000Z,26.907,140.497,420,5.5
1985-12-07T06:26:00.000Z,-1.623,134.917,19.7,5.9
1985-12-14T14:46:00.000Z,3.701,126.572,33.3,6.1
1985-12-15T02:13:00.000Z,14.598,57.929,12.2,5.5
1985-12-16T10:44:00.000Z,11.719,-85.878,34.5,6
1985-12-16T16:03:00.000Z,-14.092,166.226,53.5,6.5
1985-12-16T16:04:00.000Z,-14.083,166.319,51.7,6.5
1985-12-17T08:13:00.000Z,-36.028,53.406,17.9,5.5
1985-12-20T11:49:00.000Z,-3.612,140.351,32.1,5.6
1985-12-21T09:13:00.000Z,-14.012,166.632,43.6,7.1
1985-12-21T10:46:00.000Z,-14.114,166.715,57.4,6.5
1985-12-21T18:02:00.000Z,-14.149,166.625,52.4,6.2
1985-12-22T11:08:00.000Z,-30.726,-177.946,46.2,5.9
1985-12-23T01:13:00.000Z,-15.589,-178.318,14.2,5.9
1985-12-23T02:26:00.000Z,-15.678,-178.261,2.3,5.8
1985-12-23T13:16:00.000Z,62.162,-124.305,6,6.8
1985-12-24T12:09:00.000Z,-35.007,54.23,11.2,6.1
1985-12-24T12:13:00.000Z,7.077,-34.78,15.5,5.7
1985-12-24T12:37:00.000Z,-14.249,166.47,27.9,5.5
1985-12-25T10:35:00.000Z,-13.943,170.045,20.1,5.6
1985-12-25T23:43:00.000Z,-23.947,-66.709,190.5,5.5
1985-12-26T06:15:00.000Z,-21.664,-178.477,464.7,6
1985-12-27T13:38:00.000Z,-5.783,104.053,25.7,6.5
1985-12-28T23:41:00.000Z,-13.188,166.565,50.2,6.2
1985-12-29T07:10:00.000Z,-5.862,104.199,24.7,6
1985-12-30T19:13:00.000Z,-5.56,150.7,117.1,6
1985-12-30T20:41:00.000Z,61.49,-150.427,58.1,5.5
1985-12-31T22:04:00.000Z,-16.981,-173.452,13.2,5.5
1986-01-03T05:33:00.000Z,-34.484,112.098,11.8,5.5
1986-01-03T17:43:00.000Z,-0.97,126.918,34.5,6
1986-01-05T16:08:00.000Z,-53.192,9.491,10.4,5.6
1986-01-16T04:17:00.000Z,-21.459,170.437,140,7.1
1986-01-16T04:17:00.000Z,-21.291,170.233,173.4,6.2
1986-01-16T13:08:00.000Z,5.989,126.075,75.6,5.6
1986-01-16T21:04:00.000Z,24.767,122.018,11.9,5.8
1986-01-22T20:26:00.000Z,-10.169,161.068,90.8,6.2
1986-01-27T15:35:00.000Z,-10.348,161.198,57.4,5.9
1986-01-28T20:32:00.000Z,8.8,94.019,14.9,5.8
1986-02-02T09:44:00.000Z,-13.6,166.77,41,5.8
1986-02-04T04:47:00.000Z,27.899,139.488,528.6,6.4
1986-02-11T02:33:00.000Z,39.582,143.249,26.8,5.7
1986-02-12T10:59:00.000Z,36.43,140.979,44.6,6.1
1986-02-12T17:01:00.000Z,-6.519,147.347,42.8,5.7
1986-02-12T19:27:00.000Z,-6.518,147.405,40,5.5
1986-02-13T08:24:00.000Z,-13.409,166.564,45.4,5.5
1986-02-16T05:37:00.000Z,14.768,-91.418,126.4,5.6
1986-02-19T19:40:00.000Z,19.01,121.345,37.7,5.9
1986-02-20T17:16:00.000Z,-21.204,-70.18,53.4,5.6
1986-02-20T20:16:00.000Z,-22.066,-179.46,588.8,5.5
1986-02-24T08:19:00.000Z,-16.858,174.372,12,5.8
1986-02-25T03:41:00.000Z,-8.914,156.781,15,6.1
1986-02-27T14:23:00.000Z,24.096,122.261,40.1,5.6
1986-03-01T16:47:00.000Z,-62.743,155.156,9.2,5.6
1986-03-02T13:40:00.000Z,50.756,179.191,31.3,5.5
1986-03-02T15:09:00.000Z,38.507,142.205,40.5,5.6
1986-03-05T23:47:00.000Z,-18.838,169.691,290.5,6
1986-03-06T08:05:00.000Z,40.35,51.604,22.4,6.5
1986-03-06T20:31:00.000Z,-6.991,155.836,87.1,5.6
1986-03-06T20:34:00.000Z,-21.093,170.026,120.6,5.7
1986-03-07T10:46:00.000Z,-4.963,151.771,110.5,6.4
1986-03-09T21:49:00.000Z,54.106,-168.038,20,5.5
1986-03-13T13:36:00.000Z,-7.009,155.662,38.9,6
1986-03-14T18:30:00.000Z,-47.124,-12.928,9.1,5.9
1986-03-15T00:55:00.000Z,-30.103,-176.462,29.7,6.1
1986-03-15T19:29:00.000Z,-19.174,-67.444,224.7,6.2
1986-03-22T12:45:00.000Z,23.477,121.599,43.3,5.7
1986-03-22T20:06:00.000Z,24.756,122.912,13.8,5.5
1986-03-23T00:56:00.000Z,-4.472,-104.844,9.8,6
1986-03-24T10:01:00.000Z,28.592,129.986,44.1,6.2
1986-03-25T03:31:00.000Z,-2.458,138.724,23.5,6.7
1986-03-26T01:10:00.000Z,-6.242,104.081,41.2,5.5
1986-03-27T06:06:00.000Z,-7.134,-71.618,608.3,6.2
1986-03-27T19:58:00.000Z,-14.466,-177.936,14.2,5.8
1986-03-29T00:03:00.000Z,-5.965,149.656,74.3,5.5
1986-03-29T23:05:00.000Z,-17.714,-174.567,25.8,5.5
1986-03-30T16:53:00.000Z,-26.31,132.741,5,5.5
1986-03-31T02:03:00.000Z,-5.067,131.779,65.1,5.5
1986-04-01T18:13:00.000Z,-18.024,-178.521,546.9,5.8
1986-04-10T06:10:00.000Z,-56.052,-27.112,55.5,5.6
1986-04-10T10:21:00.000Z,-0.938,126.797,35,6.1
1986-04-12T01:22:00.000Z,54.049,-167.998,16.7,5.8
1986-04-14T08:25:00.000Z,-13.919,166.887,40.6,6.2
1986-04-14T22:52:00.000Z,-57.81,-24.452,12.8,6.3
1986-04-16T09:31:00.000Z,30.673,141.658,44.1,5.7
1986-04-16T20:52:00.000Z,43.945,147.497,37.5,6.3
1986-04-20T15:03:00.000Z,-2.407,139.354,30.5,6.8
1986-04-22T07:36:00.000Z,1.972,126.48,44.7,5.7
1986-04-23T17:11:00.000Z,30.608,142.014,27,5.6
1986-04-26T22:15:00.000Z,36.492,71.074,182.6,5.7
1986-04-27T10:24:00.000Z,-31.184,-13.389,15.8,5.8
1986-04-30T14:07:00.000Z,18.371,-103.001,22.8,7
1986-05-01T00:47:00.000Z,-47.245,100.157,28.1,5.5
1986-05-02T00:21:00.000Z,-15.076,-174.349,15.5,5.6
1986-05-02T02:31:00.000Z,-21.833,170.291,44.2,6
1986-05-02T17:30:00.000Z,55.182,163.698,20,6
1986-05-05T10:35:00.000Z,37.996,37.774,4.7,5.9
1986-05-05T12:46:00.000Z,18.108,-102.651,19.7,5.8
1986-05-05T16:44:00.000Z,-58.878,-24.91,10.9,5.5
1986-05-05T17:32:00.000Z,-58.844,-24.96,16.7,5.6
1986-05-08T03:43:00.000Z,51.425,-174.809,38.7,6.2
1986-05-08T03:43:00.000Z,51.445,-174.799,36.5,6.1
1986-05-08T05:47:00.000Z,51.555,-174.811,20,8
1986-05-08T05:57:00.000Z,51.39,-174.995,35,5.7
1986-05-08T06:15:00.000Z,51.438,-175.445,85.8,5.5
1986-05-08T06:25:00.000Z,36.346,70.708,215,5.6
1986-05-08T06:36:00.000Z,51.463,-174.142,42.5,5.7
1986-05-08T06:51:00.000Z,51.473,-174.897,41.9,5.7
1986-05-08T06:52:00.000Z,51.471,-174.496,35,5.7
1986-05-08T08:11:00.000Z,51.129,-176.691,45.8,5.8
1986-05-08T08:15:00.000Z,51.17,-176.792,50.8,5.5
1986-05-08T11:03:00.000Z,51.134,-176.482,34.1,5.6
1986-05-08T12:37:00.000Z,51.384,-175.371,26.8,6.4
1986-05-08T21:37:00.000Z,4.634,125.42,140,6.4
1986-05-09T08:05:00.000Z,51.277,-176.967,43.6,5.7
1986-05-09T08:08:00.000Z,51.219,-176.9,45.4,5.6
1986-05-09T23:23:00.000Z,-17.148,-65.637,7.1,5.7
1986-05-10T02:04:00.000Z,51.482,-174.258,31.5,5.7
1986-05-10T02:24:00.000Z,51.463,-174.063,30.2,5.8
1986-05-11T08:24:00.000Z,26.753,125.268,214.4,6.5
1986-05-13T15:44:00.000Z,41.406,43.704,10,5.5
1986-05-14T05:00:00.000Z,32.689,141.57,31.7,5.7
1986-05-15T13:38:00.000Z,52.316,-174.678,9.6,6.3
1986-05-16T23:51:00.000Z,47.293,154.043,19.5,5.6
1986-05-17T23:20:00.000Z,52.26,-174.322,13,6.5
1986-05-20T03:54:00.000Z,-12.634,167.32,47.1,5.6
1986-05-20T12:25:00.000Z,24.145,121.643,15.8,6.1
1986-05-20T12:37:00.000Z,24.114,121.651,30,6.7
1986-05-21T12:47:00.000Z,43.808,148.409,28.7,6.2
1986-05-23T16:51:00.000Z,12.65,48.148,23.1,5.5
1986-05-24T17:43:00.000Z,-15.456,-173.046,9,5.8
1986-05-26T07:16:00.000Z,-16.032,-172.826,15.9,5.7
1986-05-27T01:40:00.000Z,-21.815,-179.025,593.1,6.8
1986-05-27T02:06:00.000Z,-20.215,178.951,540.7,7.1
1986-05-27T15:54:00.000Z,-7.074,124.099,605.2,5.9
1986-06-02T08:31:00.000Z,-6.96,154.532,19.7,5.8
1986-06-03T00:51:00.000Z,9.176,93.506,99.1,5.7
1986-06-03T21:40:00.000Z,10.384,125.894,65.7,5.9
1986-06-05T16:01:00.000Z,-36.313,-97.258,13.6,5.5
1986-06-06T17:39:00.000Z,38.008,37.91,22.4,5.6
1986-06-08T18:02:00.000Z,43.306,146.385,62.6,5.8
1986-06-11T09:58:00.000Z,-2.04,139.246,0.6,5.6
1986-06-11T13:18:00.000Z,-15.521,-179.097,15,5.8
1986-06-11T20:48:00.000Z,10.575,-62.912,14.6,6.2
1986-06-15T06:29:00.000Z,-19.095,169.796,34.3,5.6
1986-06-15T10:10:00.000Z,-29.808,-176.591,7.8,5.5
1986-06-16T17:48:00.000Z,-21.985,-178.868,559.5,7.1
1986-06-17T00:15:00.000Z,-47.266,-13.376,18,5.5
1986-06-17T17:38:00.000Z,5.74,126.743,95,5.8
1986-06-18T01:13:00.000Z,5.662,125.255,70.6,6.4
1986-06-18T03:22:00.000Z,-6.588,131.133,61.1,5.6
1986-06-18T15:05:00.000Z,51.677,-176.841,54.4,6.4
1986-06-19T16:09:00.000Z,56.385,-152.938,9.1,6.3
1986-06-20T01:12:00.000Z,7.829,94.511,175.8,5.7
1986-06-20T06:18:00.000Z,-30.874,-177.652,62.3,6
1986-06-21T00:12:00.000Z,31.182,86.762,8,5.9
1986-06-21T01:41:00.000Z,-58.699,-25.235,24.1,5.6
1986-06-24T09:53:00.000Z,34.795,140.722,25,6.6
1986-06-24T10:11:00.000Z,-4.441,144.01,123.4,7.2
1986-06-24T13:56:00.000Z,-0.098,-17.814,8.2,6.3
1986-06-25T00:39:00.000Z,-28.198,-178.008,11.9,5.6
1986-06-25T02:31:00.000Z,-28.058,-178.224,15,5.8
1986-06-28T12:03:00.000Z,-20.059,-175.951,223.1,6.5
1986-06-29T18:57:00.000Z,-28.015,-177.828,24.6,6
1986-06-29T19:31:00.000Z,15.123,96.176,15.4,5.6
1986-06-30T03:11:00.000Z,6.761,-72.987,158.2,5.5
1986-06-30T04:48:00.000Z,-5.348,29.592,26.9,5.6
1986-07-01T05:52:00.000Z,11.215,-86.08,63.1,5.7
1986-07-01T07:49:00.000Z,-15.674,-172.332,20,5.9
1986-07-01T08:06:00.000Z,-15.787,-172.613,39.9,5.7
1986-07-01T13:03:00.000Z,-4.714,127.958,33.3,5.7
1986-07-01T14:32:00.000Z,-3.187,148.579,10,5.7
1986-07-01T15:40:00.000Z,-3.225,148.605,2.8,5.5
1986-07-02T11:16:00.000Z,-22.068,-179.466,597.8,5.5
1986-07-06T02:57:00.000Z,-60.524,153.706,15,5.9
1986-07-06T05:09:00.000Z,15.472,-92.547,113.7,5.9
1986-07-07T02:24:00.000Z,34.412,80.176,15,5.8
1986-07-07T23:27:00.000Z,10.345,56.821,21.5,6.3
1986-07-08T11:27:00.000Z,1.981,124.287,266.5,5.5
1986-07-08T16:20:00.000Z,33.97,-116.779,11.7,5.9
1986-07-10T06:10:00.000Z,1.941,126.494,40,6.8
1986-07-10T08:29:00.000Z,1.868,126.372,44.1,6
1986-07-12T23:05:00.000Z,1.894,126.397,46.7,5.7
1986-07-13T16:12:00.000Z,16.018,-93.878,91.9,5.7
1986-07-13T20:47:00.000Z,33.051,-117.853,1.7,5.6
1986-07-16T19:41:00.000Z,-19.544,169.268,116.5,6.6
1986-07-19T12:59:00.000Z,47.235,151.099,152.9,6.3
1986-07-19T13:53:00.000Z,53.554,-167.159,48.6,5.8
1986-07-20T05:32:00.000Z,53.471,-167.331,45.2,5.8
1986-07-20T21:29:00.000Z,37.498,-118.451,15,5.6
1986-07-21T21:42:00.000Z,37.495,-118.436,9.7,6.2
1986-07-23T14:35:00.000Z,-61.941,155.129,9.2,5.7
1986-07-25T16:01:00.000Z,51.302,-176.251,30.2,5.6
1986-07-25T16:04:00.000Z,51.281,-176.098,30,5.5
1986-07-26T06:41:00.000Z,26.458,125.916,33.1,6
1986-07-27T17:43:00.000Z,-25.888,-177.292,104,5.7
1986-08-03T20:29:00.000Z,51.229,-176.835,32.3,5.7
1986-08-06T20:56:00.000Z,-55.078,-128.885,15,5.5
1986-08-10T11:40:00.000Z,1.955,128.247,118.1,6.2
1986-08-12T11:07:00.000Z,5.897,-82.82,15,5.6
1986-08-13T11:11:00.000Z,5.831,-82.411,4.2,5.5
1986-08-15T02:39:00.000Z,1.804,126.482,30.3,7.5
1986-08-15T03:48:00.000Z,-32.379,-178.151,16.3,5.5
1986-08-15T05:55:00.000Z,2.153,127.012,39.2,5.8
1986-08-15T07:41:00.000Z,-8.704,124.206,102.9,5.6
1986-08-15T14:40:00.000Z,1.912,126.47,27.9,6.2
1986-08-17T00:19:00.000Z,1.906,126.478,40.2,6.4
1986-08-17T04:08:00.000Z,1.802,126.46,31.2,5.9
1986-08-17T22:27:00.000Z,2.288,127.001,35.1,6.4
1986-08-17T22:31:00.000Z,2.157,127.135,33.9,6.3
1986-08-17T22:52:00.000Z,2.232,126.94,37.2,5.5
1986-08-18T08:59:00.000Z,-20.481,-174.134,25.8,6
1986-08-18T21:16:00.000Z,1.734,126.574,61.4,5.5
1986-08-20T14:05:00.000Z,-5.286,151.371,78.7,6.2
1986-08-21T04:23:00.000Z,34.541,91.575,4.3,6.4
1986-08-24T06:47:00.000Z,-34.499,179.438,26.8,6.4
1986-08-26T16:43:00.000Z,37.765,101.566,2.9,5.8
1986-08-27T04:52:00.000Z,-15.105,-173.386,13.4,5.7
1986-08-27T05:11:00.000Z,-14.941,-173.275,13.9,5.7
1986-08-27T06:03:00.000Z,-31.732,-71.218,54.6,5.7
1986-08-31T04:28:00.000Z,45.524,26.269,135.8,7.2
1986-08-31T16:23:00.000Z,23.053,144.171,43.5,5.8
1986-09-05T09:47:00.000Z,-59.517,-29.677,14.2,6
1986-09-11T07:18:00.000Z,-5.153,152.521,42.7,6.5
1986-09-12T00:54:00.000Z,0.484,125.792,30,5.6
1986-09-13T06:57:00.000Z,56.184,-153.443,16.7,6.5
1986-09-13T16:28:00.000Z,-60.82,-36.817,25.3,6.3
1986-09-13T22:17:00.000Z,-31.854,-179.798,225.2,6.4
1986-09-14T00:24:00.000Z,37.064,22.182,15.9,5.8
1986-09-15T03:58:00.000Z,-6.474,154.961,60.4,6
1986-09-15T15:48:00.000Z,-22.706,-175.092,25,5.5
1986-09-17T01:20:00.000Z,19.365,146.365,50.1,6.6
1986-09-17T03:57:00.000Z,56.175,-153.627,23.6,5.7
1986-09-18T04:25:00.000Z,10.452,56.984,12.9,6.1
1986-09-22T23:15:00.000Z,-6.757,130.387,97.6,5.5
1986-09-23T20:30:00.000Z,-16.623,167.379,19.8,5.7
1986-09-25T13:15:00.000Z,23.004,-108.242,15,5.9
1986-09-26T03:06:00.000Z,3.707,126.699,36.1,5.9
1986-10-04T09:00:00.000Z,2.991,128.041,115.5,5.7
1986-10-11T00:49:00.000Z,13.796,-89.155,10.9,5.5
1986-10-14T20:07:00.000Z,-43.094,41.69,17.1,6.1
1986-10-14T23:53:00.000Z,-5.053,153.656,54.3,6.8
1986-10-15T04:18:00.000Z,-31.811,-178.546,70.4,5.6
1986-10-17T14:32:00.000Z,-5.285,131.456,58.2,6.4
1986-10-19T05:09:00.000Z,-5.641,109.914,649.1,5.5
1986-10-20T13:46:00.000Z,-28.157,-176.294,30,7.7
1986-10-20T19:01:00.000Z,-27.687,-176.163,15,5.5
1986-10-20T19:32:00.000Z,-27.921,-176.261,16.5,5.7
1986-10-20T21:41:00.000Z,-27.917,-176.118,17.2,5.9
1986-10-20T22:52:00.000Z,-27.221,-176.212,43.9,5.5
1986-10-21T01:16:00.000Z,-27.978,-176.227,62.3,5.8
1986-10-21T02:39:00.000Z,-27.811,-176.568,60.7,5.6
1986-10-21T18:03:00.000Z,-27.77,-176.41,53.8,5.7
1986-10-21T19:29:00.000Z,-27.595,-176.526,15,5.7
1986-10-22T15:59:00.000Z,-10.632,166.128,178.8,5.8
1986-10-23T09:18:00.000Z,-15.573,167.627,173,6.2
1986-10-23T10:54:00.000Z,-6.056,146.345,125.5,5.9
1986-10-23T22:48:00.000Z,-10.997,165.314,19.3,6.7
1986-10-23T23:23:00.000Z,-11.051,165.662,9.2,6.4
1986-10-24T00:33:00.000Z,-11.193,165.151,57.8,5.8
1986-10-24T01:44:00.000Z,-11.087,165.291,23.8,5.6
1986-10-24T09:58:00.000Z,-5.648,153.936,62.5,6.3
1986-10-24T12:27:00.000Z,-10.951,165.124,25.3,5.9
1986-10-24T12:53:00.000Z,-10.884,165.378,8.3,6.2
1986-10-26T03:47:00.000Z,-17.676,168.17,42.5,6.1
1986-10-28T23:11:00.000Z,-30.507,60.056,15.9,5.7
1986-10-30T09:28:00.000Z,-21.672,-176.551,189.5,7.2
1986-11-06T08:16:00.000Z,-18.006,-178.372,588.4,5.5
1986-11-06T10:48:00.000Z,9.017,126.215,55.6,5.5
1986-11-07T02:27:00.000Z,51.428,-176.639,59.3,5.7
1986-11-08T03:48:00.000Z,-28.45,-176.371,20.9,6
1986-11-11T05:52:00.000Z,-7.342,155.949,57.4,5.8
1986-11-11T08:02:00.000Z,2.409,126.757,59.8,5.8
1986-11-12T02:57:00.000Z,-48.902,31.224,6.8,5.9
1986-11-14T14:33:00.000Z,-58.757,-25.317,20.5,5.5
1986-11-15T05:20:00.000Z,23.976,121.723,25,7.4
1986-11-15T05:42:00.000Z,51.549,-173.957,38.3,5.5
1986-11-15T07:04:00.000Z,23.945,121.801,32.6,6.4
1986-11-15T08:17:00.000Z,23.945,121.859,27,5.9
1986-11-15T09:00:00.000Z,23.982,121.869,27.9,5.6
1986-11-15T15:24:00.000Z,23.93,121.726,19.8,5.5
1986-11-22T08:41:00.000Z,34.517,139.562,2.1,5.8
1986-11-23T01:08:00.000Z,-15.211,167.412,142.3,5.8
1986-11-23T09:39:00.000Z,-3.413,-77.388,108.8,6.8
1986-11-29T06:29:00.000Z,36.416,141.075,45.4,5.6
1986-12-01T04:15:00.000Z,38.968,141.938,58,5.8
1986-12-01T20:29:00.000Z,-27.364,-176.245,9.8,6
1986-12-01T20:53:00.000Z,-27.246,-176.316,22.4,5.8
1986-12-02T02:51:00.000Z,-56.871,147.497,15,5.6
