@lat	@lon	addr:housenumber
45.5390739	-73.7015024	12096
45.5423375	-73.6980110	12096
45.5437230	-73.6970419	12097
45.5374876	-73.7036029	12097
45.5401707	-73.7002275	12098
45.5395169	-73.7009730	12098
45.5444651	-73.6965709	12098
45.5442005	-73.6967427	12099
45.5396543	-73.7008135	12099
45.5412520	-73.6989927	12099
45.5392444	-73.7017929	12100
45.5438294	-73.6973889	12101
45.5447334	-73.6968191	12101
45.5426145	-73.6982344	12101
45.5436685	-73.6974950	12102
45.5403407	-73.7005186	12102
45.5441459	-73.6971920	12102
45.5396913	-73.7012588	12102
45.5445704	-73.6969186	12102
45.5412822	-73.6994411	12102
45.5389472	-73.7021641	12103
45.5393792	-73.7016289	12103
45.5398289	-73.7010993	12105
45.5443078	-73.6970891	12109
45.5348763	-73.7082119	12110
45.5405805	-73.7002400	12113
45.5452465	-73.6963705	12113
45.5419464	-73.6987334	12119
45.5424566	-73.6983494	12122
45.5432784	-73.6977667	12125
45.5347248	-73.7089633	12131
45.5392908	-73.7027109	12135
45.5366105	-73.7065011	12135
45.5393496	-73.7028054	12137
45.5346397	-73.7092060	12138
45.5392689	-73.7030571	12140
45.5365297	-73.7071208	12141
45.5414214	-73.6992846	12141
45.5423693	-73.7008925	12141
45.5367768	-73.7062980	12142
45.5369591	-73.7062978	12143
45.5359399	-73.7078797	12143
45.5342166	-73.7100203	12144
45.5369894	-73.7064154	12145
45.5333310	-73.7111267	12145
45.5336763	-73.7106908	12146
45.5346889	-73.7092955	12146
45.5347278	-73.7093806	12146
45.5332003	-73.7112972	12146
45.5338095	-73.7105243	12147
45.5343492	-73.7098527	12149
45.5338539	-73.7109726	12150
45.5368789	-73.7066633	12150
45.5333776	-73.7115795	12150
45.5343946	-73.7103017	12154
45.5339871	-73.7108061	12155
45.5335082	-73.7114089	12155
45.5395380	-73.7034934	12160
45.5378165	-73.7056252	12171
45.5371938	-73.7080805	12174
45.5397395	-73.7034376	12175
45.5397987	-73.7035315	12177
45.5380346	-73.7062877	12179
45.5380304	-73.7066514	12180
45.5397171	-73.7037783	12180
45.5384072	-73.7072416	12190
45.5384655	-73.7073366	12192
45.5371306	-73.7080746	12195
45.5385324	-73.7074500	12196
45.5370561	-73.7083344	12196
45.5371150	-73.7084287	12198
45.5373116	-73.7082692	12199
45.5386506	-73.7072578	12205
45.5387226	-73.7073800	12209
45.5314998	-73.7187357	12211
45.5387796	-73.7074766	12215
45.5368488	-73.7093305	12215
45.5345271	-73.7101340	12217
45.5369082	-73.7094242	12217
45.5316198	-73.7189216	12218
45.5387035	-73.7077401	12220
45.5373073	-73.7083575	12221
45.5420658	-73.7027852	12223
45.5421377	-73.7028225	12225
45.5364080	-73.7102387	12225
45.5359271	-73.7108677	12225
45.5362771	-73.7104089	12226
45.5421363	-73.7030793	12230
45.5357346	-73.7109393	12230
45.5407301	-73.7049772	12231
45.5410180	-73.7046040	12234
45.5418263	-73.7030707	12236
45.5368365	-73.7096865	12236
45.5415574	-73.7038857	12239
45.5389001	-73.7080735	12240
45.5313677	-73.7189970	12240
45.5390737	-73.7083603	12242
45.5405984	-73.7051460	12242
45.5418376	-73.7031775	12242
45.5314276	-73.7190899	12242
45.5414245	-73.7040527	12244
45.5390897	-73.7080025	12245
45.5427869	-73.7010778	12245
45.5314375	-73.7187325	12245
45.5411500	-73.7044355	12245
45.5418013	-73.7035393	12246
45.5391475	-73.7080981	12247
45.5407895	-73.7050709	12249
45.5406577	-73.7052398	12250
45.5418125	-73.7036639	12250
45.5420163	-73.7032229	12251
45.5419783	-73.7035073	12255
45.5316174	-73.7190113	12255
45.5428267	-73.7011906	12257
45.5327940	-73.7182421	12257
45.5425177	-73.7014043	12258
45.5428829	-73.7035455	12265
45.5419905	-73.7036310	12265
45.5427589	-73.7037300	12268
45.5326881	-73.7184536	12268
45.5450880	-73.6995779	12269
45.5453748	-73.6988667	12269
45.5423625	-73.7045907	12270
45.5425824	-73.7014632	12270
45.5449786	-73.6998485	12274
45.5424551	-73.7043613	12277
45.5450065	-73.6991630	12278
45.5451113	-73.6995245	12280
45.5414528	-73.7065187	12280
45.5321951	-73.7199093	12283
45.5396653	-73.7089321	12285
45.5432388	-73.7023749	12285
45.5444142	-73.7011516	12289
45.5395235	-73.7090848	12290
45.5429924	-73.7025720	12290
45.5383351	-73.7103994	12290
45.5432862	-73.7024807	12291
45.5384681	-73.7102324	12291
45.5317733	-73.7209138	12291
45.5430323	-73.7026846	12294
45.5377997	-73.7111870	12294
45.5415613	-73.7063124	12295
45.5374192	-73.7118294	12295
45.5321267	-73.7201765	12296
45.5452626	-73.6991285	12296
45.5438184	-73.7021737	12296
45.5439417	-73.7019618	12297
45.5431994	-73.7031782	12298
45.5316403	-73.7210808	12298
45.5379200	-73.7110003	12299
45.5446491	-73.7006727	12300
45.5447578	-73.7003975	12301
45.5417775	-73.7065309	12303
45.5448046	-73.7010043	12303
45.5373046	-73.7120252	12304
45.5424703	-73.7051965	12305
45.5434655	-73.7027988	12307
45.5363711	-73.7134561	12310
45.5334967	-73.7177218	12311
45.5339639	-73.7169446	12311
45.5364938	-73.7132631	12315
45.5377699	-73.7124518	12315
45.5344568	-73.7160731	12319
45.5375882	-73.7126839	12320
45.5364758	-73.7138301	12320
45.5329719	-73.7185277	12321
45.5429434	-73.7059010	12325
45.5365970	-73.7136452	12325
45.5369781	-73.7125496	12325
45.5322298	-73.7207457	12325
45.5338503	-73.7171419	12326
45.5416678	-73.7067349	12330
45.5421741	-73.7073128	12330
45.5367257	-73.7142090	12330
45.5451718	-73.7000807	12330
45.5328722	-73.7187466	12330
45.5368572	-73.7127359	12330
45.5343385	-73.7162635	12332
45.5430131	-73.7059171	12335
45.5378982	-73.7127406	12335
45.5368552	-73.7140368	12335
45.5325595	-73.7195450	12335
45.5359982	-73.7139918	12337
45.5358771	-73.7141775	12340
45.5377831	-73.7128931	12340
45.5367683	-73.7143156	12340
45.5360038	-73.7145434	12341
45.5432143	-73.7060551	12345
45.5369271	-73.7141047	12345
45.5338849	-73.7199516	12349
45.5324873	-73.7198077	12352
45.5333759	-73.7179078	12354
45.5429125	-73.7062362	12355
45.5432044	-73.7062707	12355
45.5321226	-73.7209517	12356
45.5325757	-73.7216343	12358
45.5370167	-73.7146205	12360
45.5327063	-73.7214636	12361
45.5353432	-73.7147273	12362
45.5345166	-73.7193221	12365
45.5345786	-73.7194122	12367
45.5313256	-73.7219005	12367
45.5350478	-73.7190210	12370
45.5313018	-73.7233688	12370
45.5343270	-73.7194002	12372
45.5421157	-73.7070712	12375
45.5371253	-73.7144267	12375
45.5322890	-73.7225265	12377
45.5331624	-73.7208721	12378
45.5332939	-73.7207030	12379
45.5337522	-73.7201190	12380
45.5333413	-73.7211521	12380
45.5327567	-73.7219115	12384
45.5340641	-73.7202313	12385
45.5334729	-73.7209829	12385
45.5328873	-73.7217409	12385
45.5339314	-73.7203986	12386
45.5355012	-73.7146004	12387
45.5345130	-73.7196711	12390
45.5364744	-73.7152591	12395
45.5356205	-73.7183198	12396
45.5314525	-73.7230989	12397
45.5351826	-73.7188570	12399
45.5454969	-73.7011470	12400
45.5324793	-73.7233168	12400
45.5358125	-73.7182477	12401
45.5449639	-73.7015419	12403
45.5358717	-73.7183417	12403
45.5325982	-73.7235041	12405
45.5315546	-73.7239575	12409
45.5315697	-73.7240707	12409
45.5429273	-73.7040395	12410
45.5357979	-73.7186018	12410
45.5430456	-73.7038450	12415
45.5353615	-73.7191372	12415
45.5326745	-73.7231555	12417
45.5327340	-73.7232491	12419
45.5315849	-73.7241894	12419
45.5345850	-73.7197679	12430
45.5352267	-73.7193013	12430
45.5346473	-73.7195046	12435
45.5313725	-73.7254712	12435
45.5368944	-73.7199521	12451
45.5317446	-73.7254841	12459
45.5326620	-73.7235087	12460
45.5364477	-73.7212114	12480
45.5367628	-73.7201213	12480
45.5348752	-73.7231600	12485
45.5348042	-73.7234232	12490
45.5348640	-73.7235164	12492
45.5355152	-73.7224976	12495
45.5365789	-73.7210417	12495
45.5355750	-73.7225908	12497
45.5350545	-73.7234396	12499
45.5353246	-73.7225746	12500
45.5352027	-73.7236720	12501
45.5341433	-73.7240699	12502
45.5317914	-73.7259200	12505
45.5438850	-73.7043769	12510
45.5350715	-73.7238416	12510
45.5357641	-73.7228852	12515
45.5343356	-73.7239954	12519
45.5343935	-73.7240908	12521
45.5355039	-73.7228541	12524
45.5318068	-73.7260683	12525
45.5334566	-73.7247148	12526
45.5356333	-73.7230555	12526
45.5313630	-73.7276411	12530
45.5335888	-73.7245466	12537
45.5344619	-73.7242101	12539
45.5314375	-73.7273838	12545
45.5335156	-73.7248088	12550
45.5336479	-73.7246406	12551
45.5316025	-73.7276626	12555
45.5316444	-73.7277410	12555
45.5341405	-73.7241590	12557
45.5317958	-73.7273546	12560
45.5316148	-73.7275817	12562
45.5437212	-73.7042677	12565
45.5326973	-73.7250442	12569
45.5325310	-73.7251399	12598
45.5454165	-73.6988710	1260
45.5325554	-73.7252571	12600
45.5342563	-73.7243502	12610
45.5318023	-73.7255953	12664
45.5454796	-73.6992017	1271
45.5461539	-73.6976590	1271
45.5384387	-73.7096008	13000
45.5386794	-73.7100025	13000
45.5318417	-73.7272182	13000
45.5331032	-73.7286702	13000
45.5448238	-73.6964271	1380
45.5448902	-73.6966611	1385
45.5447564	-73.6967379	1387
45.5446862	-73.6965061	1390
45.5444418	-73.6966554	1394
45.5452699	-73.6992144	1400
45.5454350	-73.6993106	1401
45.5442586	-73.6967744	1402
45.5453252	-73.6996001	1405
45.5445120	-73.6968872	1405
45.5452485	-73.6992710	1410
45.5452942	-73.6996795	1413
45.5451226	-73.6995960	1418
45.5452742	-73.6997270	1427
45.5443301	-73.6970053	1437
45.5451116	-73.6996223	1440
45.5449747	-73.6999608	1450
45.5440873	-73.6971596	1451
45.5438522	-73.6973058	1453
45.5432400	-73.6943956	1455
45.5430372	-73.6937198	1460
45.5451320	-73.7000776	1465
45.5430107	-73.6945446	1469
45.5428037	-73.6938718	1480
45.5447977	-73.7004005	1486
45.5440157	-73.6969287	1500
45.5448651	-73.7007408	1505
45.5448293	-73.7008331	1507
45.5448019	-73.7009081	1525
45.5437813	-73.6970745	1544
45.5426297	-73.6942506	1548
45.5436109	-73.6974650	1551
45.5435399	-73.6972335	1552
45.5445887	-73.7009206	1558
45.5444603	-73.7011585	1576
45.5432992	-73.6976821	1585
45.5446391	-73.7012415	1589
45.5399862	-73.6875050	1595
45.5399047	-73.6875549	1597
45.5422422	-73.6945037	1598
45.5431421	-73.6975105	1598
45.5445116	-73.7014776	1599
45.5430626	-73.6975662	1600
45.5444560	-73.7015759	1601
45.5430605	-73.6978493	1605
45.5408414	-73.6911718	1605
45.5442822	-73.7014776	1608
45.5420019	-73.6946660	1610
45.5421574	-73.6948385	1625
45.5394677	-73.6878226	1635
45.5439904	-73.7019699	1644
45.5392241	-73.6879755	1645
45.5403270	-73.6915490	1645
45.5425547	-73.6979245	1650
45.5381072	-73.6887861	1655
45.5426341	-73.6981501	1655
45.5415342	-73.6949925	1690
45.5416131	-73.6952185	1695
45.5440404	-73.7022768	1699
45.5438108	-73.7022793	1700
45.5439842	-73.7023744	1701
45.5423180	-73.6980970	1702
45.5423974	-73.6983226	1705
45.5400895	-73.6917195	1705
45.5396341	-73.6920396	1707
45.5435208	-73.7027987	1736
45.5419655	-73.6986477	1741
45.5418855	-73.6984225	1752
45.5412971	-73.6951640	1790
45.5413760	-73.6953900	1795
45.5435864	-73.7030867	1799
45.5435265	-73.7031792	1801
45.5434196	-73.7033214	1899
45.5431844	-73.7032750	1900
45.5433530	-73.7034046	1901
45.5409448	-73.6957129	1905
45.5391529	-73.6922386	1950
45.5391953	-73.6925168	1951
45.5378051	-73.6891574	1959
45.5408658	-73.6954869	1960
45.5377072	-73.6889436	1970
45.5365123	-73.6904547	1972
45.5388277	-73.6929536	1985
45.5387155	-73.6927582	1990
45.5430527	-73.7037552	2005
45.5403915	-73.6962862	2011
45.5385108	-73.6929999	2020
45.5381291	-73.6934478	2080
45.5429442	-73.7035555	2090
45.5400026	-73.6967053	2095
45.5366189	-73.6906575	2095
45.5396876	-73.6967543	2104
45.5367390	-73.6914993	2110
45.5398000	-73.6969504	2119
45.5379211	-73.6936837	2120
45.5364203	-73.6909103	2145
45.5363134	-73.6907077	2150
45.5360713	-73.6902355	2155
45.5400746	-73.6982276	2160
45.5392076	-73.6977497	2175
45.5359665	-73.6900312	2182
45.5390962	-73.6975523	2190
45.5376021	-73.6940332	2190
45.5380322	-73.6938804	2193
45.5348570	-73.6879268	2195
45.5377092	-73.6942344	2195
45.5345556	-73.6882600	2197
45.5363637	-73.6919225	2198
45.5362947	-73.6920017	2200
45.5343479	-73.6884965	2205
45.5366099	-73.6927937	2222
45.5363355	-73.6922805	2225
45.5401074	-73.6990763	2225
45.5412191	-73.6994321	2225
45.5427610	-73.7038322	2230
45.5401181	-73.6983887	2233
45.5398987	-73.6986556	2239
45.5370045	-73.6935578	2240
45.5373945	-73.6942697	2242
45.5428751	-73.7040419	2245
45.5402847	-73.6990855	2252
45.5411062	-73.6992375	2254
45.5367159	-73.6929962	2255
45.5397492	-73.6983714	2264
45.5404202	-73.6988937	2265
45.5402930	-73.6990749	2266
45.5375015	-73.6944712	2273
45.5425992	-73.7046174	2279
45.5425579	-73.7047281	2281
45.5371119	-73.6937589	2281
45.5352035	-73.6909463	2282
45.5425101	-73.7043556	2284
45.5332640	-73.6875768	2285
45.5404739	-73.6999574	2288
45.5405868	-73.7001520	2289
45.5424561	-73.7050923	2295
45.5352479	-73.6912229	2295
45.5340196	-73.6888809	2295
45.5351796	-73.6913034	2297
45.5329013	-73.6876341	2300
45.5387936	-73.6979679	2310
45.5331117	-73.6879004	2325
45.5423761	-73.7046957	2330
45.5402778	-73.7005094	2333
45.5369151	-73.6951654	2333
45.5401644	-73.7003153	2340
45.5364950	-73.6944891	2341
45.5368029	-73.6949701	2342
45.5349986	-73.6911876	2352
45.5397178	-73.7008221	2354
45.5389073	-73.6981631	2355
45.5314809	-73.6877441	2355
45.5325781	-73.6883989	2360
45.5363816	-73.6942952	2360
45.5356255	-73.6931111	2365
45.5360367	-73.6937742	2365
45.5359238	-73.6935797	2366
45.5328144	-73.6886097	2375
45.5325358	-73.6885097	2380
45.5313598	-73.6875518	2380
45.5318481	-73.6883209	2380
45.5423169	-73.7054234	2381
45.5319711	-73.6885159	2385
45.5398342	-73.7010127	2387
45.5355118	-73.6929176	2398
45.5354438	-73.6929985	2400
45.5422748	-73.7050581	2400
45.5323273	-73.6890905	2400
45.5387971	-73.6996904	2400
45.5422315	-73.7051668	2402
45.5342230	-73.6920844	2402
45.5367342	-73.6950499	2402
45.5368464	-73.6952453	2403
45.5363525	-73.6954861	2404
45.5343399	-73.6922743	2405
45.5346649	-73.6928188	2420
45.5396279	-73.7012519	2425
45.5350793	-73.6934395	2462
45.5364711	-73.6956742	2477
45.5383278	-73.6986338	2490
45.5320584	-73.6899675	2497
45.5323403	-73.6896804	2497
45.5347840	-73.6930056	2497
45.5388535	-73.6999658	2505
45.5381403	-73.6989032	2510
45.5362679	-73.6959186	2515
45.5393837	-73.7015416	2555
45.5395116	-73.7010614	2560
45.5360054	-73.6962517	2569
45.5360022	-73.6963403	2575
45.5356869	-73.6963131	2590
45.5353903	-73.6966759	2592
45.5392701	-73.7013479	2594
45.5383864	-73.6989078	2595
45.5383240	-73.6989974	2597
45.5386265	-73.7002847	2599
45.5358688	-73.6965066	2600
45.5417678	-73.7064455	2605
45.5416032	-73.7067584	2607
45.5340082	-73.6936130	2610
45.5384367	-73.7001969	2612
45.5383793	-73.7002925	2614
45.5335921	-73.6929713	2620
45.5316264	-73.6898506	2620
45.5337118	-73.6931575	2625
45.5384545	-73.7005766	2645
45.5416176	-73.7063095	2650
45.5390678	-73.7015939	2650
45.5381543	-73.7007401	2652
45.5378085	-73.6997424	2655
45.5358053	-73.6965010	2655
45.5336508	-73.6940624	2674
45.5335846	-73.6941465	2676
45.5388350	-73.7018847	2682
45.5382744	-73.7009347	2687
45.5333524	-73.6944447	2702
45.5380964	-73.7012183	2705
45.5336365	-73.6944197	2705
45.5378042	-73.7016075	2707
45.5379799	-73.7010278	2710
45.5376868	-73.7014183	2712
45.5390849	-73.7028557	2750
45.5396495	-73.7037652	2755
45.5414562	-73.7066170	2760
45.5334102	-73.6947103	2779
45.5333542	-73.6947883	2781
45.5313484	-73.6894273	2787
45.5354404	-73.6969473	2787
45.5333079	-73.6948596	2789
45.5353739	-73.6970307	2789
45.5329540	-73.6937837	2802
45.5330696	-73.6939752	2807
45.5351909	-73.6969263	2812
45.5348886	-73.6973160	2814
45.5393456	-73.7040350	2835
45.5392033	-73.7030458	2835
45.5395296	-73.7035742	2840
45.5349424	-73.6975871	2867
45.5348770	-73.6976724	2869
45.5376853	-73.6995608	2886
45.5391640	-73.7038987	2900
45.5390901	-73.7039685	2902
45.5346511	-73.6979705	2907
45.5367173	-73.7008887	2910
45.5346926	-73.6975717	2910
45.5344688	-73.6978670	2912
45.5364812	-73.7012272	2920
45.5346482	-73.6980603	2924
45.5345142	-73.6982255	2955
45.5344615	-73.6982051	2965
45.5344153	-73.6982581	2977
45.5391872	-73.7042567	2990
45.5393361	-73.7041171	3005
45.5388095	-73.7046356	3205
45.5393664	-73.7056915	3280
45.5395010	-73.7058561	3293
45.5386376	-73.7044223	3300
45.5393086	-73.7057871	3300
45.5385652	-73.7044949	3302
45.5394432	-73.7059517	3303
45.5402103	-73.7084286	3400
45.5386642	-73.7047813	3400
45.5318414	-73.6963855	3400
45.5321303	-73.6960198	3400
45.5321989	-73.6974527	3401
45.5321320	-73.6975326	3403
45.5385999	-73.7047689	3405
45.5313501	-73.6961582	3423
45.5316470	-73.6966287	3424
45.5317613	-73.6968218	3425
45.5320843	-73.6972602	3490
45.5319706	-73.6973961	3492
45.5314928	-73.6968227	3494
45.5316186	-73.6970012	3495
45.5403178	-73.7086293	3511
45.5402473	-73.7087057	3513
45.5401398	-73.7085051	3550
45.5386522	-73.7071633	3603
45.5376239	-73.7043072	3650
45.5378008	-73.7052621	3700
45.5397301	-73.7089416	3700
45.5385347	-73.7069726	3700
45.5378447	-73.7055268	3705
45.5376731	-73.7045660	3705
45.5380949	-73.7062872	3750
45.5382157	-73.7064731	3795
45.5397713	-73.7092129	3799
45.5397006	-73.7092890	3811
45.5388959	-73.7081645	3900
45.5390118	-73.7083557	3905
45.5395176	-73.7091704	3910
45.5386424	-73.7077345	3920
45.5335166	-73.6984522	3950
45.5335774	-73.6987268	3965
45.5340506	-73.6994917	3965
45.5344004	-73.7000470	3970
45.5339329	-73.6993030	3972
45.5345200	-73.7002345	3975
45.5385283	-73.7075410	3995
45.5337298	-73.6995608	4000
45.5338526	-73.6997430	4005
45.5336532	-73.6996147	4010
45.5338119	-73.6998472	4015
45.5314171	-73.6972546	4055
45.5326383	-73.6997590	4070
45.5317706	-73.6976510	4070
45.5332634	-73.7001302	4070
45.5323257	-73.6983320	4075
45.5333971	-73.7003449	4075
45.5312932	-73.6970737	4090
45.5315178	-73.6979899	4090
45.5334722	-73.7010486	4090
45.5330654	-73.7004042	4090
45.5332064	-73.7002252	4090
45.5319383	-73.6986701	4095
45.5327664	-73.6999334	4095
45.5335793	-73.7012496	4095
45.5331823	-73.7005938	4095
45.5333240	-73.7004140	4095
45.5352111	-73.7030639	4100
45.5349975	-73.7038527	4101
45.5351912	-73.7036309	4101
45.5331157	-73.7006770	4115
45.5347863	-73.7037292	4152
45.5368259	-73.7066493	4155
45.5367258	-73.7067778	4167
45.5347268	-73.7038218	4170
45.5345101	-73.7041010	4180
45.5390740	-73.7096527	4190
45.5391905	-73.7098437	4195
45.5326976	-73.7011903	4195
45.5385132	-73.7105912	4205
45.5383334	-73.7104917	4208
45.5343135	-73.7043560	4210
45.5363363	-73.7072862	4245
45.5359434	-73.7077904	4247
45.5340019	-73.7047626	4352
45.5367737	-73.7096823	4385
45.5364111	-73.7101496	4389
45.5379809	-73.7110019	4390
45.5338033	-73.7050143	4390
45.5380442	-73.7112703	4399
45.5378010	-73.7112818	4400
45.5379845	-73.7113635	4401
45.5339434	-73.7051755	4545
45.5335756	-73.7056281	4547
45.5374768	-73.7118288	4550
45.5334569	-73.7054406	4560
45.5375647	-73.7120719	4565
45.5372968	-73.7121279	4610
45.5332574	-73.7056910	4610
45.5333761	-73.7058784	4615
45.5373779	-73.7123789	4685
45.5371022	-73.7128258	4705
45.5370419	-73.7129182	4707
45.5370368	-73.7125494	4752
45.5329583	-73.7060739	4780
45.5330764	-73.7062622	4795
45.5328786	-73.7065152	4915
45.5366113	-73.7135419	4985
45.5327606	-73.7063269	4990
45.5324335	-73.7067450	4992
45.5325516	-73.7069332	4995
45.5364170	-73.7138271	5005
45.5363493	-73.7135633	5010
45.5322352	-73.7069972	5010
45.5323533	-73.7071854	5025
45.5360586	-73.7139933	5068
45.5361214	-73.7142642	5075
45.5360614	-73.7143566	5077
45.5319100	-73.7074086	5090
45.5360028	-73.7144504	5095
45.5320284	-73.7075965	5095
45.5318300	-73.7078485	5101
45.5358789	-73.7142690	5110
45.5358233	-73.7143580	5148
45.5357515	-73.7143989	5150
45.5355681	-73.7146141	5180
45.5317116	-73.7076606	5180
45.5314286	-73.7080214	5182
45.5315475	-73.7082086	5195
45.5313454	-73.7084547	5205
45.5346681	-73.7152703	5210
45.5347944	-73.7156028	5315
45.5344578	-73.7159801	5361
45.5342103	-73.7163841	5379
45.5342806	-73.7162647	5379
45.5341551	-73.7164828	5391
45.5357346	-73.7185962	5411
45.5339946	-73.7161306	5456
45.5339609	-73.7168476	5459
45.5356163	-73.7184082	5460
45.5352460	-73.7188625	5462
45.5353652	-73.7190494	5487
45.5337915	-73.7171428	5501
45.5351630	-73.7192954	5501
45.5350437	-73.7191085	5510
45.5347656	-73.7197749	5537
45.5347133	-73.7195071	5564
45.5334960	-73.7176274	5595
45.5331882	-73.7175582	5600
45.5333152	-73.7179063	5621
45.5329362	-73.7180846	5660
45.5330794	-73.7182513	5689
45.5326956	-73.7185564	5700
45.5328207	-73.7187551	5701
45.5354413	-73.7228502	5733
45.5462782	-73.6913846	575
45.5323616	-73.7194095	5750
45.5323260	-73.7195245	5752
45.5325514	-73.7194431	5765
45.5324436	-73.7198207	5769
45.5350574	-73.7233503	5779
45.5322391	-73.7198960	5780
45.5338685	-73.7203941	5781
45.5323582	-73.7201856	5789
45.5334760	-73.7208944	5789
45.5323258	-73.7203028	5791
45.5321383	-73.7202805	5810
45.5320382	-73.7205945	5824
45.5319886	-73.7206965	5826
45.5331593	-73.7209614	5830
45.5327695	-73.7214670	5832
45.5332786	-73.7211481	5835
45.5328902	-73.7216518	5837
45.5322176	-73.7206424	5847
45.5320609	-73.7209505	5855
45.5326943	-73.7219077	5855
45.5325736	-73.7217229	5872
45.5321093	-73.7223333	5876
45.5322924	-73.7224362	5877
45.5318347	-73.7209156	5890
45.5318909	-73.7211924	5899
45.5318246	-73.7212759	5901
45.5316354	-73.7211661	5904
45.5320955	-73.7226906	5975
45.5312709	-73.7215714	5990
45.5313539	-73.7217993	5995
45.5315249	-73.7234160	6035
45.5313326	-73.7239240	6150
45.5461163	-73.6912816	800
45.5459993	-73.6928786	908
45.5455468	-73.6923920	990
45.5451139	-73.6926757	992
45.5461729	-73.6963462	994
45.5456155	-73.6926249	995
45.5461491	-73.6964671	998
45.5451894	-73.6929041	999
45.5515342	-73.6744147	1
45.5513162	-73.6746413	1
45.5505217	-73.6710518	1
45.5443951	-73.6513642	1
45.5434564	-73.6481258	1
45.5501482	-73.6707750	10
45.5442809	-73.6509657	10
45.5485525	-73.6655761	10
45.5470314	-73.6595711	10
45.5477026	-73.6591244	10
45.5462853	-73.6569788	10
45.5499750	-73.6761040	100
45.5409746	-73.6456889	100
45.5418656	-73.6487772	100
45.5504565	-73.6671682	100
45.5601082	-73.6669982	1000
45.5597590	-73.6658843	1000
45.5400154	-73.6768441	1000
45.5534948	-73.6304466	1000
45.5578155	-73.6591819	1000
45.5385406	-73.6697613	1000
45.5332297	-73.6529035	1000
45.5365892	-73.6651668	1000
45.5375746	-73.6649591	1000
45.5344289	-73.6722048	10000
45.5400426	-73.6653192	10000
45.5349446	-73.6713515	10001
45.5353935	-73.6695196	10001
45.5364752	-73.6688881	10005
45.5341647	-73.6699824	10005
45.5430371	-73.6634612	10005
45.5552403	-73.6376632	1001
45.5505370	-73.6309398	1001
45.5598995	-73.6663399	1001
45.5578840	-73.6594148	1001
45.5376649	-73.6695632	1001
45.5560737	-73.6532836	1001
45.5523757	-73.6587215	10010
45.5553613	-73.6514762	1002
45.5333558	-73.6531700	1002
45.5621803	-73.6529484	10020
45.5593785	-73.6545795	10020
45.5595431	-73.6544855	10025
45.5346632	-73.6727353	10027
45.5603232	-73.6660440	1003
45.5438391	-73.6632957	10030
45.5623442	-73.6528520	10035
45.5340285	-73.6706214	10035
45.5447681	-73.6633062	10039
45.5554433	-73.6514283	1004
45.5489875	-73.6300194	1005
45.5569655	-73.6563385	1005
45.5545530	-73.6574379	10050
45.5342931	-73.6728624	10050
45.5405892	-73.6672419	10050
45.5384769	-73.6679219	10053
45.5525392	-73.6586241	10055
45.5438729	-73.6634123	10060
45.5384978	-73.6680444	10063
45.5454090	-73.6629318	10065
45.5357639	-73.6702822	10067
45.5357989	-73.6703981	10071
45.5575294	-73.6556710	10075
45.5616771	-73.6532456	10075
45.5581930	-73.6552776	10075
45.5573654	-73.6557669	10080
45.5530628	-73.6583142	10080
45.5580294	-73.6553751	10080
45.5547171	-73.6573423	10085
45.5532264	-73.6582171	10085
45.5460898	-73.6626643	10085
45.5502317	-73.6598052	10087
45.5502662	-73.6599214	10089
45.5516456	-73.6591578	10090
45.5587020	-73.6549726	10090
45.5439817	-73.6637835	10090
45.5458909	-73.6626484	10090
45.5452449	-73.6630279	10090
45.5446047	-73.6634044	10092
45.5440368	-73.6633159	10093
45.5537415	-73.6579108	10094
45.5518094	-73.6590608	10095
45.5588658	-73.6548762	10095
45.5441458	-73.6636878	10095
45.5432522	-73.6641967	10095
45.5508868	-73.6597394	10098
45.5431296	-73.6644343	10098
45.5487453	-73.6721152	101
45.5478121	-73.6690530	101
45.5557364	-73.6457310	1010
45.5430452	-73.6862984	1010
45.5327211	-73.6532095	1010
45.5480250	-73.6269770	1010
45.5496198	-73.6302814	1010
45.5498885	-73.6297779	1010
45.5381129	-73.6710487	1010
45.5574673	-73.6561167	10100
45.5538433	-73.6582605	10100
45.5561050	-73.6569324	10100
45.5567782	-73.6565179	10100
45.5362928	-73.6689221	10100
45.5594812	-73.6549288	10100
45.5405633	-73.6673183	10100
45.5531642	-73.6586642	10100
45.5588044	-73.6553221	10100
45.5581318	-73.6557245	10100
45.5524774	-73.6590713	10100
45.5371867	-73.6687140	10100
45.5509212	-73.6598557	10100
45.5431638	-73.6645508	10100
45.5453529	-73.6633740	10100
45.5576313	-73.6560208	10101
45.5541169	-73.6581035	10101
45.5562680	-73.6568330	10101
45.5519101	-73.6594112	10101
45.5589683	-73.6552256	10101
45.5526410	-73.6589739	10101
45.5461258	-73.6627796	10101
45.5455170	-73.6632778	10101
45.5601921	-73.6545269	10102
45.5467733	-73.6629656	10102
45.5374088	-73.6695075	10102
45.5510157	-73.6595265	10103
45.5548184	-73.6576923	10105
45.5617793	-73.6535952	10105
45.5569418	-73.6564203	10105
45.5533279	-73.6585671	10105
45.5582954	-73.6556271	10105
45.5596458	-73.6548349	10107
45.5517463	-73.6595082	10108
45.5553764	-73.6573697	10108
45.5555568	-73.6450966	1011
45.5385805	-73.6700114	1011
45.5381833	-73.6712804	1011
45.5397627	-73.6680071	10110
45.5459989	-73.6629944	10110
