"","age","y"
"2632","g2",29488.5
"2633","g2",29512
"2634","g2",29524.5
"2635","g2",29546.5
"2636","g2",29565.5
"2637","g2",29575
"2638","g2",29587.5
"2639","g2",29598.5
"2640","g2",29710
"2641","g2",29725
"2642","g2",29745.5
"2643","g2",29773
"2644","g2",29785
"2645","g2",29795
"2646","g2",29800.5
"2647","g2",29800.5
"2648","g2",29884
"2649","g2",29922
"2650","g2",29952.5
"2651","g2",29966.5
"2652","g2",29994.5
"2653","g2",30017.5
"2654","g2",30083
"2655","g2",30089.5
"2656","g2",30137.5
"2657","g2",30175.5
"2658","g2",30178
"2659","g2",30199
"2660","g2",30290
"2661","g2",30308
"2662","g2",30328.5
"2663","g2",30329.5
"2664","g2",30353
"2665","g2",30357
"2666","g2",30363.5
"2667","g2",30366.5
"2668","g2",30371
"2669","g2",30512
"2670","g2",30542
"2671","g2",30551
"2672","g2",30584
"2673","g2",30611.5
"2674","g2",30696.5
"2675","g2",30697.5
"2676","g2",30725.5
"2677","g2",30771.5
"2678","g2",30889
"2679","g2",30892.5
"2680","g2",30904.5
"2681","g2",30925.5
"2682","g2",30989.5
"2683","g2",31051
"2684","g2",31111
"2685","g2",31123.5
"2686","g2",31221.5
"2687","g2",31262
"2688","g2",31275
"2689","g2",31367
"2690","g2",31376.5
"2691","g2",31394.5
"2692","g2",31408
"2693","g2",31414.5
"2694","g2",31547
"2695","g2",31573
"2696","g2",31697.5
"2697","g2",31730
"2698","g2",31736
"2699","g2",31809
"2700","g2",31818
"2701","g2",31829.5
"2702","g2",31849
"2703","g2",31850
"2704","g2",32033
"2705","g2",32047
"2706","g2",32128
"2707","g2",32156.5
"2708","g2",32169
"2709","g2",32233.5
"2710","g2",32235
"2711","g2",32271.5
"2712","g2",32281
"2713","g2",32317.5
"2714","g2",32367.5
"2715","g2",32376
"2716","g2",32467.5
"2717","g2",32490.5
"2718","g2",32540.5
"2719","g2",32558
"2720","g2",32578
"2721","g2",32600.5
"2722","g2",32631
"2723","g2",32697
"2724","g2",32699.5
"2725","g2",32713.5
"2726","g2",32728.5
"2727","g2",32788.5
"2728","g2",32810.5
"2729","g2",32823.5
"2730","g2",32846
"2731","g2",32860.5
"2732","g2",32999.5
"2733","g2",32999.5
"2734","g2",33002.5
"2735","g2",33019
"2736","g2",33044.5
"2737","g2",33097
"2738","g2",33121.5
"2739","g2",33211.5
"2740","g2",33224.5
"2741","g2",33362.5
"2742","g2",33395.5
"2743","g2",33448.5
"2744","g2",33455.5
"2745","g2",33461
"2746","g2",33471
"2747","g2",33497
"2748","g2",33512
"2749","g2",33540
"2750","g2",33542
"2751","g2",33565.5
"2752","g2",33580
"2753","g2",33608.5
"2754","g2",33619
"2755","g2",33661.5
"2756","g2",33676.5
"2757","g2",33688
"2758","g2",33691.5
"2759","g2",33706.5
"2760","g2",33764.5
"2761","g2",33800
"2762","g2",33807.5
"2763","g2",33826.5
"2764","g2",33895
"2765","g2",34214
"2766","g2",34224.5
"2767","g2",34225
"2768","g2",34278
"2769","g2",34307
"2770","g2",34307
"2771","g2",34348.5
"2772","g2",34375.5
"2773","g2",34403
"2774","g2",34415.5
"2775","g2",34458
"2776","g2",34458.5
"2777","g2",34569
"2778","g2",34574.5
"2779","g2",34604.5
"2780","g2",34617
"2781","g2",34650
"2782","g2",34655
"2783","g2",34659
"2784","g2",34764
"2785","g2",34824
"2786","g2",34903.5
"2787","g2",34970.5
"2788","g2",34972.5
"2789","g2",34987.5
"2790","g2",35002
"2791","g2",35068.5
"2792","g2",35077
"2793","g2",35082.5
"2794","g2",35140
"2795","g2",35220.5
"2796","g2",35270
"2797","g2",35328.5
"2798","g2",35377
"2799","g2",35403
"2800","g2",35404.5
"2801","g2",35461.5
"2802","g2",35516.5
"2803","g2",35537
"2804","g2",35555
"2805","g2",35587
"2806","g2",35621
"2807","g2",35626
"2808","g2",35629.5
"2809","g2",35770.5
"2810","g2",35779.5
"2811","g2",35807.5
"2812","g2",35873.5
"2813","g2",35927.5
"2814","g2",35968.5
"2815","g2",35969.5
"2816","g2",36012
"2817","g2",36142
"2818","g2",36142.5
"2819","g2",36155.5
"2820","g2",36163
"2821","g2",36214.5
"2822","g2",36247
"2823","g2",36263.5
"2824","g2",36288.5
"2825","g2",36307
"2826","g2",36324
"2827","g2",36368
"2828","g2",36408
"2829","g2",36423
"2830","g2",36436.5
"2831","g2",36477.5
"2832","g2",36482
"2833","g2",36547.5
"2834","g2",36549.5
"2835","g2",36574
"2836","g2",36592
"2837","g2",36613
"2838","g2",36710
"2839","g2",36821.5
"2840","g2",36835
"2841","g2",36947.5
"2842","g2",37021
"2843","g2",37167
"2844","g2",37372.5
"2845","g2",37419.5
"2846","g2",37578.5
"2847","g2",37604.5
"2848","g2",37607.5
"2849","g2",37646
"2850","g2",37705.5
"2851","g2",37750
"2852","g2",37854.5
"2853","g2",37902
"2854","g2",37995
"2855","g2",38010
"2856","g2",38126.5
"2857","g2",38187
"2858","g2",38203
"2859","g2",38222.5
"2860","g2",38284.5
"2861","g2",38331.5
"2862","g2",38377
"2863","g2",38402
"2864","g2",38497.5
"2865","g2",38512
"2866","g2",38538.5
"2867","g2",38552.5
"2868","g2",38581.5
"2869","g2",38605
"2870","g2",38620.5
"2871","g2",38658
"2872","g2",38688
"2873","g2",38745.5
"2874","g2",38770
"2875","g2",38794
"2876","g2",38880
"2877","g2",38923.5
"2878","g2",38950.5
"2879","g2",38978.5
"2880","g2",39115.5
"2881","g2",39151
"2882","g2",39154.5
"2883","g2",39259
"2884","g2",39455
"2885","g2",39527.5
"2886","g2",39528
"2887","g2",39530.5
"2888","g2",39602
"2889","g2",39610.5
"2890","g2",39686
"2891","g2",39698
"2892","g2",39723.5
"2893","g2",39760
"2894","g2",39795
"2895","g2",39797.5
"2896","g2",39880.5
"2897","g2",39897.5
"2898","g2",39908
"2899","g2",39940.5
"2900","g2",39992.5
"2901","g2",40107.5
"2902","g2",40132.5
"2903","g2",40211.5
"2904","g2",40215
"2905","g2",40264
"2906","g2",40292
"2907","g2",40428
"2908","g2",40503.5
"2909","g2",40546
"2910","g2",40611
"2911","g2",40642
"2912","g2",40657.5
"2913","g2",40668
"2914","g2",40682
"2915","g2",40682
"2916","g2",40690
"2917","g2",40727
"2918","g2",40807.5
"2919","g2",40847
"2920","g2",40933.5
"2921","g2",41140
"2922","g2",41163
"2923","g2",41179.5
"2924","g2",41313.5
"2925","g2",41410
"2926","g2",41497
"2927","g2",41630
"2928","g2",41736
"2929","g2",41892.5
"2930","g2",42070
"2931","g2",42085.5
"2932","g2",42104.5
"2933","g2",42164.5
"2934","g2",42194
"2935","g2",42208
"2936","g2",42221
"2937","g2",42559.5
"2938","g2",42735
"2939","g2",42743
"2940","g2",42806
"2941","g2",42814.5
"2942","g2",43141
"2943","g2",43141
"2944","g2",43147.5
"2945","g2",43211
"2946","g2",43265
"2947","g2",43279
"2948","g2",43288.5
"2949","g2",43326
"2950","g2",43326
"2951","g2",43368
"2952","g2",43492
"2953","g2",43540
"2954","g2",43549.5
"2955","g2",43567
"2956","g2",43663
"2957","g2",43794
"2958","g2",43883
"2959","g2",43965.5
"2960","g2",44024
"2961","g2",44073
"2962","g2",44082
"2963","g2",44089.5
"2964","g2",44335.5
"2965","g2",44419
"2966","g2",44518
"2967","g2",44524
"2968","g2",44614
"2969","g2",44790
"2970","g2",44804
"2971","g2",44807
"2972","g2",44859
"2973","g2",44888
"2974","g2",44894.5
"2975","g2",45023.5
"2976","g2",45026.5
"2977","g2",45138.5
"2978","g2",45440.5
"2979","g2",45550.5
"2980","g2",45669.5
"2981","g2",45687
"2982","g2",45710.5
"2983","g2",45911
"2984","g2",46026.5
"2985","g2",46175.5
"2986","g2",46199.5
"2987","g2",46347
"2988","g2",46352
"2989","g2",46397.5
"2990","g2",46421.5
"2991","g2",46462
"2992","g2",46601
"2993","g2",46644.5
"2994","g2",46708.5
"2995","g2",46819
"2996","g2",46938.5
"2997","g2",46947
"2998","g2",47285
"2999","g2",47362.5
"3000","g2",47545.5
"3001","g2",47668.5
"3002","g2",47688.5
"3003","g2",47691.5
"3004","g2",47738.5
"3005","g2",47779
"3006","g2",47854
"3007","g2",47909
"3008","g2",47945.5
"3009","g2",48067
"3010","g2",48068
"3011","g2",48086.5
"3012","g2",48170
"3013","g2",48183.5
"3014","g2",48296.5
"3015","g2",48393
"3016","g2",48404
"3017","g2",48462.5
"3018","g2",48524
"3019","g2",48606
"3020","g2",48776
"3021","g2",48907
"3022","g2",48954.5
"3023","g2",48995
"3024","g2",49024.5
"3025","g2",49070.5
"3026","g2",49099.5
"3027","g2",49132
"3028","g2",49274.5
"3029","g2",49322
"3030","g2",49519
"3031","g2",49667.5
"3032","g2",49708
"3033","g2",49708
"3034","g2",49712
"3035","g2",49738.5
"3036","g2",49878.5
"3037","g2",50061.5
"3038","g2",50220
"3039","g2",50549
"3040","g2",50618
"3041","g2",50629
"3042","g2",50650
"3043","g2",50860.5
"3044","g2",51154.5
"3045","g2",51166
"3046","g2",51442
"3047","g2",51512.5
"3048","g2",51536
"3049","g2",51613
"3050","g2",51645.5
"3051","g2",51756
"3052","g2",51761.5
"3053","g2",51762.5
"3054","g2",52036
"3055","g2",52278.5
"3056","g2",52336.5
"3057","g2",52339.5
"3058","g2",52375
"3059","g2",52555.5
"3060","g2",52999.5
"3061","g2",53023.5
"3062","g2",53031.5
"3063","g2",53066
"3064","g2",53145.5
"3065","g2",53253.5
"3066","g2",53292
"3067","g2",53526
"3068","g2",53727
"3069","g2",53760
"3070","g2",53804
"3071","g2",54000.5
"3072","g2",54005
"3073","g2",54105.5
"3074","g2",54120
"3075","g2",54192
"3076","g2",54369
"3077","g2",54431.5
"3078","g2",54456
"3079","g2",54508.5
"3080","g2",54544.5
"3081","g2",54648
"3082","g2",55142.5
"3083","g2",55322
"3084","g2",55349
"3085","g2",55438
"3086","g2",55548
"3087","g2",55740.5
"3088","g2",55889.5
"3089","g2",56379
"3090","g2",56452
"3091","g2",56701.5
"3092","g2",57168
"3093","g2",57355.5
"3094","g2",57828.5
"3095","g2",57854
"3096","g2",57857.5
"3097","g2",58171
"3098","g2",58250.5
"3099","g2",58422
"3100","g2",58744
"3101","g2",58858.5
"3102","g2",59071.5
"3103","g2",59162
"3104","g2",59925
"3105","g2",60265
"3106","g2",60314.5
"3107","g2",60385.5
"3108","g2",60598.5
"3109","g2",60659
"3110","g2",60727.5
"3111","g2",61085
"3112","g2",61804.5
"3113","g2",61991.5
"3114","g2",62325
"3115","g2",62401.5
"3116","g2",62872.5
"3117","g2",63022
"3118","g2",63200
"3119","g2",63421
"3120","g2",63677.5
"3121","g2",63684.5
"3122","g2",63736
"3123","g2",63849
"3124","g2",63887
"3125","g2",63954
"3126","g2",64918
"3127","g2",67206
"3128","g2",67391.5
"3129","g2",68515
"3130","g2",69163
"3131","g2",69193
"3132","g2",70314.5
"3133","g2",71033
"3134","g2",71269.5
"3135","g2",73505
"3136","g2",73505
"3137","g2",73742
"3138","g2",73903.5
"3139","g2",73917.5
"3140","g2",74014.5
"3141","g2",74447
"3142","g2",74634.5
"3143","g2",75154
"3144","g2",76868
"3145","g2",79125
"3146","g2",79636
"3147","g2",81543
"3148","g2",82161.5
"3149","g2",82617.5
"3150","g2",83810.5
"3151","g2",83810.5
"3152","g2",83810.5
"3153","g2",83810.5
"3154","g2",83810.5
"3155","g2",83810.5
"3156","g2",83810.5
"3157","g2",83810.5
"3158","g1",332.5
"3159","g1",857.5
"3160","g1",1208
"3161","g1",1366
"3162","g1",1662.5
"3163","g1",1787
"3164","g1",2155.5
"3165","g1",2180
"3166","g1",2222
"3167","g1",2351
"3168","g1",2571.5
"3169","g1",2572.5
"3170","g1",2810.5
"3171","g1",2813
"3172","g1",2851.5
"3173","g1",2869
"3174","g1",3113
"3175","g1",3380
"3176","g1",3390.5
"3177","g1",3473.5
"3178","g1",3515.5
"3179","g1",3569.5
"3180","g1",3726
"3181","g1",3844.5
"3182","g1",3861
"3183","g1",3882
"3184","g1",4012
"3185","g1",4044
"3186","g1",4062.5
"3187","g1",4069
"3188","g1",4077.5
"3189","g1",4086
"3190","g1",4136
"3191","g1",4171
"3192","g1",4223.5
"3193","g1",4235.5
"3194","g1",4386
"3195","g1",4456.5
"3196","g1",4492.5
"3197","g1",4550
"3198","g1",4619
"3199","g1",4621
"3200","g1",4634.5
"3201","g1",4769.5
"3202","g1",4781.5
"3203","g1",4857.5
"3204","g1",4880.5
"3205","g1",4896
"3206","g1",4955.5
"3207","g1",5042.5
"3208","g1",5064.5
"3209","g1",5114
"3210","g1",5124.5
"3211","g1",5146
"3212","g1",5202
"3213","g1",5205
"3214","g1",5221.5
"3215","g1",5264.5
"3216","g1",5288.5
"3217","g1",5298
"3218","g1",5394
"3219","g1",5496
"3220","g1",5607.5
"3221","g1",5618
"3222","g1",5630
"3223","g1",5647
"3224","g1",5652.5
"3225","g1",5722
"3226","g1",5729.5
"3227","g1",5752.5
"3228","g1",5780.5
"3229","g1",5813.5
"3230","g1",5825
"3231","g1",5825.5
"3232","g1",5834
"3233","g1",5865.5
"3234","g1",5867
"3235","g1",5880
"3236","g1",5888.5
"3237","g1",5930
"3238","g1",5935
"3239","g1",5947.5
"3240","g1",6018
"3241","g1",6045
"3242","g1",6065.5
"3243","g1",6101
"3244","g1",6123
"3245","g1",6234
"3246","g1",6271
"3247","g1",6287.5
"3248","g1",6329.5
"3249","g1",6387.5
"3250","g1",6389
"3251","g1",6433.5
"3252","g1",6466.5
"3253","g1",6513.5
"3254","g1",6514.5
"3255","g1",6519.5
"3256","g1",6543
"3257","g1",6572
"3258","g1",6576
"3259","g1",6622.5
"3260","g1",6625
"3261","g1",6676
"3262","g1",6678
"3263","g1",6680.5
"3264","g1",6772.5
"3265","g1",6791
"3266","g1",6867
"3267","g1",6876.5
"3268","g1",6880.5
"3269","g1",6892
"3270","g1",6922.5
"3271","g1",6943
"3272","g1",6952.5
"3273","g1",6990
"3274","g1",7025
"3275","g1",7076
"3276","g1",7103.5
"3277","g1",7185.5
"3278","g1",7191
"3279","g1",7268
"3280","g1",7301.5
"3281","g1",7449
"3282","g1",7474.5
"3283","g1",7495.5
"3284","g1",7515.5
"3285","g1",7527
"3286","g1",7568.5
"3287","g1",7630
"3288","g1",7638
"3289","g1",7683.5
"3290","g1",7688.5
"3291","g1",7750.5
"3292","g1",7792.5
"3293","g1",7838
"3294","g1",7849
"3295","g1",7884.5
"3296","g1",7934.5
"3297","g1",7941
"3298","g1",7941
"3299","g1",7955
"3300","g1",7955
"3301","g1",8000
"3302","g1",8117
"3303","g1",8128
"3304","g1",8162.5
"3305","g1",8174.5
"3306","g1",8288
"3307","g1",8297
"3308","g1",8318
"3309","g1",8367.5
"3310","g1",8377.5
"3311","g1",8447
"3312","g1",8455.5
"3313","g1",8458
"3314","g1",8587
"3315","g1",8614.5
"3316","g1",8617
"3317","g1",8622.5
"3318","g1",8630.5
"3319","g1",8632.5
"3320","g1",8763
"3321","g1",8805.5
"3322","g1",8814
"3323","g1",8815.5
"3324","g1",8875.5
"3325","g1",8894.5
"3326","g1",8926
"3327","g1",8950.5
"3328","g1",8957.5
"3329","g1",9032.5
"3330","g1",9077.5
"3331","g1",9103.5
"3332","g1",9112
"3333","g1",9113.5
"3334","g1",9137.5
"3335","g1",9162
"3336","g1",9226
"3337","g1",9242.5
"3338","g1",9258.5
"3339","g1",9297
"3340","g1",9305
"3341","g1",9412
"3342","g1",9413.5
"3343","g1",9469
"3344","g1",9475
"3345","g1",9487
"3346","g1",9590
"3347","g1",9590
"3348","g1",9614.5
"3349","g1",9631.5
"3350","g1",9633
"3351","g1",9643.5
"3352","g1",9672.5
"3353","g1",9687.5
"3354","g1",9744
"3355","g1",9768.5
"3356","g1",9784
"3357","g1",9874
"3358","g1",9880
"3359","g1",9923.5
"3360","g1",9935
"3361","g1",9955
"3362","g1",9960
"3363","g1",9963
"3364","g1",10014.5
"3365","g1",10022.5
"3366","g1",10032.5
"3367","g1",10043.5
"3368","g1",10056
"3369","g1",10065
"3370","g1",10069
"3371","g1",10121
"3372","g1",10269
"3373","g1",10270
"3374","g1",10335
"3375","g1",10428
"3376","g1",10442
"3377","g1",10449
"3378","g1",10483
"3379","g1",10508
"3380","g1",10510.5
"3381","g1",10515
"3382","g1",10562.5
"3383","g1",10669.5
"3384","g1",10698
"3385","g1",10716.5
"3386","g1",10785.5
"3387","g1",10792
"3388","g1",10798
"3389","g1",10799.5
"3390","g1",10848
"3391","g1",10858
"3392","g1",10909
"3393","g1",10922.5
"3394","g1",10928.5
"3395","g1",10943
"3396","g1",11060
"3397","g1",11078
"3398","g1",11089
"3399","g1",11110
"3400","g1",11129
"3401","g1",11147.5
"3402","g1",11150.5
"3403","g1",11175.5
"3404","g1",11182
"3405","g1",11196.5
"3406","g1",11249.5
"3407","g1",11274
"3408","g1",11307.5
"3409","g1",11335
"3410","g1",11340
"3411","g1",11354
"3412","g1",11358.5
"3413","g1",11362
"3414","g1",11393
"3415","g1",11429.5
"3416","g1",11431
"3417","g1",11465.5
"3418","g1",11541
"3419","g1",11601
"3420","g1",11627
"3421","g1",11678.5
"3422","g1",11706.5
"3423","g1",11796
"3424","g1",11815.5
"3425","g1",11856.5
"3426","g1",11900.5
"3427","g1",11910
"3428","g1",11932.5
"3429","g1",11946
"3430","g1",11952.5
"3431","g1",11953.5
"3432","g1",11966.5
"3433","g1",11980.5
"3434","g1",12029.5
"3435","g1",12040.5
"3436","g1",12053
"3437","g1",12059.5
"3438","g1",12102.5
"3439","g1",12117.5
"3440","g1",12131
"3441","g1",12148
"3442","g1",12159.5
"3443","g1",12166
"3444","g1",12173
"3445","g1",12184
"3446","g1",12224.5
"3447","g1",12236
"3448","g1",12272
"3449","g1",12310.5
"3450","g1",12326
"3451","g1",12344.5
"3452","g1",12394
"3453","g1",12403
"3454","g1",12410
"3455","g1",12472
"3456","g1",12503
"3457","g1",12505.5
"3458","g1",12525.5
"3459","g1",12553.5
"3460","g1",12566
"3461","g1",12571.5
"3462","g1",12571.5
"3463","g1",12584.5
"3464","g1",12612.5
"3465","g1",12612.5
"3466","g1",12648.5
"3467","g1",12680
"3468","g1",12743.5
"3469","g1",12764
"3470","g1",12874.5
"3471","g1",12899
"3472","g1",12901.5
"3473","g1",12909.5
"3474","g1",12922.5
"3475","g1",12924
"3476","g1",12929
"3477","g1",12949.5
"3478","g1",12956
"3479","g1",12970
"3480","g1",12980
"3481","g1",12983.5
"3482","g1",12983.5
"3483","g1",12983.5
"3484","g1",12997.5
"3485","g1",12998
"3486","g1",13003.5
"3487","g1",13016.5
"3488","g1",13026.5
"3489","g1",13034
"3490","g1",13037.5
"3491","g1",13066
"3492","g1",13085
"3493","g1",13102
"3494","g1",13128.5
"3495","g1",13233.5
"3496","g1",13254
"3497","g1",13290.5
"3498","g1",13319.5
"3499","g1",13344.5
"3500","g1",13356.5
"3501","g1",13382
"3502","g1",13402
"3503","g1",13423
"3504","g1",13446.5
"3505","g1",13464
"3506","g1",13464.5
"3507","g1",13481.5
"3508","g1",13561
"3509","g1",13597
"3510","g1",13694
"3511","g1",13736.5
"3512","g1",13788
"3513","g1",13808
"3514","g1",13822
"3515","g1",13835
"3516","g1",13852
"3517","g1",13865.5
"3518","g1",13937.5
"3519","g1",13949.5
"3520","g1",14035
"3521","g1",14097
"3522","g1",14118.5
"3523","g1",14134.5
"3524","g1",14161
"3525","g1",14167.5
"3526","g1",14179
"3527","g1",14220.5
"3528","g1",14247.5
"3529","g1",14247.5
"3530","g1",14289
"3531","g1",14297
"3532","g1",14319
"3533","g1",14361.5
"3534","g1",14559
"3535","g1",14591
"3536","g1",14633.5
"3537","g1",14639.5
"3538","g1",14684
"3539","g1",14716.5
"3540","g1",14721.5
"3541","g1",14729
"3542","g1",14742
"3543","g1",14753.5
"3544","g1",14781
"3545","g1",14948.5
"3546","g1",15044.5
"3547","g1",15062.5
"3548","g1",15085.5
"3549","g1",15085.5
"3550","g1",15085.5
"3551","g1",15085.5
"3552","g1",15113
"3553","g1",15117.5
"3554","g1",15152
"3555","g1",15193.5
"3556","g1",15235
"3557","g1",15271.5
"3558","g1",15292.5
"3559","g1",15356.5
"3560","g1",15388.5
"3561","g1",15401.5
"3562","g1",15408.5
"3563","g1",15415.5
"3564","g1",15424
"3565","g1",15484
"3566","g1",15500.5
"3567","g1",15612
"3568","g1",15631
"3569","g1",15678
"3570","g1",15725.5
"3571","g1",15767
"3572","g1",15783
"3573","g1",15870.5
"3574","g1",15883
"3575","g1",15910
"3576","g1",15910
"3577","g1",15931.5
"3578","g1",15955.5
"3579","g1",15964.5
"3580","g1",16025.5
"3581","g1",16033
"3582","g1",16061
"3583","g1",16089
"3584","g1",16161
"3585","g1",16174
"3586","g1",16240
"3587","g1",16245
"3588","g1",16301.5
"3589","g1",16366.5
"3590","g1",16419
"3591","g1",16474
"3592","g1",16474.5
"3593","g1",16479
"3594","g1",16483
"3595","g1",16486
"3596","g1",16526
"3597","g1",16579.5
"3598","g1",16585
"3599","g1",16632.5
"3600","g1",16658.5
"3601","g1",16709
"3602","g1",16715.5
"3603","g1",16789
"3604","g1",16800.5
"3605","g1",16803
"3606","g1",16817
"3607","g1",16869.5
"3608","g1",16884.5
"3609","g1",16932.5
"3610","g1",16940
"3611","g1",16947.5
"3612","g1",16992
"3613","g1",17009.5
"3614","g1",17027.5
"3615","g1",17043.5
"3616","g1",17051
"3617","g1",17051
"3618","g1",17103.5
"3619","g1",17146.5
"3620","g1",17174
"3621","g1",17219
"3622","g1",17287
"3623","g1",17411
"3624","g1",17559
"3625","g1",17572.5
"3626","g1",17574.5
"3627","g1",17583.5
"3628","g1",17585
"3629","g1",17603
"3630","g1",17614.5
"3631","g1",17651
"3632","g1",17688
"3633","g1",17696.5
"3634","g1",17713
"3635","g1",17719
"3636","g1",17733
"3637","g1",17754
"3638","g1",17834
"3639","g1",17849.5
"3640","g1",17919
"3641","g1",17937.5
"3642","g1",17971
"3643","g1",17980.5
"3644","g1",17981.5
"3645","g1",18030.5
"3646","g1",18036
"3647","g1",18103
"3648","g1",18118
"3649","g1",18163
"3650","g1",18198
"3651","g1",18211.5
"3652","g1",18252
"3653","g1",18272.5
"3654","g1",18411
"3655","g1",18417.5
"3656","g1",18419
"3657","g1",18452
"3658","g1",18495.5
"3659","g1",18504.5
"3660","g1",18547
"3661","g1",18577.5
"3662","g1",18655
"3663","g1",18689
"3664","g1",18732.5
"3665","g1",18754
"3666","g1",18754.5
"3667","g1",18759
"3668","g1",18765
"3669","g1",18795.5
"3670","g1",18823
"3671","g1",18848.5
"3672","g1",18869.5
"3673","g1",18919
"3674","g1",18960.5
"3675","g1",18974.5
"3676","g1",19067.5
"3677","g1",19077
"3678","g1",19087.5
"3679","g1",19099.5
"3680","g1",19144.5
"3681","g1",19285.5
"3682","g1",19303.5
"3683","g1",19426
"3684","g1",19427
"3685","g1",19446
"3686","g1",19481.5
"3687","g1",19511.5
"3688","g1",19585
"3689","g1",19633.5
"3690","g1",19648
"3691","g1",19687
"3692","g1",19691
"3693","g1",19703.5
"3694","g1",19710
"3695","g1",19798.5
"3696","g1",19834.5
"3697","g1",19835
"3698","g1",19839.5
"3699","g1",19845
"3700","g1",19935
"3701","g1",19958
"3702","g1",19979.5
"3703","g1",19991
"3704","g1",20004.5
"3705","g1",20023.5
"3706","g1",20074.5
"3707","g1",20087.5
"3708","g1",20100.5
"3709","g1",20100.5
"3710","g1",20142
"3711","g1",20149.5
"3712","g1",20151
"3713","g1",20221.5
"3714","g1",20312
"3715","g1",20439.5
"3716","g1",20472
"3717","g1",20497
"3718","g1",20517
"3719","g1",20519.5
"3720","g1",20553.5
"3721","g1",20630
"3722","g1",20636
"3723","g1",20638
"3724","g1",20725.5
"3725","g1",20732.5
"3726","g1",20745
"3727","g1",20776.5
"3728","g1",20788
"3729","g1",20806
"3730","g1",20827.5
"3731","g1",20843
"3732","g1",20901.5
"3733","g1",20911
"3734","g1",20957
"3735","g1",20973
"3736","g1",20973
"3737","g1",20977
"3738","g1",20990
"3739","g1",20993.5
"3740","g1",20994.5
"3741","g1",21008
"3742","g1",21018
"3743","g1",21058.5
"3744","g1",21085
"3745","g1",21160
"3746","g1",21194
"3747","g1",21232.5
"3748","g1",21234.5
"3749","g1",21243.5
"3750","g1",21310
"3751","g1",21323.5
"3752","g1",21341.5
"3753","g1",21376.5
"3754","g1",21378.5
"3755","g1",21384.5
"3756","g1",21398
"3757","g1",21401.5
"3758","g1",21413
"3759","g1",21414
"3760","g1",21470.5
"3761","g1",21601
"3762","g1",21601
"3763","g1",21607
"3764","g1",21680.5
"3765","g1",21694.5
"3766","g1",21708.5
"3767","g1",21771.5
"3768","g1",21799
"3769","g1",21803
"3770","g1",21851.5
"3771","g1",22005.5
"3772","g1",22006
"3773","g1",22118.5
"3774","g1",22157
"3775","g1",22161.5
"3776","g1",22161.5
"3777","g1",22175.5
"3778","g1",22184
"3779","g1",22185.5
"3780","g1",22217
"3781","g1",22257.5
"3782","g1",22271
"3783","g1",22276.5
"3784","g1",22286
"3785","g1",22334.5
"3786","g1",22400
"3787","g1",22469.5
"3788","g1",22568
"3789","g1",22619.5
"3790","g1",22628.5
"3791","g1",22877.5
"3792","g1",22986
"3793","g1",23180
"3794","g1",23226.5
"3795","g1",23246.5
"3796","g1",23252
"3797","g1",23283
"3798","g1",23295
"3799","g1",23296
"3800","g1",23325.5
"3801","g1",23384.5
"3802","g1",23412
"3803","g1",23425.5
"3804","g1",23439.5
"3805","g1",23453
"3806","g1",23480.5
"3807","g1",23552
"3808","g1",23565.5
"3809","g1",23628
"3810","g1",23636.5
"3811","g1",23668
"3812","g1",23722
"3813","g1",23841
"3814","g1",23846
"3815","g1",23847
"3816","g1",23857.5
"3817","g1",23864.5
"3818","g1",23879
"3819","g1",23885
"3820","g1",23893
"3821","g1",23920
"3822","g1",24004
"3823","g1",24051
"3824","g1",24056.5
"3825","g1",24085
"3826","g1",24098
"3827","g1",24162
"3828","g1",24197
"3829","g1",24309.5
"3830","g1",24319.5
"3831","g1",24323
"3832","g1",24405
"3833","g1",24438.5
"3834","g1",24476.5
"3835","g1",24479
"3836","g1",24594
"3837","g1",24689
"3838","g1",24697
"3839","g1",24703
"3840","g1",24752
"3841","g1",24772
"3842","g1",24773.5
"3843","g1",24837.5
"3844","g1",24865.5
"3845","g1",24906.5
"3846","g1",24944.5
"3847","g1",24986
"3848","g1",24992
"3849","g1",25003.5
"3850","g1",25006
"3851","g1",25016
"3852","g1",25074.5
"3853","g1",25128
"3854","g1",25156.5
"3855","g1",25177
"3856","g1",25203.5
"3857","g1",25225
"3858","g1",25253.5
"3859","g1",25307.5
"3860","g1",25365
"3861","g1",25425.5
"3862","g1",25437
"3863","g1",25454
"3864","g1",25510
"3865","g1",25555.5
"3866","g1",25558
"3867","g1",25610
"3868","g1",25628
"3869","g1",25632
"3870","g1",25644.5
"3871","g1",25699.5
"3872","g1",25700
"3873","g1",25744.5
"3874","g1",25750
"3875","g1",25770.5
"3876","g1",25786
"3877","g1",25893.5
"3878","g1",25926
"3879","g1",25940
"3880","g1",25995
"3881","g1",26009.5
"3882","g1",26041.5
"3883","g1",26174
"3884","g1",26174.5
"3885","g1",26210.5
"3886","g1",26214.5
"3887","g1",26239
"3888","g1",26290
"3889","g1",26335.5
"3890","g1",26366.5
"3891","g1",26386.5
"3892","g1",26406.5
"3893","g1",26420.5
"3894","g1",26448.5
"3895","g1",26458.5
"3896","g1",26579
"3897","g1",26598.5
"3898","g1",26606
"3899","g1",26636.5
"3900","g1",26674.5
"3901","g1",26681
"3902","g1",26724
"3903","g1",26753
"3904","g1",26778
"3905","g1",26792
"3906","g1",26792
"3907","g1",26834
